time/episodes,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,train/actor_loss,train/Beta,train/MSE_loss,train/n_updates,train/MSE_losses,train/RL_loss,train/learning_rate,train/loss,train/Main_losses,train/critic_loss,train/critic_los
540,400492,252.11287084999995,2588,154,731.78,-18.078517924385388,0,2.2891743183135986,390636,4.7331039162553905,-18.972110748291016,0.001,-18.972110748291016,-18.078517924385388,1.4161607655083008,0.34859877824783325
544,403439,256.01080847,2607,154,734.96,-18.07834834144229,0,9.204874992370605,393596,4.746940243181098,-16.22101593017578,0.001,-16.22101593017578,-18.07834834144229,1.509549904920605,0.46303343772888184
548,406404,256.00109995,2626,154,735.03,-18.158399680749376,0,2.28466796875,396498,4.618164092886682,-16.910619735717773,0.001,-16.910619735717773,-18.158399680749376,1.5838447076021622,9.958999633789062
552,409226,253.70165013,2643,154,734.05,-18.254578546682993,0,7.419789791107178,399199,4.672967804471652,-19.04567527770996,0.001,-19.04567527770996,-18.254578546682993,1.5653501716665073,0.09910508990287781
556,412152,256.47532004,2663,154,734.59,-18.247081676472817,0,2.6747679710388184,402337,4.68195539002173,-19.45575714111328,0.001,-19.45575714111328,-18.247081676472817,1.8128474882031327,0.5335444808006287
560,415186,259.38393851,2682,154,738.97,-18.23725292852016,0,1.8186675310134888,405290,4.934089824638732,-17.016489028930664,0.001,-17.016489028930664,-18.23725292852016,1.7347599452440454,0.14652208983898163
564,418128,259.23992145999995,2701,154,738.53,-18.283488967619746,0,7.7538018226623535,408323,4.675481557989695,-18.963848114013672,0.001,-18.963848114013672,-18.283488967619746,1.5884022220879435,0.18365496397018433
568,420945,261.92408003,2718,154,737.21,-18.22584637419818,0,9.031998634338379,411025,4.582012266655491,-16.051895141601562,0.001,-16.051895141601562,-18.22584637419818,1.8191198657398022,0.27293622493743896
572,423410,272.4742697700001,2735,154,730.61,-18.32634329467437,0,5.408055782318115,413583,4.580210673414971,-18.638912200927734,0.001,-18.638912200927734,-18.32634329467437,1.703645113502031,0.8357836008071899
576,426405,273.00062607,2754,154,721.88,-18.277406585672512,0,4.591677665710449,416570,4.871717260020678,-19.055078506469727,0.001,-19.055078506469727,-18.277406585672512,1.7433197705655312,0.3432707190513611
580,429254,276.89488574,2772,154,723.8,-18.35712005302174,0,4.584836483001709,419440,4.838863029487227,-17.55413246154785,0.001,-17.55413246154785,-18.35712005302174,1.7155252690780851,0.7642138004302979
584,432103,282.19251254000005,2790,154,727.05,-18.488780095027042,0,6.096376419067383,422277,4.363408739258955,-18.918031692504883,0.001,-18.918031692504883,-18.488780095027042,1.7909470863016872,18.660266876220703
588,434496,278.8332153,2805,154,720.78,-18.439765945809786,0,0.8789834976196289,424628,4.9036901778862125,-19.979333877563477,0.001,-19.979333877563477,-18.439765945809786,1.8534492390697876,0.15213444828987122
592,437328,276.72000866999997,2823,154,717.31,-18.43456826698654,0,10.94629955291748,427452,4.823807255539371,-16.96709442138672,0.001,-16.96709442138672,-18.43456826698654,1.6297475012815672,0.1467653512954712
596,440891,276.40006270000003,2846,154,721.58,-18.36610622379367,0,1.1567683219909668,431056,4.745165206200584,-19.960458755493164,0.001,-19.960458755493164,-18.36610622379367,1.8486935937277682,0.12552352249622345
600,444683,272.71749675,2870,154,720.18,-18.33373145222664,0,6.193060398101807,434844,4.877208915799856,-17.75143814086914,0.001,-17.75143814086914,-18.33373145222664,1.6713248502276838,0.6464272141456604
604,447120,269.69448573,2888,154,709.98,-18.25476836628384,0,5.45693826675415,437738,4.790441953970326,-19.480316162109375,0.001,-19.480316162109375,-18.25476836628384,1.5768758752590253,16.8784236907959
608,449856,268.24550296,2903,154,704.08,-18.321519332461886,0,2.9585461616516113,440001,4.773255360954337,-18.772165298461914,0.001,-18.772165298461914,-18.321519332461886,1.8303531257228718,7.082332611083984
612,452488,273.31806045,2920,154,710.12,-18.381545757509997,0,4.758973121643066,442602,4.741193135681841,-17.422060012817383,0.001,-17.422060012817383,-18.381545757509997,1.7739398955780359,0.32759690284729004
616,455214,280.43957687,2937,154,717.74,-18.31469333003944,0,2.7441296577453613,445357,4.76836885650393,-17.861665725708008,0.001,-17.861665725708008,-18.31469333003944,1.6383945330317262,0.0827532708644867
620,458165,280.53299378,2956,154,716.51,-18.366234069763827,0,9.83154296875,448289,5.005181391509668,-17.549823760986328,0.001,-17.549823760986328,-18.366234069763827,1.843152617625843,0.6841226816177368
624,460932,282.60673560000004,2974,154,716.87,-18.422380830224697,0,1.9474105834960938,451074,5.141673379474216,-18.319774627685547,0.001,-18.319774627685547,-18.422380830224697,1.6718759775643288,1.1331052780151367
628,463461,283.48724254,2991,154,716.93,-18.449482552767442,0,3.1632821559906006,453927,4.668929486743845,-18.274688720703125,0.001,-18.274688720703125,-18.449482552767442,1.614393901526727,0.6381542682647705
632,466340,282.23179695,3008,155,714.53,-18.377617819742724,0,9.626710891723633,456479,4.766770669005134,-19.631032943725586,0.001,-19.631032943725586,-18.377617819742724,1.6706084412674531,1.2910658121109009
636,469384,284.83761545,3027,155,718.7,-18.393733973144204,0,4.260429382324219,459513,4.9953489076065765,-18.387981414794922,0.001,-18.387981414794922,-18.393733973144204,1.8288719440566614,0.7439662218093872
640,472212,285.00991461999996,3046,155,717.2,-18.502941158531748,0,4.489871501922607,462375,5.02308522947764,-19.507478713989258,0.001,-19.507478713989258,-18.502941158531748,1.9838141802971982,0.1597258448600769
644,475141,285.07274271999995,3064,155,717.02,-18.46688212677181,0,4.246865272521973,465264,5.028769582422598,-19.962116241455078,0.001,-19.962116241455078,-18.46688212677181,1.7247448804244792,0.06331205368041992
648,477818,283.34404961,3081,155,714.14,-18.629569746727167,0,2.7487802505493164,467951,4.953481890434443,-18.766538619995117,0.001,-18.766538619995117,-18.629569746727167,1.7839441354289045,0.41089895367622375
652,480668,285.63913931999997,3099,155,714.42,-18.576955257049978,0,3.6498191356658936,470798,4.981665289728609,-19.0340576171875,0.001,-19.0340576171875,-18.576955257049978,1.4944408901239912,0.5183008909225464
656,483643,285.59207367999994,3118,155,714.91,-18.532294857973433,0,14.1995210647583,473782,5.0020010269294355,-19.503616333007812,0.001,-19.503616333007812,-18.532294857973433,1.997409729853462,0.43906205892562866
660,486191,282.68846398,3136,154,710.05,-18.533183964135134,0,5.383116245269775,476701,5.079562182669864,-18.189374923706055,0.001,-18.189374923706055,-18.533183964135134,1.964243076683183,0.2409590780735016
664,489365,282.63010423000003,3154,155,712.37,-18.677350897789,0,6.72782039642334,479361,4.96423213109374,-17.10436248779297,0.001,-17.10436248779297,-18.677350897789,1.7029484594973285,0.9869083166122437
668,492221,284.57179493,3173,155,712.76,-18.630342133933148,0,5.640307903289795,482371,5.31052121948287,-20.00386619567871,0.001,-20.00386619567871,-18.630342133933148,1.6450673259391093,0.25240686535835266
672,494648,284.56223403,3189,155,712.38,-18.590328162824605,0,2.5849459171295166,484829,4.744269961706349,-19.716529846191406,0.001,-19.716529846191406,-18.590328162824605,1.4363137526306469,5.9775390625
676,497485,284.68440782,3207,155,710.8,-18.542355360808195,0,5.663528919219971,487638,5.3310858569933135,-19.425519943237305,0.001,-19.425519943237305,-18.542355360808195,1.7543667790365864,2.7418158054351807
680,500371,286.01477298,3225,155,711.17,-18.548643088072872,0,4.049802780151367,490552,4.972215648112672,-19.43582534790039,0.001,-19.43582534790039,-18.548643088072872,1.5800517935793108,0.12399736046791077
684,503205,285.87274007999997,3243,155,711.02,-18.61727301629035,0,7.543220043182373,493369,5.132632823108317,-18.264196395874023,0.001,-18.264196395874023,-18.61727301629035,1.7027002811165792,1.118686556816101
688,506073,289.2379808,3261,155,715.77,-18.693466086136667,0,6.0882248878479,496203,4.896094069669121,-19.432273864746094,0.001,-19.432273864746094,-18.693466086136667,1.8717428845903503,2.9294393062591553
692,508921,291.52325597000004,3279,155,715.93,-18.619580017156963,0,2.4339566230773926,499088,4.874241854787922,-18.647262573242188,0.001,-18.647262573242188,-18.619580017156963,1.6301837446184453,0.2871420383453369
696,511738,291.86423303,3297,155,708.47,-18.776753187179565,0,7.6531524658203125,501924,5.00377578068186,-19.917415618896484,0.001,-19.917415618896484,-18.776753187179565,1.717358171564146,1.7309331893920898
700,514548,296.09072261,3315,155,698.65,-18.93699545579798,0,1.7206134796142578,504734,5.147603143839275,-19.88228416442871,0.001,-19.88228416442871,-18.93699545579798,1.875755768450353,0.2722775936126709
704,517517,299.37938441,3334,155,703.97,-18.95115412664677,0,2.375596761703491,507660,4.773907011055814,-18.05055046081543,0.001,-18.05055046081543,-18.95115412664677,1.541071707799578,3.358565330505371
708,520423,300.97510256,3353,155,705.67,-18.982255220413208,0,3.9582531452178955,510599,5.2646613738603065,-19.508413314819336,0.001,-19.508413314819336,-18.982255220413208,1.5119266098936124,0.0971173495054245
712,522647,298.89271822,3368,155,701.59,-18.910270443175758,0,2.2625420093536377,512920,4.976983350248976,-18.59161376953125,0.001,-18.59161376953125,-18.910270443175758,1.6057996866898936,0.49160224199295044
716,525527,300.83427417,3385,155,703.13,-19.041439349424905,0,5.105624675750732,515684,4.923766172797986,-18.94647979736328,0.001,-18.94647979736328,-19.041439349424905,1.7013252834027464,0.17313116788864136
720,527924,297.58861531,3401,155,697.59,-19.053247547835756,0,4.264761924743652,518101,5.1524655827515415,-18.916057586669922,0.001,-18.916057586669922,-19.053247547835756,1.6338178267348624,0.1952681988477707
724,530811,299.36390818999996,3419,155,698.79,-19.011105112690743,0,6.919926643371582,520931,5.08951427783471,-17.076597213745117,0.001,-17.076597213745117,-19.011105112690743,1.7542150752087813,0.5156732797622681
728,533734,301.86898219,3438,155,702.73,-19.127044391376405,0,3.8119261264801025,523904,5.097622917740338,-19.367849349975586,0.001,-19.367849349975586,-19.127044391376405,1.762222654017426,0.47531360387802124
732,536695,303.13018435,3456,155,703.55,-19.08246139752663,0,6.37740421295166,526836,4.994462765542801,-18.163475036621094,0.001,-18.163475036621094,-19.08246139752663,1.7426911496268809,1.126043677330017
736,539616,303.03657907999997,3475,155,702.32,-19.262447664646505,0,3.316681385040283,529756,5.092518372939584,-18.964111328125,0.001,-18.964111328125,-19.262447664646505,1.5127369812358924,1.6048591136932373
740,542550,302.91483846,3494,155,703.38,-19.346685962945642,0,4.112540245056152,532672,5.042913801569334,-20.742046356201172,0.001,-20.742046356201172,-19.346685962945642,1.6803008168411087,0.6839335560798645
744,545183,300.32546917,3512,155,700.42,-19.318747841940386,0,7.954389572143555,535627,5.195992229680502,-19.104225158691406,0.001,-19.104225158691406,-19.318747841940386,1.4372221060002373,0.30110692977905273
748,547674,299.3781802799999,3527,155,698.56,-19.306649099696767,0,2.420698881149292,537849,4.884905997325074,-19.720245361328125,0.001,-19.720245361328125,-19.306649099696767,1.782770174054812,0.09224843978881836
752,550540,299.35023626,3545,155,698.72,-19.571218545409454,0,1.0131429433822632,540689,5.169827907249846,-19.782690048217773,0.001,-19.782690048217773,-19.571218545409454,1.48420492851914,1.0239243507385254
756,553499,299.37925820000004,3564,155,698.56,-19.64596750471327,0,4.909136772155762,543623,5.275430577496688,-20.851177215576172,0.001,-20.851177215576172,-19.64596750471327,1.598948553886559,0.1489771157503128
760,556398,302.32257026,3582,155,702.07,-19.609966874788594,0,1.8290551900863647,546551,5.236938090963736,-20.054189682006836,0.001,-20.054189682006836,-19.609966874788594,1.869179700115485,0.26182475686073303
764,559172,300.9500619,3600,155,698.07,-19.626114312739794,0,4.645181179046631,549394,5.168837080484102,-19.127662658691406,0.001,-19.127662658691406,-19.626114312739794,1.5591416851885382,0.23768362402915955
768,561975,300.92190646,3618,155,697.54,-19.722459259679763,0,4.908333778381348,552157,4.980000003414639,-20.389583587646484,0.001,-20.389583587646484,-19.722459259679763,1.7316359585666723,8.796928405761719
772,564276,300.21761487000003,3632,155,696.28,-19.624174281063244,0,5.74258279800415,554443,4.919704008306193,-19.907453536987305,0.001,-19.907453536987305,-19.624174281063244,1.7284937010457118,0.5708150863647461
776,566605,294.35304965,3647,155,691.2,-19.594898301727916,0,12.33814525604248,556768,4.903269301871864,-20.065134048461914,0.001,-20.065134048461914,-19.594898301727916,1.7521943701118448,0.2179335206747055
780,569035,290.99208946,3665,155,686.64,-19.59054398804568,0,8.028359413146973,559609,5.118393027380611,-19.217435836791992,0.001,-19.217435836791992,-19.59054398804568,1.9995259710305024,0.4212162494659424
784,571920,291.01470465,3681,155,687.15,-19.4537413576816,0,11.199563026428223,562115,5.187233416323966,-19.142913818359375,0.001,-19.142913818359375,-19.4537413576816,1.8979798696162378,0.5218734741210938
788,574179,285.35680887,3696,155,681.06,-19.476076327006023,0,5.023309707641602,564527,4.999865384260813,-20.075834274291992,0.001,-20.075834274291992,-19.476076327006023,2.022780704140663,0.7336630821228027
792,577057,285.24142831999995,3713,155,681.36,-19.396530076778134,0,4.742887020111084,567217,5.016225694111606,-19.56000518798828,0.001,-19.56000518798828,-19.396530076778134,1.670252656137477,9.264410018920898
796,579848,285.3515956,3731,155,681.1,-19.427346633559345,0,2.6282997131347656,570018,5.266329334345606,-19.109527587890625,0.001,-19.109527587890625,-19.427346633559345,2.05047382369251,0.21857595443725586
800,582652,285.42572275000003,3749,155,681.04,-19.449095091130847,0,3.271090507507324,572831,5.018387578026769,-20.640249252319336,0.001,-20.640249252319336,-19.449095091130847,1.7474915931903607,0.08615999668836594
804,585469,285.54880952,3767,155,679.52,-19.558489083590572,0,1.4100366830825806,575642,5.1647738389772915,-19.82708740234375,0.001,-19.82708740234375,-19.558489083590572,1.7361356641673094,0.16630634665489197
808,588401,285.61355824,3786,155,679.78,-19.594620883631773,0,3.993227481842041,578564,5.409089843932988,-18.467092514038086,0.001,-18.467092514038086,-19.594620883631773,1.7759130768352698,0.6936357021331787
812,591173,290.8070897,3804,155,685.26,-19.669054515242227,0,6.210394859313965,581375,5.227186609861773,-19.87364387512207,0.001,-19.87364387512207,-19.669054515242227,1.819232411319967,0.2027997523546219
816,594032,290.80767575000004,3821,155,685.05,-19.692763705829996,0,2.708163022994995,584185,4.8438443087942,-19.58437728881836,0.001,-19.58437728881836,-19.692763705829996,1.8712374439158965,0.5217305421829224
820,596809,294.18453472,3839,155,688.85,-19.71869444707681,0,2.224130868911743,586991,4.916383046155785,-19.217830657958984,0.001,-19.217830657958984,-19.71869444707681,1.6785844300132597,0.31892645359039307
824,599098,290.41136418,3853,155,682.87,-19.839108075988428,0,9.540168762207031,589236,5.123249564110563,-18.6719913482666,0.001,-18.6719913482666,-19.839108075988428,1.4927532020353735,0.5788357853889465
828,601980,290.64365694,3872,155,682.46,-19.804409695978034,0,5.909792900085449,592128,5.081434503810047,-18.936344146728516,0.001,-18.936344146728516,-19.804409695978034,1.440001572130966,1.4746872186660767
832,604482,287.36805692999997,3887,155,677.87,-19.869492890652378,0,2.5626657009124756,594607,5.173072329454498,-19.51486587524414,0.001,-19.51486587524414,-19.869492890652378,1.3411705444436668,0.144470676779747
836,607223,286.0559165,3905,155,676.07,-19.792529016568515,0,6.456438064575195,597446,5.271226328380859,-19.937158584594727,0.001,-19.937158584594727,-19.792529016568515,1.6716096600188324,0.13650992512702942
840,609473,281.07433847,3920,155,669.23,-19.731414517785748,0,11.956525802612305,599833,5.173262989758766,-19.77988052368164,0.001,-19.77988052368164,-19.731414517785748,1.719293320628352,0.7169722318649292
844,612242,283.80682543,3936,155,670.59,-19.741395130492094,0,3.421490430831909,602423,5.0848147234721495,-17.97389793395996,0.001,-17.97389793395996,-19.741395130492094,1.7201744987199095,0.8812103867530823
848,614992,286.7395877,3954,155,673.18,-19.717816767238435,0,14.064990043640137,605199,4.945102323378835,-20.568012237548828,0.001,-20.568012237548828,-19.717816767238435,1.6249897343398558,0.15347346663475037
852,617783,286.86906200000004,3971,155,672.43,-19.805764851695248,0,3.2534661293029785,607931,4.909529543131503,-18.07666015625,0.001,-18.07666015625,-19.805764851695248,1.871140166791766,9.804549217224121
856,620696,286.96825557999995,3989,155,671.97,-19.926088084345277,0,5.036401748657227,610838,4.922114133072631,-20.436260223388672,0.001,-20.436260223388672,-19.926088084345277,1.9849328025316917,0.503951370716095
860,623475,287.12273543,4007,155,670.77,-19.943429885112064,0,4.226769924163818,613678,5.1337354270505235,-20.63561248779297,0.001,-20.63561248779297,-19.943429885112064,1.7650547118568924,0.1499788761138916
864,626210,288.78992201999995,4024,155,670.38,-19.925179955418123,0,6.697146892547607,616406,4.911136321312079,-19.599651336669922,0.001,-19.599651336669922,-19.925179955418123,1.728457870098985,1.3900831937789917
868,629015,288.92006908999997,4042,155,670.4,-19.974953391335227,0,2.0455479621887207,619228,4.761847940039507,-20.124454498291016,0.001,-20.124454498291016,-19.974953391335227,1.7159586207145747,0.2680862247943878
872,631843,292.64976186,4059,155,675.67,-19.976413137457342,0,3.4719762802124023,622008,4.93136091814952,-20.77535057067871,0.001,-20.77535057067871,-19.976413137457342,1.6715347234348066,0.08014826476573944
876,634722,298.53642459,4077,155,681.17,-20.10080133689629,0,2.506871223449707,624882,5.138212404899544,-19.73281478881836,0.001,-19.73281478881836,-20.10080133689629,1.771090321662416,10.238603591918945
880,637559,302.01165663000006,4095,155,685.24,-20.111819746804102,0,1.544095754623413,627734,4.693930282599508,-20.859872817993164,0.001,-20.859872817993164,-20.111819746804102,1.8121349190110196,0.1360737383365631
884,640467,302.10647415000005,4113,155,685.47,-20.153616440742777,0,2.770585775375366,630620,4.884902264096207,-20.31485366821289,0.001,-20.31485366821289,-20.153616440742777,1.9681560059832222,0.40995389223098755
888,643273,307.92537854,4131,155,690.94,-20.16220563108271,0,7.193090438842773,633442,5.284869542176073,-19.695510864257812,0.001,-19.695510864257812,-20.16220563108271,1.6469818681457304,0.9266316890716553
892,646029,308.2083511,4149,155,689.72,-20.297287959783848,0,2.9369311332702637,636232,4.80699161509393,-20.450525283813477,0.001,-20.450525283813477,-20.297287959783848,1.8153835166822856,0.5905107855796814
896,648900,308.271922,4166,155,690.52,-20.394056547010265,0,1.375799536705017,639024,4.911057285038201,-19.39561653137207,0.001,-19.39561653137207,-20.394056547010265,1.6473922294035956,10.135780334472656
900,651663,308.24025144,4184,155,690.11,-20.443687655320808,0,5.109089374542236,641837,5.057268848881793,-20.778676986694336,0.001,-20.778676986694336,-20.443687655320808,2.015056620811386,0.34179478883743286
904,653695,302.37828487999997,4198,155,682.26,-20.526665912277398,0,1.904146432876587,644129,5.034985201797266,-20.086807250976562,0.001,-20.086807250976562,-20.526665912277398,1.4438067664161132,11.596887588500977
908,655934,298.73552065,4210,155,675.33,-20.42790669408338,0,3.0273449420928955,646111,5.225480450124576,-21.20968246459961,0.001,-21.20968246459961,-20.42790669408338,1.7017787803585331,1.8393521308898926
912,658324,295.42294509,4225,155,671.51,-20.45389716360304,0,2.613126516342163,648521,4.916329389479425,-20.408050537109375,0.001,-20.408050537109375,-20.45389716360304,1.617210974601201,0.2336149364709854
916,661235,295.50113069,4243,155,672.03,-20.472833749371098,0,5.256628513336182,651359,5.137938438940193,-20.418651580810547,0.001,-20.418651580810547,-20.472833749371098,1.9472548908534202,0.2023771107196808
920,664048,295.54279524000003,4261,155,672.39,-20.46690907296547,0,8.861268043518066,654224,5.05227814112241,-19.412635803222656,0.001,-19.412635803222656,-20.46690907296547,1.542291835239949,0.5543421506881714
924,666722,297.72852603,4278,155,676.24,-20.50863703327066,0,2.240389347076416,656983,5.008295741306959,-21.49781608581543,0.001,-21.49781608581543,-20.50863703327066,1.9623147090690616,0.512924313545227
928,669442,295.91781568000005,4295,155,674.62,-20.467663083348548,0,0.9413632154464722,659602,5.075767895301899,-20.566957473754883,0.001,-20.566957473754883,-20.467663083348548,1.7981117799598023,0.4586292505264282
932,672222,299.45518325999996,4312,155,677.4,-20.483113902323954,0,4.559412956237793,662408,4.749538513776418,-20.764738082885742,0.001,-20.764738082885742,-20.483113902323954,1.805966089419215,0.39982032775878906
936,675206,300.77660264,4330,155,679.83,-20.449280788747405,0,14.91829776763916,665283,4.813135210968574,-20.699975967407227,0.001,-20.699975967407227,-20.449280788747405,1.7432195509859505,0.33650973439216614
940,677447,302.17147567,4345,155,679.74,-20.496292581745223,0,1.6710240840911865,667644,5.262985670099072,-19.92438316345215,0.001,-19.92438316345215,-20.496292581745223,1.6737448286411225,0.5566896200180054
944,680312,302.05674172,4363,155,680.7,-20.4522853336115,0,3.1475768089294434,670471,4.9032822342097075,-21.088504791259766,0.001,-21.088504791259766,-20.4522853336115,1.6769418166455956,0.09702621400356293
948,683005,301.92900666,4381,155,680.13,-20.502064100057325,0,3.8773369789123535,673238,5.290068371985162,-20.073516845703125,0.001,-20.073516845703125,-20.502064100057325,1.6708313479381263,8.481773376464844
952,685855,301.82902458,4398,155,680.72,-20.47062146361445,0,6.603311061859131,675924,5.152921595875646,-20.108795166015625,0.001,-20.108795166015625,-20.47062146361445,1.6302995353622336,0.3324873149394989
956,688657,301.83349092000003,4416,155,679.61,-20.501140630373392,0,3.831162929534912,678821,4.979523079049203,-21.156957626342773,0.001,-21.156957626342773,-20.501140630373392,1.658229452067165,0.7311396598815918
960,691496,301.77822487000003,4434,155,680.21,-20.525345278457856,0,6.988783359527588,681627,4.997446978260094,-21.255207061767578,0.001,-21.255207061767578,-20.525345278457856,1.5237695751227072,0.14362823963165283
964,694350,300.39639891,4452,155,681.4,-20.593269566751825,0,3.337918519973755,684456,4.94710311097197,-20.37467384338379,0.001,-20.37467384338379,-20.593269566751825,1.7115811352247914,0.14820733666419983
968,696957,298.39974456,4469,155,679.42,-20.496159243116193,0,10.293724060058594,687119,4.983598394253675,-20.593830108642578,0.001,-20.593830108642578,-20.496159243116193,1.7720486184910815,0.5194690823554993
972,699337,294.90900813999997,4485,155,674.94,-20.446763750677803,0,5.437961101531982,689533,5.151794975979952,-20.253578186035156,0.001,-20.253578186035156,-20.446763750677803,1.7369814805415726,0.29411202669143677
976,702151,294.89988188999996,4503,155,674.29,-20.46119236600572,0,5.59183406829834,692332,5.066777808597123,-20.550155639648438,0.001,-20.550155639648438,-20.46119236600572,1.7239245925422595,0.2287546992301941
980,704437,291.14704706,4517,155,668.78,-20.237359127853857,0,2.7067272663116455,694587,5.143599236553365,-20.12112808227539,0.001,-20.12112808227539,-20.237359127853857,1.9942599956567089,0.29739630222320557
984,707275,291.15354387,4535,155,668.08,-20.313523778997855,0,4.493599891662598,697444,4.752162895559921,-21.240215301513672,0.001,-21.240215301513672,-20.313523778997855,1.9507958940075762,0.9171926975250244
988,710226,290.92043877,4553,155,669.53,-20.45668897409549,0,6.229623317718506,700250,5.097270571294872,-21.29771614074707,0.001,-21.29771614074707,-20.45668897409549,1.775375789103748,0.19612759351730347
992,713160,290.78689292,4572,155,671.31,-20.41278058687846,0,4.632843017578125,703286,5.288691220349736,-21.229272842407227,0.001,-21.229272842407227,-20.41278058687846,2.0472244486109252,1.4502203464508057
996,716233,290.69563734999997,4591,155,673.33,-20.26823295574044,0,3.3610730171203613,706306,5.0206863164000906,-19.4056453704834,0.001,-19.4056453704834,-20.26823295574044,1.973928358946066,0.9533647894859314
1000,719107,290.79472968,4609,156,674.44,-20.438498951667963,0,4.533356666564941,709204,4.689644369621609,-19.441722869873047,0.001,-19.441722869873047,-20.438498951667963,2.225055319892874,0.3194999098777771
1004,722175,296.53378886999997,4629,156,684.8,-20.33099547676418,0,6.380289554595947,712351,5.3091556250077225,-19.769344329833984,0.001,-19.769344329833984,-20.33099547676418,1.728594308969245,0.42853614687919617
1008,724995,300.35660091999995,4647,156,690.61,-20.47535824294736,0,5.36692476272583,715204,4.857987859235373,-18.90576171875,0.001,-18.90576171875,-20.47535824294736,1.8960696524291327,8.822118759155273
1012,727700,301.55442512999997,4663,156,693.76,-20.314949795482605,0,6.101685047149658,717823,5.186305710778327,-19.86585235595703,0.001,-19.86585235595703,-20.314949795482605,1.8769658783142806,0.13338035345077515
1016,730587,301.42124714000005,4681,156,693.52,-20.27906206774093,0,2.945861339569092,720737,5.003088468433457,-19.841556549072266,0.001,-19.841556549072266,-20.27906206774093,1.7444344247095018,11.312026977539062
1020,733376,301.46882844000004,4699,156,693.28,-20.418815930684406,0,1.7943344116210938,723521,5.024454214942385,-20.32796287536621,0.001,-20.32796287536621,-20.418815930684406,1.7039115417721498,0.2988988161087036
1024,736055,303.41200189,4716,156,693.33,-20.35673318300566,0,3.195941925048828,726229,4.947370850387678,-20.163375854492188,0.001,-20.163375854492188,-20.35673318300566,1.8485382104487538,9.199434280395508
1028,738852,305.29101636,4734,156,694.1,-20.424191663398855,0,9.380950927734375,729052,4.749627899982936,-20.916316986083984,0.001,-20.916316986083984,-20.424191663398855,1.896283750694278,0.11663468182086945
1032,741613,305.36154853,4751,156,693.91,-20.49124252796173,0,7.2480692863464355,731795,5.04727945307439,-19.465206146240234,0.001,-19.465206146240234,-20.49124252796173,1.927029253824995,0.21723948419094086
1036,743499,297.80180826000003,4763,156,682.93,-20.35916781425476,0,2.4940717220306396,733830,4.949280348916848,-21.37743377685547,0.001,-21.37743377685547,-20.35916781425476,1.8494127423195315,0.6310333013534546
1040,746008,298.92785901999997,4778,156,685.61,-20.3159526545827,0,2.0813515186309814,736171,4.933447406931621,-20.01050567626953,0.001,-20.01050567626953,-20.3159526545827,1.719476692088474,10.382317543029785
1044,748725,299.1112595,4796,156,684.13,-20.370954474165025,0,2.4119231700897217,738937,5.242231484183871,-20.973031997680664,0.001,-20.973031997680664,-20.370954474165025,2.2800160921110075,0.3176189661026001
1048,751063,295.85465335000004,4810,156,680.58,-20.312368293306722,0,3.374349594116211,741216,5.215212473228796,-18.293737411499023,0.001,-18.293737411499023,-20.312368293306722,2.1671242993255233,10.269805908203125
1052,753826,295.9449356200001,4828,156,679.71,-20.381860647587416,0,12.633097648620605,743994,5.061069499550527,-20.928955078125,0.001,-20.928955078125,-20.381860647587416,1.8195392619144555,9.029123306274414
1056,756692,295.96320045,4845,156,680.35,-20.412708960752436,0,6.449138164520264,746852,4.906143526023722,-21.421390533447266,0.001,-21.421390533447266,-20.412708960752436,1.8760027841610067,0.1885492503643036
1060,759190,293.06812510000003,4863,156,676.94,-20.470044233127982,0,8.438782691955566,749687,4.896875021878831,-20.219284057617188,0.001,-20.219284057617188,-20.470044233127982,1.6240437615256316,3.6709253787994385
1064,761896,294.49446790999997,4878,156,675.46,-20.33101491401532,0,2.8121776580810547,752071,5.228957960393531,-19.54664421081543,0.001,-19.54664421081543,-20.33101491401532,1.8004823094076987,0.11937905848026276
1068,764849,296.3885517,4897,156,678.92,-20.433627739819613,0,3.73541522026062,755018,5.050767861848528,-20.944372177124023,0.001,-20.944372177124023,-20.433627739819613,1.8133682405853706,0.12688159942626953
1072,767365,296.89852046,4913,156,680.28,-20.414603068230996,0,6.628190994262695,757553,5.170112816092272,-19.129043579101562,0.001,-19.129043579101562,-20.414603068230996,1.8683292039940433,0.9885554313659668
1076,770177,296.94263961,4930,156,680.26,-20.507001258807474,0,3.1814608573913574,760352,5.086576572343624,-21.264062881469727,0.001,-21.264062881469727,-20.507001258807474,1.9459483913295752,0.12842126190662384
1080,772995,300.73197421000003,4948,156,685.58,-20.48314222543246,0,4.910020351409912,763186,5.101010160831937,-18.88628578186035,0.001,-18.88628578186035,-20.48314222543246,1.6512294798238503,1.4044588804244995
1084,775457,297.87224724000004,4963,156,681.82,-20.574740583246406,0,6.623572826385498,765601,5.393628224391829,-21.541366577148438,0.001,-21.541366577148438,-20.574740583246406,1.537365399797054,0.11963152885437012
1088,778215,298.13417662000006,4981,156,679.89,-20.609550225838976,0,3.0589048862457275,768406,4.965642233284152,-21.050622940063477,0.001,-21.050622940063477,-20.609550225838976,1.7424823486837593,0.14198903739452362
