rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/episodes,train/learning_rate,train/MSE_loss,train/MSE_losses,train/Beta,train/n_updates,train/critic_loss,train/critic_los,train/loss,train/actor_loss,train/RL_loss,train/Main_losses
439.0,159,439.0,105137,660,240,0.001,0.23629046976566315,0.26870394533872605,0.524,104552,0.6033360909819603,0.8222723603248596,-87.47763061523438,-86.7069148864746,-88.71578979492188,-85.29890631103515
439.45,159,439.45,107137,673,244,0.001,0.28959354758262634,0.2707045031785965,0.516,106552,0.5426983516812325,0.3677941560745239,-85.55680847167969,-86.82928775024413,-87.05110931396484,-85.43245266723633
441.35,159,441.35,109137,686,248,0.001,0.31317633390426636,0.26578193151950835,0.508,108552,0.7574191701114178,0.31271815299987793,-85.16931915283203,-86.98996444702148,-86.76025390625,-85.63979214477538
441.67,159,441.67,111137,698,252,0.001,0.2194610983133316,0.270316572368145,0.5,110552,0.6704738540053368,0.6286004781723022,-85.13436126708984,-87.66893991088867,-86.2316665649414,-86.3173571472168
444.24,159,444.24,113137,711,256,0.001,0.30077555775642395,0.2715416195988655,0.492,112552,0.5600814157724381,0.5640852451324463,-89.2485580444336,-88.07153994750976,-90.7283706665039,-86.73555508422852
449.42,158,449.42,115137,724,260,0.001,0.20480239391326904,0.26733352094888685,0.484,114552,0.6200082668066025,0.3433923125267029,-89.19169616699219,-88.59192288208008,-90.18293762207031,-87.29802838134766
449.42,158,449.42,117137,736,264,0.001,0.3132256865501404,0.2682809021472931,0.476,116552,0.6839709764122963,1.6347804069519043,-90.61165618896484,-89.09367691040039,-92.10260772705078,-87.81665979003907
449.42,158,449.42,119137,749,268,0.001,0.30341270565986633,0.26427586513757706,0.468,118552,0.720494444012642,0.48317423462867737,-88.47541809082031,-89.87896810913085,-89.8953857421875,-88.64215728759766
448.65,158,448.65,120844,760,272,0.001,0.29402244091033936,0.266209504365921,0.46,120259,0.43713630284368993,0.24783894419670105,-87.78662872314453,-89.69931155395508,-89.13912963867188,-88.47474810791016
448.65,158,448.65,122844,772,276,0.001,0.32606104016304016,0.2636407235264778,0.452,122259,0.49715513625741004,0.35872769355773926,-85.54405975341797,-89.53202813720704,-87.01785278320312,-88.34037222290038
450.39,158,450.39,124844,785,280,0.001,0.2619324028491974,0.26397890120744705,0.444,124259,0.9535974130928516,0.36509793996810913,-89.93035125732422,-90.211224609375,-91.09333038330078,-89.03915826416015
453.35,158,453.35,126844,798,284,0.001,0.2498723566532135,0.2631034684181213,0.436,126259,0.5388221033215522,0.4365515410900116,-93.03533935546875,-90.35149484252929,-94.12478637695312,-89.20436343383788
459.76,158,459.76,128844,810,288,0.001,0.2844197154045105,0.26129268074035644,0.428,128259,0.5639155006408691,0.1983487457036972,-89.35897064208984,-90.77653405761718,-90.57628631591797,-89.65820108032227
473.82,158,473.82,130844,823,292,0.001,0.21770921349525452,0.2618978260755539,0.42,130259,0.702338372066617,1.6795405149459839,-89.81204986572266,-90.71273107910156,-90.72642517089844,-89.61276049804688
486.59,158,486.59,132844,835,296,0.001,0.26502659916877747,0.26616540396213534,0.412,132259,0.5374587069302798,0.5025186538696289,-91.86634063720703,-90.6806701965332,-92.958251953125,-89.58406857299805
489.26,158,489.26,134844,848,300,0.001,0.23059368133544922,0.2602617077827454,0.404,134259,0.447448187738657,0.23428742587566376,-91.17516326904297,-91.3110884399414,-92.10675811767578,-90.25963122558593
494.76,158,494.76,136844,861,304,0.001,0.3017362952232361,0.2568143881559372,0.396,136259,0.578622721478343,0.8065615892410278,-91.78228759765625,-91.15003302001954,-92.97716522216797,-90.13304809570313
497.07,158,497.07,138844,873,308,0.001,0.3300226628780365,0.2638496047258377,0.388,138259,0.36890428356826305,0.21565137803554535,-91.6732406616211,-91.2971144104004,-92.95372772216797,-90.27337811279297
497.07,158,497.07,140844,886,312,0.001,0.24828021228313446,0.2636952521800995,0.38,140259,0.63233222399652,0.2318272590637207,-89.07135772705078,-91.2145885925293,-90.01482391357422,-90.21254656982421
