time/episodes,time/fps,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/MSE_losses,train/critic_los,train/RL_loss,train/loss,train/Main_losses,train/learning_rate,train/Beta,train/MSE_loss,train/critic_loss,train/actor_loss,train/n_updates
1108,160,4550,302.18612042,729748,662.46,5.3975469895263215,0.727231502532959,-20.1805362701416,-20.1805362701416,-20.685790605687384,0.001,0,13.106454849243164,1.5218722798954836,-20.685790605687384,720084
1112,160,4563,293.89111781,731501,652.38,5.193546977129069,0.06926770508289337,-21.120718002319336,-21.120718002319336,-20.574041967993384,0.001,0,3.602844715118408,1.437959572820513,-20.574041967993384,722281
1116,160,4571,286.57681169000006,732859,643.09,5.155449273315727,0.14814472198486328,-21.45500946044922,-21.45500946044922,-20.548725080828294,0.001,0,5.118348121643066,1.9353773967752643,-20.548725080828294,723630
1120,160,4586,294.58156234,735538,654.38,5.146474777778223,0.1330384761095047,-21.86735725402832,-21.86735725402832,-20.51700601549792,0.001,0,2.447676420211792,1.8153951033216829,-20.51700601549792,725884
1124,160,4602,294.71967261000003,738219,654.25,5.218848455130164,0.8379224538803101,-21.291961669921875,-21.291961669921875,-20.362857368810854,0.001,0,2.800435781478882,1.9253609541320587,-20.362857368810854,728543
1128,160,4619,293.01706514,740837,651.18,5.089993513805766,9.902008056640625,-21.141353607177734,-21.141353607177734,-20.40557411623673,0.001,0,1.505261778831482,1.8073645530871942,-20.40557411623673,731305
1132,160,4635,293.11938245,743557,650.65,5.049291554762393,10.289710998535156,-21.34810447692871,-21.34810447692871,-20.28304767886682,0.001,0,1.316916823387146,1.8783841996396682,-20.28304767886682,733895
1136,160,4652,292.90013904000006,746398,651.35,4.934546596805254,0.1632252037525177,-21.640743255615234,-21.640743255615234,-20.354152350955538,0.001,0,4.203676700592041,1.6584991732034546,-20.354152350955538,736738
1140,160,4669,292.94420869,749121,651.05,5.155502397633163,2.438404083251953,-19.31911277770996,-19.31911277770996,-20.45064199323485,0.001,0,3.1038601398468018,1.7514117365846267,-20.45064199323485,739455
1144,160,4686,289.73039886999993,751431,646.02,5.029149042409763,0.3437747657299042,-19.63542366027832,-19.63542366027832,-20.52806306582445,0.001,0,7.783561706542969,1.5111933336130272,-20.52806306582445,742175
1148,160,4700,287.9487633499999,754116,644.88,5.188506102189422,0.4892064332962036,-20.96063232421875,-20.96063232421875,-20.460285874930296,0.001,0,3.3358209133148193,1.7996879472683014,-20.460285874930296,744439
1152,160,4717,287.97007303999993,756818,644.11,5.190249928276109,0.5068079233169556,-21.113983154296875,-21.113983154296875,-20.481668962251156,0.001,0,5.0434675216674805,1.5113206806813033,-20.481668962251156,747171
1156,160,4733,284.61088802,759154,640.0,5.343834508579784,0.9709693193435669,-20.53569984436035,-20.53569984436035,-20.552852500937142,0.001,0,7.191587924957275,1.825531191125195,-20.552852500937142,749898
1160,160,4746,281.71510284,761654,637.09,5.077887618232529,0.062477003782987595,-20.33639144897461,-20.33639144897461,-20.44172179802007,0.001,0,2.6345367431640625,1.9997616845266277,-20.44172179802007,751965
1164,160,4763,285.07183903,764432,642.19,5.048385626234967,0.14212998747825623,-21.523584365844727,-21.523584365844727,-20.41104890034695,0.001,0,2.720280647277832,1.7970320093568382,-20.41104890034695,754754
1168,160,4777,281.53687030000003,766742,637.68,4.916619457981803,0.2575927972793579,-20.747310638427734,-20.747310638427734,-20.463577033534193,0.001,0,1.1116641759872437,1.9964432567979842,-20.463577033534193,757062
1172,160,4793,278.96659859000005,769239,635.23,5.208388003800482,9.290151596069336,-19.640613555908203,-19.640613555908203,-20.43875520646305,0.001,0,2.6722216606140137,2.1383737186618736,-20.43875520646305,759542
1176,160,4810,282.93334068,772006,641.11,5.023922266875247,0.7085405588150024,-21.400367736816406,-21.400367736816406,-20.450158020155367,0.001,0,5.9611334800720215,2.0121220339432315,-20.450158020155367,762329
1180,160,4827,282.74366969,774735,641.05,4.997371012642539,0.1534844934940338,-20.11724853515625,-20.11724853515625,-20.422511552212505,0.001,0,5.187241554260254,1.904975889305744,-20.422511552212505,765055
1184,160,4844,280.27893045,777291,639.44,5.417664951167694,0.6342336535453796,-20.42374038696289,-20.42374038696289,-20.477164898179982,0.001,0,8.452627182006836,1.815621548043067,-20.477164898179982,767841
1188,160,4860,279.90388735000005,780190,641.29,5.052312530371365,1.0560271739959717,-20.82007598876953,-20.82007598876953,-20.36847012345962,0.001,0,2.6047441959381104,1.8990755749619386,-20.36847012345962,770475
1192,160,4878,279.76674799,782965,642.17,5.052505456524737,0.21035504341125488,-20.107999801635742,-20.107999801635742,-20.358944926542396,0.001,0,2.074197292327881,1.8894013093896924,-20.358944926542396,773306
1196,160,4895,279.76498946000004,785766,642.59,5.146318232840386,0.9682574272155762,-19.786422729492188,-19.786422729492188,-20.469165525574613,0.001,0,5.907353401184082,2.256671354401371,-20.469165525574613,776078
1200,160,4912,279.7595359200001,788520,642.7,5.202562023728178,0.08207520842552185,-20.81826400756836,-20.81826400756836,-20.40006672444436,0.001,0,7.5212249755859375,2.0314588466055508,-20.40006672444436,778841
1204,160,4928,277.60008177000003,791158,641.2,5.058037870437713,0.3540422022342682,-20.23588752746582,-20.23588752746582,-20.451435211542492,0.001,0,1.1292656660079956,1.7282180095443855,-20.451435211542492,781468
1208,160,4945,273.48941317000003,793412,636.64,5.1891534422733345,0.15523189306259155,-20.701074600219727,-20.701074600219727,-20.42667724161732,0.001,0,2.301093816757202,1.7297473235881267,-20.42667724161732,784296
1212,160,4957,277.24364769000005,795785,642.84,4.949402704919126,0.27295222878456116,-21.121950149536133,-21.121950149536133,-20.39475883333023,0.001,0,1.2547831535339355,1.8260613703353088,-20.39475883333023,786076
1216,160,4974,285.03435645999997,798210,653.51,5.194826587074611,0.506767213344574,-20.22611427307129,-20.22611427307129,-20.332203392221146,0.001,0,6.983917236328125,1.7907543202018337,-20.332203392221146,789010
1220,160,4989,284.92685994,801028,654.9,5.351407878655047,0.2982228100299835,-19.84419822692871,-19.84419822692871,-20.330870273684667,0.001,0,10.59207534790039,2.0054713397212427,-20.330870273684667,791354
1224,160,5004,281.45420958,803409,651.9,4.9772214131528925,0.16970829665660858,-19.73485565185547,-19.73485565185547,-20.228942294080717,0.001,0,3.947749614715576,1.6952857153610188,-20.228942294080717,793711
1228,160,5021,283.31243109,806269,654.32,5.138429294304294,0.36420923471450806,-21.5225772857666,-21.5225772857666,-20.25406780559055,0.001,0,2.9276115894317627,2.1551692281150223,-20.25406780559055,796500
1232,160,5039,283.19608863999997,809106,655.49,5.158179746733771,0.3514057993888855,-20.290077209472656,-20.290077209472656,-20.146600543943226,0.001,0,6.361039161682129,1.952768571154769,-20.146600543943226,799396
1236,160,5057,281.85058835,811999,656.01,5.019164756807701,0.17670078575611115,-19.94827651977539,-19.94827651977539,-20.176809119169043,0.001,0,3.4052586555480957,2.158900443070307,-20.176809119169043,802294
1240,160,5071,278.85250295,814394,652.73,5.332128956780505,8.371221542358398,-18.85893440246582,-18.85893440246582,-19.87542480924236,0.001,0,7.450189590454102,1.862971240838072,-19.87542480924236,804689
1244,160,5086,278.36206486000003,816778,653.47,5.274530241790327,1.8366386890411377,-20.701322555541992,-20.701322555541992,-19.91502782210563,0.001,0,5.151541233062744,2.5931866240949883,-19.91502782210563,807061
1248,160,5100,274.98465906999996,818946,648.3,5.288141387350419,0.2633412480354309,-20.73050308227539,-20.73050308227539,-19.80457582754247,0.001,0,5.539975643157959,2.0226958655863343,-19.80457582754247,809366
1252,160,5117,274.82842664000003,821741,649.23,5.2814467208233875,0.8441176414489746,-19.423282623291016,-19.423282623291016,-19.85514639705592,0.001,0,3.260986804962158,2.0932494619635142,-19.85514639705592,812043
1256,160,5134,277.98342228000007,824549,653.95,5.175649584285797,0.26440122723579407,-20.8470401763916,-20.8470401763916,-20.04162507839304,0.001,0,5.0211358070373535,2.1915676056590705,-20.04162507839304,814869
1260,160,5151,280.7731525500001,827310,656.56,4.4563711913719395,0.37701669335365295,-20.02529525756836,-20.02529525756836,-20.00187831154626,0.001,0,2.921724796295166,2.3911063349133004,-20.00187831154626,817605
1264,160,5167,278.18104976,829858,654.26,5.137453804038605,1.2626453638076782,-19.926311492919922,-19.926311492919922,-19.89950187251253,0.001,0,5.449546813964844,2.3528591567597723,-19.89950187251253,820198
1268,160,5184,281.64000474,832544,658.02,5.277051118690343,5.410489082336426,-20.386404037475586,-20.386404037475586,-19.900021655218943,0.001,0,4.151791095733643,1.9263277872175466,-19.900021655218943,822888
1272,160,5201,284.02303373,835322,660.83,5.150365344590106,1.463921308517456,-19.886674880981445,-19.886674880981445,-19.818653218557408,0.001,0,13.51950454711914,2.003891572858756,-19.818653218557408,825645
1276,160,5217,284.03120683000003,838025,660.19,5.160225384416636,0.4796609878540039,-19.776981353759766,-19.776981353759766,-19.866205901430366,0.001,0,1.521873116493225,2.1467529192501518,-19.866205901430366,828357
1280,160,5234,284.00353658,840739,660.04,5.279462087475611,0.2835271954536438,-20.648162841796875,-20.648162841796875,-19.92098678942926,0.001,0,1.546162486076355,2.2558400756316983,-19.92098678942926,831090
1284,160,5250,284.08517512000003,843310,660.19,5.379123965664022,1.2157337665557861,-20.68467903137207,-20.68467903137207,-19.89846638109557,0.001,0,3.6618430614471436,2.078077240433742,-19.89846638109557,833638
1288,160,5265,281.78177586,845739,655.49,5.073652149307976,1.7976361513137817,-20.325239181518555,-20.325239181518555,-19.89548520164603,0.001,0,4.568334102630615,2.3427676920979112,-19.89548520164603,836061
1292,160,5281,279.98370616999995,848376,654.11,4.998604899838259,0.11265818029642105,-20.898466110229492,-20.898466110229492,-19.969342341465232,0.001,0,6.366464614868164,2.0086522879769566,-19.969342341465232,838710
1296,160,5298,279.83957763999996,851154,653.88,5.2822660507514465,3.5786685943603516,-19.60615348815918,-19.60615348815918,-19.948435671845374,0.001,0,4.540207386016846,2.1238338903334446,-19.948435671845374,841474
1300,160,5316,279.69011603999996,854080,655.6,4.901762071986374,0.410958468914032,-17.750682830810547,-17.750682830810547,-19.914619397171496,0.001,0,4.2078375816345215,1.6477492438265182,-19.914619397171496,844391
1304,160,5331,278.6282580999999,856504,653.46,5.2852732160653195,8.085882186889648,-20.975143432617188,-20.975143432617188,-19.93956718225589,0.001,0,2.1073949337005615,1.9991821508383614,-19.93956718225589,846794
1308,160,5348,282.58888475,859296,658.84,5.048750632844013,0.2224455177783966,-20.948320388793945,-20.948320388793945,-19.857084548368483,0.001,0,6.08112907409668,1.836068149170624,-19.857084548368483,849605
1312,160,5364,285.26048261000005,861965,661.8,5.064884201295114,0.8113231062889099,-19.553630828857422,-19.553630828857422,-19.9494878129463,0.001,0,6.489573955535889,1.864655734866038,-19.9494878129463,852274
1316,160,5382,288.98462035,864821,666.11,5.194998059238213,0.2684788703918457,-20.549968719482422,-20.549968719482422,-19.95941177589306,0.001,0,6.387106895446777,2.146862980481156,-19.95941177589306,855112
1320,160,5399,288.98143687999993,867637,666.09,5.3726706622644915,0.21526318788528442,-19.62810707092285,-19.62810707092285,-19.895423124002857,0.001,0,2.42966628074646,2.0765900451511534,-19.895423124002857,857953
1324,160,5417,292.29030835,870488,670.79,5.1229350685414685,0.8108340501785278,-20.076641082763672,-20.076641082763672,-19.917628888925794,0.001,0,6.696053504943848,2.1981571600849623,-19.917628888925794,860817
1328,160,5434,291.05037881000004,873232,669.63,4.974014003570674,0.2190254032611847,-20.215499877929688,-20.215499877929688,-19.928759561533354,0.001,0,3.471547842025757,2.2508436826281093,-19.928759561533354,863562
1332,160,5450,290.95531583,875945,668.39,5.392440483809221,0.489480197429657,-18.811628341674805,-18.811628341674805,-20.041793665703068,0.001,0,4.429206371307373,1.9452798037863939,-20.041793665703068,866277
1336,160,5467,292.38479045,878622,666.23,4.904569001340154,1.1394786834716797,-18.767595291137695,-18.767595291137695,-19.896128634552458,0.001,0,3.93560528755188,2.0540366051357184,-19.896128634552458,868961
1340,160,5484,295.2745703,881379,669.85,5.217299091883681,0.8477750420570374,-20.574325561523438,-20.574325561523438,-19.92698268998753,0.001,0,2.892329454421997,2.1860053664581343,-19.92698268998753,871692
1344,160,5501,298.97089655,884121,673.43,5.084121752059323,1.8368465900421143,-20.66390037536621,-20.66390037536621,-20.0013090714641,0.001,0,6.742599964141846,2.1207504595961724,-20.0013090714641,874452
1348,160,5514,300.11697394,886365,674.19,5.87437674173942,7.544040203094482,-19.63923454284668,-19.63923454284668,-19.839407725211903,0.001,0,4.201244831085205,2.182054609633409,-19.839407725211903,876646
1352,160,5528,294.1694574,888405,666.64,5.117628071043226,0.172124445438385,-21.215740203857422,-21.215740203857422,-20.114123874240452,0.001,0,10.671920776367188,1.7609002893670984,-20.114123874240452,878841
1356,160,5544,294.08099653999994,891244,666.95,5.016037010475394,0.4929589629173279,-21.02666664123535,-21.02666664123535,-19.98491097519289,0.001,0,1.4432346820831299,2.619164447826427,-19.98491097519289,881552
1360,160,5559,290.80465282,893584,662.74,5.292691618204117,0.8349870443344116,-20.64071273803711,-20.64071273803711,-19.888241419631445,0.001,0,2.5859532356262207,2.300167717102371,-19.888241419631445,883935
1364,160,5575,293.33122177999996,896290,664.32,5.147551573919095,8.181846618652344,-16.90675926208496,-16.90675926208496,-19.825001833445665,0.001,0,4.235421180725098,2.4733560299262023,-19.825001833445665,886615
1368,160,5591,291.17269473,898810,662.66,5.034987767874184,1.626328706741333,-19.807098388671875,-19.807098388671875,-19.951589358054985,0.001,0,4.602889537811279,2.193019146036546,-19.951589358054985,889143
1372,160,5608,286.9715724,901010,656.88,5.19578060394821,10.598906517028809,-20.64904022216797,-20.64904022216797,-19.91355324347582,0.001,0,5.556080341339111,2.276163353994706,-19.91355324347582,891930
1376,160,5621,285.20107829999995,903634,656.09,5.157039158484515,0.4871641993522644,-18.851675033569336,-18.851675033569336,-19.840783995406635,0.001,0,6.279701232910156,2.7736354631873277,-19.840783995406635,894067
1380,160,5637,283.69874823,906287,655.48,5.01354416422436,1.5622507333755493,-19.351877212524414,-19.351877212524414,-19.83072884314883,0.001,0,3.225794553756714,2.1723493641808322,-19.83072884314883,896598
1384,160,5653,284.01125677,908842,655.32,4.730987451997475,0.7481245398521423,-18.617900848388672,-18.617900848388672,-19.772303997824768,0.001,0,2.3709475994110107,2.2548116922835795,-19.772303997824768,899188
1388,160,5670,286.54949,911578,658.39,5.118982724208044,0.44891348481178284,-20.903120040893555,-20.903120040893555,-19.721076422384705,0.001,0,6.538308143615723,2.787760363554305,-19.721076422384705,901917
1392,160,5687,288.29340804,914317,659.41,5.018430573402802,0.7841762900352478,-20.597759246826172,-20.597759246826172,-19.76041105027833,0.001,0,4.057663440704346,2.1833320626332235,-19.76041105027833,904643
1396,160,5701,284.96465575999997,916699,655.45,5.23263782082182,0.5794550776481628,-19.852365493774414,-19.852365493774414,-19.73660432274348,0.001,0,2.447141170501709,2.288851716034268,-19.73660432274348,907019
1400,160,5718,285.03622383999993,919418,653.38,5.143604271742235,0.15662860870361328,-20.602657318115234,-20.602657318115234,-19.791529089571483,0.001,0,4.111710548400879,2.2376389373513987,-19.791529089571483,909759
1404,160,5734,288.27626487000003,922103,655.99,5.294108328249295,1.3227760791778564,-19.28418731689453,-19.28418731689453,-19.74606034081462,0.001,0,2.306037425994873,2.2001742398070805,-19.74606034081462,912439
1408,160,5750,286.47916619000006,924617,653.21,5.165854639323183,0.5664128065109253,-19.311281204223633,-19.311281204223633,-19.636232132135437,0.001,0,4.19795560836792,2.3988289635253044,-19.636232132135437,914955
1412,160,5766,288.24708251000004,927350,653.85,5.2778233043785425,0.15119537711143494,-19.829605102539062,-19.829605102539062,-19.752660549131026,0.001,0,1.2390295267105103,2.072337959542636,-19.752660549131026,917669
1416,160,5781,285.71551848,929790,649.69,5.128298497718314,1.1931939125061035,-19.68625259399414,-19.68625259399414,-19.793640811991246,0.001,0,4.282096862792969,2.1081435225268668,-19.793640811991246,920097
1420,160,5798,285.76330199000006,932540,649.03,5.012921189520992,1.6519958972930908,-20.6242618560791,-20.6242618560791,-19.758620825191002,0.001,0,4.560871601104736,2.1379133896786446,-19.758620825191002,922854
1424,160,5815,283.0339172000001,934950,644.62,5.143014428227446,0.11402340233325958,-20.88051986694336,-20.88051986694336,-19.9027186826218,0.001,0,3.6410207748413086,2.0051703901181734,-19.9027186826218,925585
1428,160,5828,281.32393878000005,937407,641.75,5.233574264106297,3.7232956886291504,-19.08833885192871,-19.08833885192871,-19.776835555122013,0.001,0,5.41201114654541,2.1228402746035093,-19.776835555122013,927720
1432,160,5845,281.35212212000005,940158,642.13,5.06419108418731,0.40151262283325195,-20.381492614746094,-20.381492614746094,-19.900485053076757,0.001,0,2.7112746238708496,2.117031865079213,-19.900485053076757,930466
1436,160,5862,281.32215928,942953,643.31,5.163880508491371,1.3690705299377441,-20.329118728637695,-20.329118728637695,-19.898189046865333,0.001,0,2.850017547607422,2.0860739071304497,-19.898189046865333,933247
1440,160,5879,281.22952128,945740,643.61,5.117549165998186,0.8521426916122437,-20.48486328125,-20.48486328125,-19.845881113324847,0.001,0,4.076496601104736,2.2659407979429025,-19.845881113324847,936068
1444,160,5896,281.28717011,948409,642.88,5.208118953875133,2.463442802429199,-20.52066421508789,-20.52066421508789,-19.86482011704218,0.001,0,5.350607872009277,1.8282672022683837,-19.86482011704218,938747
1448,160,5913,285.21401287,951201,648.36,5.2332942605724,0.17852523922920227,-20.17431640625,-20.17431640625,-19.86277036271857,0.001,0,2.7296838760375977,1.9040516385123507,-19.86277036271857,941485
1452,160,5930,291.21183186,953971,655.66,5.519752481093038,0.9655250906944275,-18.154741287231445,-18.154741287231445,-19.81391865749414,0.001,0,2.6592493057250977,2.4200175074975037,-19.81391865749414,944287
1456,160,5947,289.77862135000004,956781,655.37,4.972998189050599,2.2660136222839355,-19.449007034301758,-19.449007034301758,-19.84714282838638,0.001,0,1.765277624130249,1.9609295952501358,-19.84714282838638,947060
1460,160,5964,293.04521603999996,959512,659.28,5.626378460044272,0.9060003161430359,-20.648427963256836,-20.648427963256836,-19.79986199368252,0.001,0,10.167778968811035,2.3278702942633562,-19.79986199368252,949833
1464,160,5981,293.07391481999997,962281,659.91,5.295535692641901,9.023054122924805,-20.959794998168945,-20.959794998168945,-19.953026056289673,0.001,0,7.923803329467773,2.05129831159566,-19.953026056289673,952548
1468,160,5998,295.33370085999996,964993,661.83,5.5752591469953225,1.2093720436096191,-20.53238296508789,-20.53238296508789,-19.920104459274647,0.001,0,3.1010866165161133,2.0793267977146868,-19.920104459274647,955323
1472,160,6015,299.51211913,967783,667.73,5.237179149280895,2.7857625484466553,-19.828929901123047,-19.828929901123047,-19.957629922547998,0.001,0,12.505904197692871,2.1150843989153265,-19.957629922547998,958074
1476,160,6033,301.16502044000003,970542,669.08,5.18444238674073,0.6301611661911011,-20.94278335571289,-20.94278335571289,-19.920514055994712,0.001,0,12.632813453674316,2.1209744026082427,-19.920514055994712,960886
1480,160,6049,302.76506962999997,973259,669.72,5.079517868511817,0.6103305220603943,-19.964385986328125,-19.964385986328125,-20.03234488543342,0.001,0,9.320311546325684,2.0549570311518277,-20.03234488543342,963584
1484,160,6066,304.71138836000006,976011,671.69,5.244675114920193,9.193177223205566,-20.483905792236328,-20.483905792236328,-19.93864481015639,0.001,0,2.7772765159606934,2.069483905533244,-19.93864481015639,966344
1488,160,6084,304.64538203,978793,672.15,5.612938709515893,0.2710784673690796,-20.581186294555664,-20.581186294555664,-19.9834576443414,0.001,0,9.228044509887695,2.086655287463115,-19.9834576443414,969110
1492,160,6101,304.60740922,981652,673.35,5.065419490236631,9.025489807128906,-19.93181800842285,-19.93181800842285,-20.002788301924586,0.001,0,2.3670382499694824,1.9173781867066795,-20.002788301924586,971964
1496,160,6119,307.76442890000004,984548,678.49,4.954273471379663,0.1679491400718689,-20.344022750854492,-20.344022750854492,-20.030613761534667,0.001,0,4.68339729309082,2.011964741118133,-20.030613761534667,974830
1500,160,6137,307.71966257,987353,679.35,5.1799437185656005,0.9038493037223816,-20.87657356262207,-20.87657356262207,-19.927687096384773,0.001,0,4.695886135101318,1.9746862266619296,-19.927687096384773,977647
1504,160,6153,307.81994025,990034,679.31,5.1823887061716905,0.3978821039199829,-19.9970645904541,-19.9970645904541,-19.944832232461046,0.001,0,3.999962091445923,2.1390426327377114,-19.944832232461046,980380
1508,160,6170,309.67525337,992741,681.24,5.042165176755578,0.29850026965141296,-19.41717529296875,-19.41717529296875,-20.05337153101814,0.001,0,6.254067420959473,1.8867744904055574,-20.05337153101814,983074
1512,160,6187,309.71213002,995475,681.25,5.56432611063907,0.4126148521900177,-20.73011016845703,-20.73011016845703,-20.09576231973213,0.001,0,5.394772052764893,2.1619173819798303,-20.09576231973213,985806
1516,160,6204,312.27506207,998285,684.95,5.086959966035052,0.0967167466878891,-19.78116226196289,-19.78116226196289,-20.048400900580667,0.001,0,2.080653429031372,1.7982248862407795,-20.048400900580667,988570
