rollout/ep_len_mean,time/episodes,time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/RL_loss,train/actor_loss,train/loss,train/Main_losses,train/MSE_losses,train/critic_loss,train/n_updates,train/learning_rate,train/critic_los,train/Beta,train/MSE_loss
216.27,548,161,2427,391059,-106.06131052000002,-5.868492126464844,-5.74224466830492,-5.868492126464844,-5.74224466830492,6.453335747122765,1.1744267551694065,382081,0.001,3.9562301635742188,0.0,6.720985412597656
270.37,552,161,2455,396732,-101.30155470000001,-2.843503952026367,-3.9253608842846006,-2.843503952026367,-3.9253608842846006,6.508926784992218,1.2233158990507946,386231,0.001,1.2295620441436768,0.0,6.383691310882568
325.44,556,161,2492,402524,-87.3171802,-1.180786371231079,-2.2428046732709115,-1.180786371231079,-2.2428046732709115,6.298484143996649,1.1250753561662241,392223,0.001,0.8551645278930664,0.0,6.657617092132568
371.13,560,161,2523,407322,-71.87151487000001,-2.7131035327911377,-2.165377314153242,-2.7131035327911377,-2.165377314153242,6.141864509641846,0.949662186222768,397183,0.001,0.6659358739852905,0.0,6.055043697357178
405.42,564,161,2547,410994,-59.17710320000001,-3.806736469268799,-2.310397897906109,-3.806736469268799,-2.310397897906109,5.961942111889933,0.8486911478051867,401016,0.001,0.8576160669326782,0.0,4.894631862640381
449.14,568,161,2576,415636,-43.43559531000001,-2.3431146144866943,-2.1873637974775053,-2.3431146144866943,-2.1873637974775053,5.749051572401313,0.8490015239361157,405548,0.001,5.464481830596924,0.0,5.521417140960693
490.68,572,161,2604,420001,-27.60420965000001,-0.9810290336608887,-1.74847485213178,-0.9810290336608887,-1.74847485213178,5.427342149311911,0.7793911890695958,410075,0.001,0.3556879460811615,0.0,6.187520503997803
517.73,576,160,2626,422890,-17.346790400000003,-0.7910616397857666,-1.7267652896966073,-0.7910616397857666,-1.7267652896966073,5.217203314760898,0.8219014983426487,413621,0.001,0.7231329679489136,0.0,5.081376075744629
548.14,580,161,2643,426129,-7.198900220000005,-1.6196956634521484,-1.6759414544213613,-1.6196956634521484,-1.6759414544213613,5.20896637178392,0.9254118375160058,416097,0.001,1.619236946105957,0.0,5.104742527008057
592.05,584,161,2672,430720,8.578591879999998,-1.5922685861587524,-1.609221306642164,-1.5922685861587524,-1.609221306642164,4.706364333734362,0.9694487013190959,420713,0.001,0.15552224218845367,0.0,4.653060436248779
630.01,588,161,2697,434726,22.68071019,-1.7814570665359497,-2.128982890232847,-1.7814570665359497,-2.128982890232847,4.376623640927401,0.9824068011072549,424819,0.001,0.16657648980617523,0.0,5.025198459625244
670.65,592,161,2724,438984,38.6213823,-3.1335513591766357,-2.443595509913321,-3.1335513591766357,-2.443595509913321,5.387346088886261,0.9513043176959313,429042,0.001,0.24367451667785645,0.0,5.725762367248535
706.59,596,160,2751,442773,52.06410317999998,-2.3742339611053467,-2.7676738379072,-2.3742339611053467,-2.7676738379072,5.67796758961925,0.9999800247227238,433343,0.001,0.5343919992446899,0.0,6.59855318069458
740.83,600,161,2772,446529,66.22626020000001,-5.4654717445373535,-2.834102530456232,-5.4654717445373535,-2.834102530456232,5.471877000051106,0.9564958467752069,436652,0.001,0.2401963472366333,0.0,4.599508285522461
779.47,604,161,2798,450712,82.21363245,-3.521918535232544,-3.316173250332614,-3.521918535232544,-3.316173250332614,5.272306792535514,0.9744834114109802,440762,0.001,0.6433542966842651,0.0,4.260015964508057
818.79,608,161,2823,454868,98.22195318,-4.388073921203613,-3.608944988346546,-4.388073921203613,-3.608944988346546,4.982211369699343,0.989336564432608,444822,0.001,1.6736905574798584,0.0,4.799288749694824
848.29,612,161,2844,457983,110.26314290999998,-2.892102003097534,-3.625511880578666,-2.892102003097534,-3.625511880578666,4.529168137188615,0.8652561640335341,448061,0.001,0.1982811689376831,0.0,4.877241611480713
875.43,616,161,2864,461130,122.79104543000001,-3.696366548538208,-4.014104345189188,-3.696366548538208,-4.014104345189188,4.46534698627235,1.0523559873887762,451247,0.001,0.27834072709083557,0.0,5.176389217376709
908.62,620,160,2888,464951,139.22199728,-4.7660722732543945,-4.582202301914981,-4.7660722732543945,-4.582202301914981,3.17137889107148,1.274182719352071,455058,0.001,3.1555838584899902,0.0,3.2634105682373047
940.37,624,160,2912,468725,155.55047315,-6.461886405944824,-4.913477590323513,-6.461886405944824,-4.913477590323513,3.07730168919278,1.0729782720948131,458909,0.001,0.24459390342235565,0.0,3.2595765590667725
957.28,628,160,2932,471871,168.78404811000001,-4.566199779510498,-4.910385904058946,-4.566199779510498,-4.910385904058946,3.1821272056714625,1.2067412676009457,462061,0.001,0.6517801284790039,0.0,2.6675353050231934
940.34,632,160,2953,475300,181.22340430999998,-4.904306411743164,-5.3196592614085025,-4.904306411743164,-5.3196592614085025,3.02050523553992,1.186570792267376,465439,0.001,0.3890974223613739,0.0,2.675778865814209
929.54,636,160,2977,479125,190.63198710999998,-6.482961177825928,-5.668676898135978,-6.482961177825928,-5.668676898135978,2.8462088863223287,1.2178993131728622,469328,0.001,0.7616685628890991,0.0,2.9987809658050537
937.01,640,160,3000,482712,203.23237658,-4.282242774963379,-5.882756287401373,-4.282242774963379,-5.882756287401373,2.6698216760700397,1.115246215124022,472940,0.001,0.6991008520126343,0.0,2.627366304397583
957.97,644,160,3024,486596,217.09419648000002,-6.581716060638428,-6.2174250468097885,-6.581716060638428,-6.2174250468097885,2.569215824634864,1.1595177535678962,476764,0.001,0.20463396608829498,0.0,2.6626501083374023
986.76,648,160,3044,489735,230.77810527999998,-7.104867458343506,-6.354174428803285,-7.104867458343506,-6.354174428803285,2.448230706688639,1.0818610262210673,479888,0.001,0.7807880640029907,0.0,1.9355226755142212
966.74,652,160,3067,493406,242.65587067000004,-6.688073635101318,-6.719718787405226,-6.688073635101318,-6.719718787405226,2.269541797729639,1.1275392966822555,483601,0.001,0.9503248333930969,0.0,2.164945363998413
947.21,656,160,3091,497245,245.13435149000006,-7.744236946105957,-7.125043341746697,-7.744236946105957,-7.125043341746697,2.2196525637920086,0.9818040217774419,487346,0.001,0.12213587760925293,0.0,1.8937102556228638
936.4,660,160,3114,500962,246.09539270000002,-7.155735969543457,-7.436829063806448,-7.155735969543457,-7.436829063806448,2.0608159231173024,1.093173296123676,491081,0.001,0.24522839486598969,0.0,2.0111184120178223
938.67,664,160,3139,504861,249.72997345,-6.652294635772705,-7.704995006894761,-6.652294635772705,-7.704995006894761,1.948490687016485,1.0046403080161446,494979,0.001,1.77256441116333,0.0,2.507122039794922
929.58,668,160,3162,508594,250.46262607000006,-9.117871284484863,-8.025937245316701,-9.117871284484863,-8.025937245316701,1.8626542502342294,0.9187903346230178,498781,0.001,0.5770228505134583,0.0,2.025010824203491
924.21,672,160,3186,512422,250.90602745000004,-9.963175773620605,-8.23310525016447,-9.963175773620605,-8.23310525016447,1.8152724913263742,0.9364543057078804,502558,0.001,0.8864809274673462,0.0,1.7463269233703613
929.65,676,160,3210,515855,254.97816725000004,-8.06570053100586,-8.670165422661551,-8.06570053100586,-8.670165422661551,1.821191277997247,1.0685390741162901,506340,0.001,0.4465119540691376,0.0,1.4916595220565796
929.7,680,160,3229,519099,258.82790925999996,-6.232745170593262,-9.050303499221801,-6.232745170593262,-9.050303499221801,1.8416893677711488,1.2061413217313544,509324,0.001,0.48794907331466675,0.0,2.106783390045166
919.31,684,160,3251,522651,259.43535025,-9.68068790435791,-9.199461083443472,-9.68068790435791,-9.199461083443472,1.7326958356853126,1.0098287138590667,512882,0.001,2.576199531555176,0.0,1.5673305988311768
914.25,688,160,3273,526151,261.99347671000004,-10.065508842468262,-9.447456423300597,-10.065508842468262,-9.447456423300597,1.7854337819135373,1.2465907623351216,516408,0.001,0.233921617269516,0.0,1.5423575639724731
907.25,692,160,3295,529709,262.54684968,-8.74454402923584,-9.550233984207358,-8.74454402923584,-9.550233984207358,1.7013369015514048,1.3699226052638127,519863,0.001,0.2582455575466156,0.0,2.0578420162200928
906.36,696,160,3318,533409,265.61171769,-10.566625595092773,-9.785308762600547,-10.566625595092773,-9.785308762600547,1.6789533187422836,1.374987497876795,523581,0.001,1.975724220275879,0.0,1.6677535772323608
903.68,700,160,3341,536897,267.91615979,-10.120388984680176,-9.96166984129835,-10.120388984680176,-9.96166984129835,1.7087595272395346,1.2879747351096873,527127,0.001,0.21968969702720642,0.0,1.859595775604248
895.89,704,160,3362,540301,268.46684807,-5.76362419128418,-10.316011081022374,-5.76362419128418,-10.316011081022374,1.6409825193180758,1.305005152891664,530560,0.001,1.0122915506362915,0.0,1.7454525232315063
888.84,708,160,3384,543752,269.00877946,-9.93961238861084,-10.309564938869075,-9.93961238861084,-10.309564938869075,1.5949639006576717,1.2601159316841621,533961,0.001,0.4726438522338867,0.0,1.789905309677124
891.85,712,160,3405,547168,273.18718359999997,-11.23714542388916,-10.468348084042251,-11.23714542388916,-10.468348084042251,1.6172993374816123,1.1506246406056306,537413,0.001,0.5043231844902039,0.0,1.626035213470459
894.37,716,160,3427,550567,277.28949579,-10.301895141601562,-10.5497961021605,-10.301895141601562,-10.5497961021605,1.5083170805658612,1.2748321019494917,540806,0.001,0.18613702058792114,0.0,1.3895705938339233
890.59,720,160,3448,554010,277.69934302,-11.476276397705078,-10.618165714949507,-11.476276397705078,-10.618165714949507,1.5523741322178994,1.0875335290462156,544241,0.001,0.3085479438304901,0.0,1.4169496297836304
886.68,724,160,3470,557393,278.00281732999997,-11.551176071166992,-10.816393003680489,-11.551176071166992,-10.816393003680489,1.5585574472492392,1.3971348953052338,547642,0.001,0.22676348686218262,0.0,1.3602935075759888
889.47,728,160,3491,560818,281.74760067,-11.775639533996582,-11.125214764050074,-11.775639533996582,-11.125214764050074,1.5166407312665666,1.233438197199224,551020,0.001,0.25228583812713623,0.0,1.0634255409240723
889.53,732,160,3513,564253,284.32366755,-12.36726188659668,-11.437336046718857,-12.36726188659668,-11.437336046718857,1.5190412046261204,1.240906557735884,554458,0.001,0.23147130012512207,0.0,1.2733218669891357
887.63,736,160,3535,567888,284.54337264000003,-11.088109970092773,-12.000648372578171,-11.088109970092773,-12.000648372578171,1.403155264427077,1.2457203406256978,557907,0.001,0.3682324290275574,0.0,1.5182042121887207
882.17,740,160,3555,570929,282.06972016,-12.900634765625,-12.432162362350567,-12.900634765625,-12.432162362350567,1.36997963114732,0.974255941732626,561159,0.001,0.0844489187002182,0.0,1.3988447189331055
868.96,744,160,3572,573492,278.31162832999996,-13.38194465637207,-12.820647643072972,-13.38194465637207,-12.820647643072972,1.3193345301600132,1.010349368715301,563752,0.001,0.18305519223213196,0.0,1.075142741203308
870.47,748,160,3592,576782,281.11706906999996,-12.954776763916016,-13.181989306938357,-12.954776763916016,-13.181989306938357,1.2330148592227843,0.8788551316164979,567047,0.001,0.5536746382713318,0.0,1.2367439270019531
867.02,752,160,3613,580108,280.97358987,-13.19445514678955,-13.347368773847524,-13.19445514678955,-13.347368773847524,1.2256149413562056,0.8131320807520337,570386,0.001,0.07899078726768494,0.0,1.2603753805160522
861.55,756,160,3634,583400,281.18349944,-13.109281539916992,-13.65099671666656,-13.109281539916992,-13.65099671666656,1.1919027275948728,0.8998243574370847,573681,0.001,0.26775965094566345,0.0,1.1935569047927856
855.3,760,160,3654,586492,279.29958770999997,-13.315387725830078,-13.750072744828236,-13.315387725830078,-13.750072744828236,1.2177923778189887,0.7983029121016455,576772,0.001,3.043684959411621,0.0,1.2448649406433105
849.45,764,160,3675,589806,279.35239317,-13.348312377929688,-13.953451735302082,-13.348312377929688,-13.953451735302082,1.1704647231449201,1.1186258158400963,580102,0.001,0.3962433636188507,0.0,1.3819599151611328
837.89,768,160,3691,592383,274.30807976,-14.551681518554688,-14.073412693689145,-14.551681518554688,-14.073412693689145,1.1768916158476976,0.9470349384393973,582677,0.001,0.11569783836603165,0.0,1.2511320114135742
832.92,772,160,3712,595714,274.47413425999997,-12.789223670959473,-14.27361962206358,-12.789223670959473,-14.27361962206358,1.135282422427079,0.9479580068153565,585970,0.001,0.19983947277069092,0.0,1.2605960369110107
832.1,776,160,3733,599065,276.58535579000005,-14.601945877075195,-14.350985489158987,-14.601945877075195,-14.350985489158987,1.1614771343280221,0.882960289282031,589319,0.001,0.044427841901779175,0.0,1.0638974905014038
825.8,780,160,3750,601679,275.50691458999995,-13.909454345703125,-14.416616017275517,-13.909454345703125,-14.416616017275517,1.1177254196735893,1.1474234251867943,591957,0.001,4.906944274902344,0.0,1.0970910787582397
817.99,784,160,3768,604450,272.11151887000005,-14.315141677856445,-14.395144529120866,-14.315141677856445,-14.395144529120866,1.0310816737108452,1.034149660820389,594669,0.001,0.04671525955200195,0.0,1.05882728099823
817.17,788,160,3789,607868,272.03763926000005,-13.875868797302246,-14.43228083792187,-13.875868797302246,-14.43228083792187,1.012132445119676,1.0037814509145764,598040,0.001,5.2790374755859375,0.0,0.9999529123306274
810.9,792,160,3808,610799,268.96066099999996,-14.50752067565918,-14.310620712679485,-14.50752067565918,-14.310620712679485,1.1038942551890085,0.8282689397215148,601018,0.001,0.10569503903388977,0.0,1.098749041557312
809.92,796,160,3828,614401,264.92711162,-14.350299835205078,-14.440629037221273,-14.350299835205078,-14.440629037221273,1.0773278761903444,0.7432149376161397,604232,0.001,0.2856942415237427,0.0,1.0011574029922485
804.07,800,160,3849,617304,262.22256666,-14.055487632751465,-14.45995558581306,-14.055487632751465,-14.45995558581306,1.0630526645380316,0.907890491164995,607575,0.001,0.47699302434921265,0.0,1.1568812131881714
795.2,804,160,3865,619821,258.35046177000004,-14.7359619140625,-14.509440590353574,-14.7359619140625,-14.509440590353574,1.092138734518313,1.1968958453819303,610114,0.001,4.820710182189941,0.0,1.0294312238693237
788.33,808,160,3885,622585,255.26912801999998,-15.053339958190918,-14.604199006719497,-15.053339958190918,-14.604199006719497,1.0332204757384884,0.93200811067028,613404,0.001,0.08358518779277802,0.0,1.0428507328033447
786.27,812,160,3903,625795,255.46037895,-13.831501007080078,-14.69772008654375,-13.831501007080078,-14.69772008654375,1.0422296106661322,0.9879228676901829,616100,0.001,1.023975133895874,0.0,1.0058519840240479
781.42,816,160,3921,628709,253.27752169,-15.401779174804688,-14.757520968739579,-15.401779174804688,-14.757520968739579,1.0512133499471152,0.9028405675321126,618990,0.001,0.06814506649971008,0.0,1.012385368347168
769.97,820,160,3937,631007,247.76439501000004,-14.009284019470215,-14.809483559287374,-14.009284019470215,-14.809483559287374,1.0391859392724445,1.0721951211994543,621707,0.001,0.8102245330810547,0.0,1.06566321849823
763.89,824,160,3952,633782,244.96759329999998,-15.68532943725586,-14.892007808541171,-15.68532943725586,-14.892007808541171,1.0631853288006723,1.0947673688372903,624029,0.001,0.5175071954727173,0.0,0.8541586399078369
760.95,828,160,3972,636913,245.17208247,-14.902336120605469,-15.006174870280477,-14.902336120605469,-15.006174870280477,1.0281798526838228,0.9886030215146708,627221,0.001,1.1293665170669556,0.0,1.065551996231079
758.23,832,160,3992,640076,245.48357268,-14.996220588684082,-15.106127698903322,-14.996220588684082,-15.106127698903322,1.054555069743179,1.0412273451910792,630382,0.001,0.28950995206832886,0.0,1.0558314323425293
752.88,836,160,4012,643176,245.98339827000004,-15.90130615234375,-15.2570356421867,-15.90130615234375,-15.2570356421867,1.0607677136620586,1.033057026002767,633513,0.001,0.05972312390804291,0.0,1.0636940002441406
753.2,840,160,4031,646249,248.86037919000006,-14.978691101074219,-15.311393628232473,-14.978691101074219,-15.311393628232473,1.030127039310515,1.2265970711657102,636584,0.001,0.37913793325424194,0.0,0.9816439747810364
758.47,844,160,4051,649339,253.06278113,-15.233285903930664,-15.43136764593629,-15.233285903930664,-15.43136764593629,1.0767221440296029,1.175316894445709,639670,0.001,0.34901803731918335,0.0,1.1188656091690063
749.86,848,160,4066,651768,248.38510284,-15.983431816101074,-15.57901022229876,-15.983431816101074,-15.57901022229876,1.0526743807111467,0.937647665928206,642084,0.001,0.07398994266986847,0.0,0.9180082678794861
747.03,852,160,4085,654811,248.96910727000002,-16.122543334960938,-15.642686300703234,-16.122543334960938,-15.642686300703234,1.0067713274730472,1.0816720018699355,645148,0.001,0.11023293435573578,0.0,0.9212989807128906
744.66,856,160,4104,657866,249.27881911,-16.016712188720703,-15.738845617439491,-16.016712188720703,-15.738845617439491,1.024698900894856,1.1311663200350337,648195,0.001,0.18416288495063782,0.0,1.1168807744979858
737.97,860,160,4120,660289,247.71356074,-16.345163345336914,-15.755263916169755,-16.345163345336914,-15.755263916169755,0.9968280658276394,0.9907955555798658,650644,0.001,0.29802900552749634,0.0,0.9068991541862488
734.73,864,160,4139,663279,248.24849102000005,-16.11693572998047,-15.892799094049813,-16.11693572998047,-15.892799094049813,0.9804205440119563,1.0819775931951072,653633,0.001,0.1430826187133789,0.0,1.14128839969635
739.33,868,160,4158,666316,253.88631067999998,-15.503568649291992,-16.06855967323187,-15.503568649291992,-16.06855967323187,1.0658512781114142,1.076574572666135,656654,0.001,1.5713918209075928,0.0,0.9470860362052917
732.89,872,160,4175,669003,251.68336235999996,-15.419900894165039,-16.187593440570488,-15.419900894165039,-16.187593440570488,1.0129033723450682,1.037560177144145,659336,0.001,0.36488866806030273,0.0,1.3761721849441528
729.95,876,160,4194,672060,252.0287739,-15.27436637878418,-16.201320067162992,-15.27436637878418,-16.201320067162992,1.0251329449271176,1.2639738430145921,662397,0.001,0.06111285835504532,0.0,1.0141487121582031
734.65,880,160,4214,675144,255.92961694,-16.200572967529297,-16.254927562630694,-16.200572967529297,-16.254927562630694,1.0036249934979107,1.081512451257921,665488,0.001,0.312496155500412,0.0,0.9393483996391296
736.84,884,160,4232,678134,259.8959193,-16.624082565307617,-16.404213237252463,-16.624082565307617,-16.404213237252463,1.0958969628109652,1.0709828435875963,668488,0.001,0.050275057554244995,0.0,1.1996427774429321
734.36,888,160,4252,681304,260.04195152999995,-16.159454345703125,-16.49317471459188,-16.159454345703125,-16.49317471459188,1.0851165931112265,1.1300216680043251,671653,0.001,0.09749864786863327,0.0,1.068767786026001
734.84,892,160,4271,684283,263.5485629,-16.63214111328125,-16.571213280282368,-16.63214111328125,-16.571213280282368,1.0957783728757202,1.0794429412732522,674647,0.001,0.7921379208564758,0.0,1.0660407543182373
726.07,896,160,4288,687008,266.02698825999994,-16.76806640625,-16.697691556424072,-16.76806640625,-16.697691556424072,1.0930175616242792,1.2581907670345094,677349,0.001,0.21262088418006897,0.0,1.2263728380203247
713.62,900,160,4302,688666,261.20890080000004,-16.662612915039062,-16.69152662028437,-16.662612915039062,-16.69152662028437,1.1327483045018238,1.192221169076536,679692,0.001,0.20220130681991577,0.0,1.3592110872268677
711.8,904,160,4316,691001,260.46736835,-17.434085845947266,-16.725702952067056,-17.434085845947266,-16.725702952067056,1.0753350234031678,1.3011282192029743,681787,0.001,5.9985151290893555,0.0,0.918128490447998
706.05,908,160,4328,693190,256.76522486999994,-16.937990188598633,-16.80353883902232,-16.937990188598633,-16.80353883902232,1.1047200085940185,1.312131764527125,683608,0.001,9.307723999023438,0.0,1.0701571702957153
697.37,912,160,4342,695532,251.23082989999995,-17.278337478637695,-16.6381622975566,-17.278337478637695,-16.6381622975566,1.0708154620402364,1.3718745853255687,685809,0.001,0.6980875730514526,0.0,0.9808802604675293
698.47,916,160,4360,698556,250.54579654999995,-15.384462356567383,-16.720782646587587,-15.384462356567383,-16.720782646587587,1.0703049895247114,1.3043130982277458,688764,0.001,0.5318218469619751,0.0,0.9681244492530823
701.99,920,160,4377,701206,251.9182540099999,-16.66541290283203,-16.651702622522283,-16.66541290283203,-16.651702622522283,1.0913833581948582,1.430845824548904,691463,0.001,1.194711446762085,0.0,0.9969733953475952
707.5,924,160,4398,704532,255.00634902,-16.65557289123535,-16.575903010368346,-16.65557289123535,-16.575903010368346,0.9988057353279808,1.664124270363457,694789,0.001,0.3277904987335205,0.0,1.28950834274292
709.69,928,160,4419,707882,255.08978799999997,-16.59274673461914,-16.651458162507396,-16.59274673461914,-16.651458162507396,1.0840458620364524,1.933468050923244,698179,0.001,0.3635985255241394,0.0,1.150912880897522
710.04,932,160,4439,711080,255.36627374999998,-17.236026763916016,-16.546559963178275,-17.236026763916016,-16.546559963178275,1.0193331174045726,1.468798336716045,701360,0.001,0.272418737411499,0.0,1.0315297842025757
707.21,936,160,4460,713897,252.56712338999995,-16.446205139160156,-16.630517385560545,-16.446205139160156,-16.630517385560545,1.1376495610038153,1.7856129037053072,704656,0.001,0.35923057794570923,0.0,1.0691462755203247
702.68,940,160,4477,716517,249.57800867999998,-17.4172306060791,-16.586704392149773,-17.4172306060791,-16.586704392149773,1.1632711540820986,1.6116977684315323,707341,0.001,0.5704792737960815,0.0,1.0094059705734253
705.35,944,160,4495,719874,249.47821832999995,-16.326080322265625,-16.712501684824627,-16.326080322265625,-16.712501684824627,1.1064471116772405,1.793569816451131,710131,0.001,0.3579185903072357,0.0,1.0809987783432007
713.53,948,160,4515,723121,254.55622889999995,-17.307527542114258,-16.642584423074748,-17.307527542114258,-16.642584423074748,1.1198820556913103,1.6193235933201078,713390,0.001,10.012218475341797,0.0,0.9231557846069336
715.65,952,160,4536,726376,254.44787103999997,-16.193622589111328,-16.71813827163872,-16.193622589111328,-16.71813827163872,1.100990615630972,1.5536341545825032,716674,0.001,0.39302903413772583,0.0,1.146431565284729
716.46,956,160,4556,729512,254.47091368000002,-15.558666229248047,-16.69607462445084,-15.558666229248047,-16.69607462445084,1.064686442972446,1.7651589400876238,719855,0.001,0.6179360151290894,0.0,1.330678939819336
724.29,960,160,4576,732718,258.45035924,-16.289274215698242,-16.690099394895178,-16.289274215698242,-16.690099394895178,1.0497186866036072,1.6312937337870352,722965,0.001,0.1374608874320984,0.0,0.9562649130821228
721.78,964,160,4593,735457,255.10205127,-15.802873611450195,-16.76110519797115,-15.802873611450195,-16.76110519797115,1.043786771721759,1.3995661707000528,725756,0.001,0.4441056549549103,0.0,0.9902978539466858
720.55,968,160,4612,738371,253.24970769999996,-16.25373077392578,-16.796029168542123,-16.25373077392578,-16.796029168542123,1.0306451648764967,1.8821165184163735,728698,0.001,0.6350163221359253,0.0,0.9427265524864197
727.1,972,160,4633,741713,255.83511585000005,-16.089380264282227,-16.70918124590733,-16.089380264282227,-16.70918124590733,1.019471756132074,1.4781005352403098,732006,0.001,0.6111060380935669,0.0,1.1483750343322754
723.04,976,159,4653,744364,251.62341333999996,-17.112424850463867,-16.606848785007827,-17.112424850463867,-16.606848785007827,1.1166976042241858,1.7032997004562915,735345,0.001,0.548242449760437,0.0,1.221189260482788
718.51,980,160,4666,746995,248.29413302999998,-16.606212615966797,-16.54123921394348,-16.606212615966797,-16.54123921394348,1.1799224788943927,1.506149136870476,737330,0.001,0.6827961802482605,0.0,1.3336273431777954
719.82,984,160,4686,750116,248.26354562,-16.179594039916992,-16.596178049855418,-16.179594039916992,-16.596178049855418,1.12129565771524,1.607090448388098,740403,0.001,0.4301678538322449,0.0,1.127476453781128
714.99,988,160,4703,752803,245.50629171,-16.50119972229004,-16.527171543666295,-16.50119972229004,-16.527171543666295,1.1716392837428107,1.974082583761355,743102,0.001,0.9412313103675842,0.0,1.1712322235107422
716.43,992,160,4722,755926,245.50107022,-17.2221622467041,-16.512465524673463,-17.2221622467041,-16.512465524673463,1.1914477917708848,1.687725842793129,746258,0.001,0.5155629515647888,0.0,1.1210895776748657
715.61,996,160,4739,758569,244.40621901000003,-17.07100486755371,-16.516558686698357,-17.07100486755371,-16.516558686698357,1.243095093674776,1.6897835447674705,748892,0.001,0.15129613876342773,0.0,1.2627487182617188
730.97,1000,160,4759,761763,252.33713604999997,-16.98517608642578,-16.428567595798203,-16.98517608642578,-16.428567595798203,1.2152842564430517,1.7039939416583907,752038,0.001,0.37875935435295105,0.0,1.0482854843139648
739.66,1004,160,4779,764967,257.30482744999995,-17.21705436706543,-16.490730418552687,-17.21705436706543,-16.490730418552687,1.1465364321519809,1.8562015053112524,755221,0.001,7.3491058349609375,-0.0,1.0830985307693481
754.59,1008,160,4802,768649,264.25518542000003,-16.045413970947266,-16.42859941533345,-16.045413970947266,-16.42859941533345,1.1717652454791865,2.1314018347053962,758949,0.001,7.084848880767822,-0.0,1.3132351636886597
764.94,1012,160,4823,772026,270.01960114,-17.485118865966797,-16.62379684267451,-17.485118865966797,-16.62379684267451,1.0826742730999446,1.6379192518965204,762250,0.001,0.11006106436252594,-0.0,0.8911910057067871
767.21,1016,160,4844,775277,273.25790126000004,-14.847126007080078,-16.57794124817909,-14.847126007080078,-16.57794124817909,1.1766199068645078,1.3336611438656936,765558,0.001,1.508326530456543,-0.0,1.216090440750122
773.85,1020,160,4865,778591,277.73082087,-16.0736026763916,-16.53351830867139,-16.0736026763916,-16.53351830867139,1.1442689160174004,1.5118981407897498,768834,0.001,0.1004028171300888,-0.0,1.0191094875335693
761.77,1024,160,4879,780709,271.42881755,-15.872681617736816,-16.51284349688125,-15.872681617736816,-16.51284349688125,1.18292120028297,1.4450037972092393,771053,0.001,0.635966956615448,-0.0,1.355310320854187
752.81,1028,160,4894,783163,266.65130757,-16.82556915283203,-16.371157783469076,-16.82556915283203,-16.371157783469076,1.223134344065404,1.6180675192029816,773510,0.001,0.11408613622188568,-0.0,1.3094005584716797
746.18,1032,159,4913,785698,263.16288428,-16.52422523498535,-16.37285844202574,-16.52422523498535,-16.37285844202574,1.2360639667450475,1.737840908781887,776572,0.001,0.2320907562971115,-0.0,1.0856964588165283
748.85,1036,160,4929,788782,266.22737456000004,-15.010321617126465,-16.470418527964,-15.010321617126465,-16.470418527964,1.2195643587692364,1.6135083124122214,779056,0.001,0.9225778579711914,-0.0,1.294818639755249
753.19,1040,159,4949,791836,269.44959573000006,-16.436147689819336,-16.382747454520985,-16.436147689819336,-16.382747454520985,1.2262496477518325,1.55625055349217,782209,0.001,0.24731086194515228,-0.0,1.1068861484527588
751.73,1044,160,4968,795047,269.72364009000006,-15.245333671569824,-16.468738695470297,-15.245333671569824,-16.468738695470297,1.2467835971495,1.6325101793039498,785343,0.001,0.14234429597854614,-0.0,1.3336029052734375
750.05,1048,159,4988,798126,269.8339053,-16.250579833984375,-16.49727445935446,-16.250579833984375,-16.49727445935446,1.1741942380155836,1.7299821832348916,788475,0.001,0.3457649350166321,-0.0,1.2105143070220947
744.31,1052,159,5005,800807,267.5565223,-15.66341781616211,-16.383579429489615,-15.66341781616211,-16.383579429489615,1.2180678585185063,1.6010802106073734,791172,0.001,0.9056288003921509,-0.0,1.1749422550201416
741.98,1056,159,5024,803710,266.41194565999996,-16.42508316040039,-16.38900612725152,-16.42508316040039,-16.38900612725152,1.1935963549547726,1.3733168901875614,794066,0.001,0.1325848251581192,-0.0,1.2919726371765137
740.14,1060,159,5042,806732,266.47473415,-16.405681610107422,-16.56100566280234,-16.405681610107422,-16.56100566280234,1.2574444597188905,1.5273356863486736,797049,0.001,0.5245789289474487,-0.0,1.2381609678268433
742.23,1064,159,5061,809680,269.93237032,-16.68886375427246,-16.596961337614825,-16.68886375427246,-16.596961337614825,1.3205277253599728,1.8861144600982167,800042,0.001,0.23149314522743225,-0.0,1.3204418420791626
742.76,1068,159,5080,812647,271.83806162999997,-17.295169830322266,-16.71630200028741,-17.295169830322266,-16.71630200028741,1.2734149941858255,1.6024676436794334,803025,0.001,0.2171482890844345,-0.0,1.3526618480682373
738.66,1072,159,5098,815579,270.64866817,-17.30443572998047,-16.718687664151815,-17.30443572998047,-16.718687664151815,1.346532144627646,1.7818345972196459,805936,0.001,0.7361611723899841,-0.0,1.1944609880447388
742.75,1076,159,5118,818639,274.95285625,-18.088665008544922,-16.860550499447733,-18.088665008544922,-16.860550499447733,1.2078176001252716,1.6437054131625566,808984,0.001,6.304028034210205,-0.0,0.98443603515625
