rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/fps,train/actor_loss,train/critic_loss,train/Beta,train/RL_loss,train/learning_rate,train/Main_losses,train/MSE_loss,train/critic_los,train/n_updates,train/loss,train/MSE_losses
267.98028038000007,544,841.55,3270,530086,162,-13.042124818788224,0.5475966953655818,0.0,-12.525012016296387,0.001,-13.042124818788224,1.4833712577819824,0.11018271744251251,519923,-12.525012016296387,1.4989318554611935
272.47795095000004,548,842.77,3291,533491,162,-13.213097638332759,0.5924001482883947,0.0,-13.8755464553833,0.001,-13.213097638332759,1.6467645168304443,0.12880568206310272,523274,-13.8755464553833,1.515882968902588
274.6303256,552,840.8,3312,536945,162,-13.314285547979948,0.7271734897646753,0.0,-13.394963264465332,0.001,-13.314285547979948,1.5252834558486938,0.43045884370803833,526725,-13.394963264465332,1.4867907641947955
281.22366664000003,556,849.69,3334,540386,162,-13.490291505449274,0.7406427195435755,0.0,-13.413090705871582,0.001,-13.490291505449274,1.7103469371795654,3.727841377258301,530177,-13.413090705871582,1.516342342569587
284.37076079999997,560,850.07,3355,543723,162,-13.645799769911655,0.6751540944014831,0.0,-13.664312362670898,0.001,-13.645799769911655,1.679612636566162,0.25282037258148193,533569,-13.664312362670898,1.53460980709209
284.53750176999995,564,848.01,3376,547156,162,-13.771910148443178,0.7477369107635599,0.0,-13.984977722167969,0.001,-13.771910148443178,1.5340334177017212,0.1395818591117859,536948,-13.984977722167969,1.5841643837995307
284.76795233,568,845.56,3397,550581,162,-13.943010042948895,0.5958030140061026,0.0,-13.459128379821777,0.001,-13.943010042948895,1.795309066772461,0.16428124904632568,540385,-13.459128379821777,1.4991950715880795
285.1596096,572,842.63,3417,553892,162,-14.077359663842685,0.6405577887525351,0.0,-13.55711841583252,0.001,-14.077359663842685,1.5409388542175293,0.08549756556749344,543748,-13.55711841583252,1.4204100780100128
285.55672073,576,840.14,3437,557202,162,-14.23929210936669,0.7346525115816124,0.0,-14.2921142578125,0.001,-14.23929210936669,1.4502215385437012,0.1177440658211708,546984,-14.2921142578125,1.4572239556525013
285.78734101000003,580,838.21,3457,560554,162,-14.394803913513032,0.6034115906781718,0.0,-14.748300552368164,0.001,-14.394803913513032,1.4655513763427734,0.10976055264472961,550370,-14.748300552368164,1.4244593039597615
286.14572739000005,584,835.57,3477,563829,162,-14.51776702919198,0.6866787555750221,0.0,-14.508501052856445,0.001,-14.51776702919198,1.351828932762146,0.11996722966432571,553631,-14.508501052856445,1.3780355630208498
286.40526187,588,832.72,3497,567117,162,-14.738991521068455,0.5068323016958791,0.0,-14.349201202392578,0.001,-14.738991521068455,1.4630557298660278,0.08675672113895416,556945,-14.349201202392578,1.4220927022781569
286.70867181,592,830.8,3517,570423,162,-14.792931814263337,0.7984574862449166,0.0,-13.47032642364502,0.001,-14.792931814263337,1.1519691944122314,0.0854339450597763,560247,-13.47032642364502,1.3508720638688174
285.67905729,596,827.82,3536,573619,162,-14.872503418788732,0.761470931337068,0.0,-14.779523849487305,0.001,-14.872503418788732,1.3111141920089722,0.334949254989624,563344,-14.779523849487305,1.3902679754194813
285.73772062,600,826.61,3558,577174,162,-15.062201715440413,0.6685342527988789,0.0,-15.197746276855469,0.001,-15.062201715440413,1.454180121421814,0.22666987776756287,567033,-15.197746276855469,1.4012482674889781
286.02267956000003,604,822.7,3577,580303,162,-15.211160799012568,0.7022222825292036,0.0,-15.308385848999023,0.001,-15.211160799012568,1.3639113903045654,0.13310673832893372,570169,-15.308385848999023,1.2926427357968333
286.30267076999996,608,819.68,3596,583431,162,-15.313870291062344,0.6394372064298318,0.0,-14.427626609802246,0.001,-15.313870291062344,1.6873753070831299,0.08984404802322388,573328,-14.427626609802246,1.3466094399675912
284.06036193,612,813.79,3616,586388,162,-15.4813755698826,0.7388988045282698,0.0,-15.622939109802246,0.001,-15.4813755698826,1.5420387983322144,0.06812221556901932,576570,-15.622939109802246,1.3931751562201458
284.21581568999994,616,810.76,3633,589538,162,-15.489508672974104,0.6097450240142404,0.0,-14.50866413116455,0.001,-15.489508672974104,1.4007763862609863,5.475597858428955,579436,-14.50866413116455,1.3294551456801995
296.68673349,620,831.82,3652,592781,162,-15.647816866423907,0.7980759268005689,0.0,-16.34056282043457,0.001,-15.647816866423907,1.2665032148361206,0.07536531239748001,582627,-16.34056282043457,1.281223888635069
296.16663990999996,624,834.93,3677,596728,162,-15.569895578988234,0.8465918550810697,0.0,-14.00815486907959,0.001,-15.569895578988234,1.5138098001480103,0.11772336065769196,586624,-14.00815486907959,1.356278759151248
296.30992403,628,830.87,3695,599769,162,-15.70628945553889,0.7826100852096511,0.0,-15.520359992980957,0.001,-15.70628945553889,1.2863155603408813,0.11366485059261322,589685,-15.520359992980957,1.34002679488698
294.02888046,632,824.2,3713,602469,162,-15.754144863043418,0.7934051508541796,0.0,-15.104402542114258,0.001,-15.754144863043418,1.5306886434555054,0.07771473377943039,592639,-15.104402542114258,1.3222751990376904
294.0575410899999,636,820.95,3730,605523,162,-15.839820294704252,0.7306813664195713,0.0,-15.356623649597168,0.001,-15.839820294704252,1.4644039869308472,0.09080500900745392,595402,-15.356623649597168,1.3937729449526777
294.1227739,640,817.99,3748,608576,162,-15.983628933059654,0.8496535301967791,0.0,-16.208276748657227,0.001,-15.983628933059654,1.229383111000061,0.1496833711862564,598484,-16.208276748657227,1.307168491924082
294.20914419,644,813.81,3766,611467,162,-16.056814211915558,0.9393695112500512,0.0,-15.685930252075195,0.001,-16.056814211915558,1.445188283920288,0.27751874923706055,601376,-15.685930252075195,1.3202065515258332
294.51193772000005,648,809.64,3784,614455,162,-16.057133944872614,0.796826192321015,0.0,-15.560690879821777,0.001,-16.057133944872614,1.3668293952941895,0.09444162249565125,604361,-15.560690879821777,1.2910814236555177
294.70912745,652,805.26,3802,617471,162,-16.187358788453817,0.7841487616942698,0.0,-16.37999153137207,0.001,-16.187358788453817,1.2288196086883545,0.08132366836071014,607354,-16.37999153137207,1.2222450922747128
291.70968474,656,797.05,3818,620091,162,-16.233581916609808,0.8048875588027121,0.0,-16.493120193481445,0.001,-16.233581916609808,1.1952556371688843,0.14743000268936157,610006,-16.493120193481445,1.280876004429006
291.9562836,660,793.27,3835,623050,162,-16.305376233281315,0.8406490586124934,0.0,-15.935138702392578,0.001,-16.305376233281315,1.2439264059066772,0.08888889849185944,612919,-15.935138702392578,1.2408390789418606
290.73886052,664,786.73,3852,625829,162,-16.247070550265377,0.8816057429565896,0.0,-16.45166778564453,0.001,-16.247070550265377,1.2419410943984985,0.21609704196453094,615752,-16.45166778564453,1.3680169108795792
290.95916212,668,783.23,3871,628904,162,-16.45562384501997,1.0017463092403476,0.0,-16.52074432373047,0.001,-16.45562384501997,1.3780689239501953,0.37841102480888367,618800,-16.52074432373047,1.2866049183420387
291.17571613,672,778.99,3888,631791,162,-16.487326970721217,0.8925485826132209,0.0,-16.583662033081055,0.001,-16.487326970721217,1.279762864112854,0.07936731725931168,621681,-16.583662033081055,1.2789017275760048
291.37492326,676,775.08,3906,634710,162,-16.618076590075102,1.000702095216766,0.0,-16.907291412353516,0.001,-16.618076590075102,1.218281626701355,0.04461229592561722,624642,-16.907291412353516,1.2601920151267823
291.65265087000006,680,770.58,3923,637612,162,-16.690813028876157,0.8575569252996521,0.0,-16.60882568359375,0.001,-16.690813028876157,1.1806793212890625,1.3944411277770996,627526,-16.60882568359375,1.2285512311254594
291.72030090000004,684,768.21,3941,640650,162,-16.68574837311672,1.1085256987063121,0.0,-17.049631118774414,0.001,-16.68574837311672,1.2642788887023926,0.08628411591053009,630487,-17.049631118774414,1.240141369539296
289.61390894,688,762.53,3959,643370,162,-16.774898208597655,0.934499225090414,0.0,-16.664833068847656,0.001,-16.774898208597655,1.2602405548095703,0.050247445702552795,633553,-16.664833068847656,1.207536883091414
285.60949944000004,692,753.41,3976,645764,162,-16.84189187184624,1.150049908261518,0.0,-17.365232467651367,0.001,-16.84189187184624,1.2386972904205322,0.07437221705913544,636340,-17.365232467651367,1.2413885397431643
288.05936336,696,750.88,3990,648707,162,-16.871546958691507,0.9906344363846666,0.0,-17.34775161743164,0.001,-16.871546958691507,1.1525837182998657,0.05717009678483009,638656,-17.34775161743164,1.2054145191255854
288.59178685,700,744.58,4008,651632,162,-16.961636616432504,0.911090977579131,0.0,-17.578645706176758,0.001,-16.961636616432504,1.1395645141601562,0.07228271663188934,641543,-17.578645706176758,1.2269230659693888
288.85469551,704,743.14,4026,654617,162,-17.045745050243106,1.0183165329372614,0.0,-17.204753875732422,0.001,-17.045745050243106,1.0719536542892456,0.09229907393455505,644517,-17.204753875732422,1.1640191928777517
289.08400358,708,740.88,4043,657519,162,-17.134732217499703,0.9317541356230604,0.0,-17.558351516723633,0.001,-17.134732217499703,1.2731999158859253,0.08795219659805298,647410,-17.558351516723633,1.2494195303969475
290.45255427999996,712,740.5,4061,660438,162,-17.233287086486815,1.156256153717637,0.0,-16.75339126586914,0.001,-17.233287086486815,1.1287837028503418,1.2702003717422485,650344,-16.75339126586914,1.202985063234965
288.56676537,716,736.27,4077,663165,162,-17.149612893783505,0.8929341364989187,0.0,-17.791549682617188,0.001,-17.149612893783505,1.0258888006210327,0.08734555542469025,653077,-17.791549682617188,1.0987959410918593
288.85689221,720,732.87,4095,666068,162,-17.257711187726752,0.9295329353262062,0.0,-16.902278900146484,0.001,-17.257711187726752,1.0825140476226807,0.1303960233926773,655983,-16.902278900146484,1.2421753718982056
288.45497733,724,721.3,4112,668858,162,-17.316737085347388,1.0858744840543746,0.0,-17.36483383178711,0.001,-17.316737085347388,1.1488655805587769,0.13777092099189758,658790,-17.36483383178711,1.1644664820740802
288.64334249,728,720.88,4130,671857,162,-17.339191634699983,1.1755853440126212,0.0,-17.689855575561523,0.001,-17.339191634699983,1.02315092086792,6.724486351013184,661767,-17.689855575561523,1.2063785105381373
291.08927037999996,732,725.54,4148,675023,162,-17.377889712846837,1.0592670691650388,0.0,-17.36910057067871,0.001,-17.377889712846837,1.0814934968948364,0.08192606270313263,664862,-17.36910057067871,1.2099164274752285
288.09390776000004,736,720.39,4164,677562,162,-17.446358558293934,1.018434452252873,0.0,-17.512287139892578,0.001,-17.446358558293934,1.0950475931167603,0.13493499159812927,667422,-17.512287139892578,1.2112888617290032
288.35803636,740,720.04,4183,680580,162,-17.480677432202278,1.1981115744222257,0.0,-17.745540618896484,0.001,-17.480677432202278,1.283854365348816,0.20837365090847015,670494,-17.745540618896484,1.1777431048611378
288.6119702,744,719.82,4200,683449,162,-17.50774062447855,1.083395948597029,0.0,-17.81926155090332,0.001,-17.50774062447855,1.0786921977996826,0.22872419655323029,673367,-17.81926155090332,1.1846740517963548
288.77061897,748,719.77,4218,686432,162,-17.56455440100888,1.1096463674446249,0.0,-17.729887008666992,0.001,-17.56455440100888,0.914253294467926,0.10264052450656891,676309,-17.729887008666992,1.0634514236253154
287.27004335,752,717.37,4235,689208,162,-17.559106906255085,1.1245464515904415,0.0,-18.101158142089844,0.001,-17.559106906255085,1.000991702079773,0.09255488216876984,679119,-18.101158142089844,1.1572355991122367
290.65721146,756,720.47,4253,692138,162,-17.552832011700996,1.2409869827092437,0.0,-15.594767570495605,0.001,-17.552832011700996,1.4440298080444336,0.5943306088447571,682060,-15.594767570495605,1.1987072166643644
290.49548758,760,723.6,4272,695410,162,-17.636344700324827,1.204656926942775,0.0,-17.79524803161621,0.001,-17.636344700324827,1.1684391498565674,0.09258522093296051,685351,-17.79524803161621,1.223080284550261
290.09864097,764,722.81,4289,698110,162,-17.662505519687304,0.9326429586100133,0.0,-18.07131576538086,0.001,-17.662505519687304,1.061789631843567,0.5196964740753174,688049,-18.07131576538086,1.210208510427924
289.16564049,768,720.59,4306,700963,162,-17.64560874938965,0.9900694061843451,0.0,-16.935876846313477,0.001,-17.64560874938965,1.450045108795166,0.9123494029045105,690912,-16.935876846313477,1.169967236689159
289.26421491,772,719.96,4323,703787,162,-17.65310660882177,1.2719811143261264,0.0,-18.177616119384766,0.001,-17.65310660882177,1.0814870595932007,0.0546966977417469,693742,-18.177616119384766,1.137836819139931
289.40443239,776,719.24,4340,706634,162,-17.742026015810254,1.120314325488242,0.0,-17.678495407104492,0.001,-17.742026015810254,1.0005956888198853,0.0804382711648941,696559,-17.678495407104492,1.0899148945235086
289.58959118,780,718.22,4357,709434,162,-17.850690836064956,1.1657319770184988,0.0,-17.59697723388672,0.001,-17.850690836064956,0.9484453201293945,0.14663386344909668,699398,-17.59697723388672,1.0722222813788582
289.79689594,784,716.2,4374,712270,162,-17.897060339568093,1.0066881691375391,0.0,-18.48177146911621,0.001,-17.897060339568093,1.1891498565673828,0.6973746418952942,702241,-18.48177146911621,1.1030855338430143
292.2126558500001,788,718.25,4391,715195,162,-17.957634480073835,1.0611547629636509,0.0,-17.50419807434082,0.001,-17.957634480073835,0.9914022088050842,0.09870500862598419,705103,-17.50419807434082,1.0604524446952106
296.48350742,792,723.1,4409,718074,162,-17.974381435908015,1.0658495554641785,0.0,-18.653663635253906,0.001,-17.974381435908015,0.8786897659301758,7.056129455566406,708009,-18.653663635253906,1.0893547089188693
296.57499065,796,722.8,4427,720987,162,-18.080046753870846,1.131493864722765,0.0,-17.919189453125,0.001,-18.080046753870846,1.1473701000213623,0.30056819319725037,710918,-17.919189453125,1.0516719004613522
296.59785817000005,800,722.83,4444,723915,162,-18.01439138396625,1.3245689207443228,0.0,-18.31787109375,0.001,-18.01439138396625,1.075958251953125,0.0568719208240509,713845,-18.31787109375,1.0798822849411054
291.56680174999997,804,717.27,4459,726344,162,-18.011864321121315,1.0665008223853831,0.0,-18.540447235107422,0.001,-18.011864321121315,0.9698725938796997,0.34900030493736267,716278,-18.540447235107422,1.0505695583804553
291.55133079,808,717.8,4477,729299,162,-18.07918341616367,1.1264941692649526,0.0,-18.70626449584961,0.001,-18.07918341616367,0.9108999371528625,0.37644267082214355,719239,-18.70626449584961,1.0880959913768666
292.91906752,812,717.75,4494,732213,162,-18.003521287798556,1.4734454510872868,0.0,-18.28736686706543,0.001,-18.003521287798556,1.1750819683074951,0.058074869215488434,722089,-18.28736686706543,1.1506640566792086
293.23172257000004,816,717.67,4511,734932,162,-18.06160706906413,1.095772957466226,0.0,-18.837543487548828,0.001,-18.06160706906413,0.9807896018028259,0.0636061504483223,724826,-18.837543487548828,1.0724359961812286
293.23576201000003,820,717.52,4528,737820,162,-18.09134918365916,1.2369749818953928,0.0,-18.409679412841797,0.001,-18.09134918365916,1.042153239250183,0.08001267910003662,727754,-18.409679412841797,1.0557413511084963
292.40235108,824,715.99,4544,740457,162,-18.064404682618896,1.2204234371742895,0.0,-17.955829620361328,0.001,-18.064404682618896,1.0467251539230347,0.3861008882522583,730354,-17.955829620361328,1.0902724114118838
292.42215516,828,715.71,4562,743428,162,-18.1579623614087,1.376561206525387,0.0,-17.714313507080078,0.001,-18.1579623614087,0.9946955442428589,0.32402122020721436,733364,-17.714313507080078,1.086810217362963
288.4815185,832,710.06,4577,746029,162,-18.145505615427524,1.3520433566228474,0.0,-18.186914443969727,0.001,-18.145505615427524,1.1378289461135864,0.08181200921535492,735907,-18.186914443969727,1.147067687933958
291.60022833999994,836,716.73,4596,749235,162,-18.16881358359897,1.2018311169524134,0.0,-19.22046661376953,0.001,-18.16881358359897,1.0692144632339478,0.12390421330928802,739091,-19.22046661376953,1.1829528257946418
291.323221,840,719.96,4617,752576,162,-18.175541337476957,1.2142474862649815,0.0,-18.522912979125977,0.001,-18.175541337476957,1.238874912261963,0.1919383853673935,742437,-18.522912979125977,1.2019267985853581
291.20721282999995,844,722.19,4636,755668,162,-18.148923204613222,1.3345642101000468,0.0,-18.536542892456055,0.001,-18.148923204613222,1.2688617706298828,8.088733673095703,745571,-18.536542892456055,1.1804607890565475
286.20504294,848,716.53,4650,758085,162,-18.122233143368284,1.2296626413593421,0.0,-17.53754234313965,0.001,-18.122233143368284,0.9672440886497498,2.139282464981079,747999,-17.53754234313965,1.1245888025374027
287.91111667,852,718.66,4668,761074,163,-18.07024524720867,1.3151171490309024,0.0,-18.327268600463867,0.001,-18.07024524720867,1.3450992107391357,0.05954473838210106,750968,-18.327268600463867,1.1886232823468326
287.98892643,856,718.63,4686,764001,163,-18.17442662697139,1.283023659535867,0.0,-18.29486083984375,0.001,-18.17442662697139,1.2695852518081665,0.21769461035728455,753939,-18.29486083984375,1.196452991386724
288.33702891,860,715.37,4704,766947,163,-18.146921840946327,1.4648879851053924,0.0,-17.97736930847168,0.001,-18.146921840946327,1.2789700031280518,0.09107411652803421,756879,-17.97736930847168,1.1505431372128176
290.4145395499999,864,717.82,4721,769892,163,-18.14842391344319,1.422456169712494,0.0,-17.510129928588867,0.001,-18.14842391344319,1.0032927989959717,1.107673168182373,759783,-17.510129928588867,1.1336076726873825
291.41427911999995,868,719.7,4740,772933,163,-18.210160615261753,1.3618671323567668,0.0,-18.238126754760742,0.001,-18.210160615261753,1.2561919689178467,0.08629942685365677,762838,-18.238126754760742,1.1930691150058856
291.2718519999999,872,720.92,4757,775879,163,-18.312471204333836,1.4223119505421464,0.0,-18.585433959960938,0.001,-18.312471204333836,1.1456998586654663,0.5983691811561584,765779,-18.585433959960938,1.1304460040397115
291.25727315999995,876,721.16,4775,778750,163,-18.304820402102038,1.5275848179474367,0.0,-18.080121994018555,0.001,-18.304820402102038,1.351008415222168,8.50084400177002,768661,-18.080121994018555,1.1545708807693287
291.20840945,880,722.68,4793,781702,163,-18.290593322118124,1.3849265412033513,0.0,-18.668071746826172,0.001,-18.290593322118124,1.129860758781433,0.07166633009910583,771619,-18.668071746826172,1.1778957198063533
291.00165175999996,884,725.01,4811,784771,163,-18.33303192117538,1.4514006866496083,0.0,-17.378036499023438,0.001,-18.33303192117538,1.4807546138763428,0.9744491577148438,774572,-17.378036499023438,1.186419408077018
290.8316178,888,725.87,4829,787782,163,-18.407544880066737,1.3653468815035539,0.0,-18.071945190429688,0.001,-18.407544880066737,1.2864866256713867,0.15711787343025208,777683,-18.071945190429688,1.1737471925988594
286.71197248,892,720.2,4843,790094,163,-18.320954741372002,1.5528982493318566,0.0,-18.9040584564209,0.001,-18.320954741372002,1.1156362295150757,8.999874114990234,780027,-18.9040584564209,1.1966476523213916
286.72202931,896,720.58,4861,793045,163,-18.384677812581607,1.2306802040419342,0.0,-17.63868522644043,0.001,-18.384677812581607,1.4385088682174683,8.232831954956055,782937,-17.63868522644043,1.1504907911866489
278.79588407999995,900,708.16,4875,794731,163,-18.59978601206904,0.958212619463166,0.0,-19.112319946289062,0.001,-18.59978601206904,1.1472526788711548,0.10038590431213379,785232,-19.112319946289062,1.132570074952167
279.79188310999996,904,707.01,4886,797045,163,-18.400139992053692,1.2454381437542348,0.0,-19.23147964477539,0.001,-18.400139992053692,1.1845823526382446,0.9990079402923584,786979,-19.23147964477539,1.1490475019583335
279.71000864999996,908,708.07,4904,800106,163,-18.470616261589335,1.5110423793899361,0.0,-18.91205406188965,0.001,-18.470616261589335,0.9967377185821533,0.6326066851615906,789935,-18.91205406188965,1.1675280858488644
279.60878455,912,709.71,4922,803184,163,-18.346433890221242,1.341572157765664,0.0,-18.096677780151367,0.001,-18.346433890221242,1.2218928337097168,9.362232208251953,793026,-18.096677780151367,1.158785376606918
281.40762532,916,713.57,4941,806289,163,-18.372139970774413,1.415313959121704,0.0,-18.43234634399414,0.001,-18.372139970774413,1.083500862121582,0.10344293713569641,796202,-18.43234634399414,1.098252786269651
281.26219383,920,716.38,4959,809458,163,-18.31384615529505,1.2365554628052988,0.0,-18.359811782836914,0.001,-18.31384615529505,1.2900909185409546,7.605865478515625,799236,-18.359811782836914,1.1601109197014883
283.47013618,924,722.47,4979,812704,163,-18.34559717508826,1.4022945609165005,0.0,-16.822277069091797,0.001,-18.34559717508826,1.1250141859054565,0.16221770644187927,802516,-16.822277069091797,1.1386371755068845
283.54657741999995,928,722.69,4998,815697,163,-18.372991510478634,1.446675186056749,0.0,-18.62837791442871,0.001,-18.372991510478634,0.9108654856681824,0.09231215715408325,805627,-18.62837791442871,1.068144969059772
287.70095956999995,932,726.55,5015,818684,163,-18.307823481522206,1.3982342144232072,0.0,-17.96352767944336,0.001,-18.307823481522206,1.1643600463867188,0.6782460808753967,808590,-17.96352767944336,1.0837360928690654
287.91279539,936,725.69,5034,821804,163,-18.338450078266423,1.6271780200583925,0.0,-19.431575775146484,0.001,-18.338450078266423,0.9241333603858948,0.18366530537605286,811679,-19.431575775146484,1.1412120936847314
288.32418325,940,721.19,5052,824695,163,-18.3619488474528,1.644242863660646,0.0,-17.96150016784668,0.001,-18.3619488474528,0.8299996852874756,0.10528253018856049,814627,-17.96150016784668,1.065197376569112
288.50691514000005,944,718.79,5069,827547,163,-18.393978812477805,1.6198041312199594,0.0,-19.439437866210938,0.001,-18.393978812477805,1.2427232265472412,0.11356563121080399,817432,-19.439437866210938,1.1105104642879229
293.58091864,948,724.21,5087,830506,163,-18.353671373261346,1.5098663082607247,0.0,-19.251996994018555,0.001,-18.353671373261346,1.0082584619522095,0.8989732265472412,820409,-19.251996994018555,1.070311470826467
293.70131326,952,722.82,5104,833356,163,-18.334688313621974,1.6524329125332426,0.0,-19.22395133972168,0.001,-18.334688313621974,1.1030058860778809,0.6462658643722534,823303,-19.22395133972168,1.1045280615601256
293.76748326000006,956,723.68,5122,836369,163,-18.330546266892377,1.5550562229059817,0.0,-18.631256103515625,0.001,-18.330546266892377,1.1498240232467651,7.355573654174805,826271,-18.631256103515625,1.0124564263826745
293.81557957,960,722.52,5139,839199,163,-18.312764390401263,1.376755782137343,0.0,-19.259931564331055,0.001,-18.312764390401263,1.0349847078323364,8.278783798217773,829101,-19.259931564331055,1.085336743239367
293.82820334,964,722.5,5157,842142,163,-18.31176182741676,1.6873289170914172,0.0,-18.89637565612793,0.001,-18.31176182741676,1.014307975769043,0.42700469493865967,832061,-18.89637565612793,0.9990405438701964
293.98671468,968,720.64,5174,844997,163,-18.333798069940997,1.6805432062686942,0.0,-18.661714553833008,0.001,-18.333798069940997,0.9583811163902283,0.10421934723854065,834929,-18.661714553833008,1.040407172063502
294.16650997,972,719.56,5191,847835,163,-18.32592708426462,1.311864815206385,0.0,-19.192956924438477,0.001,-18.32592708426462,0.9395110607147217,0.09368665516376495,837756,-19.192956924438477,1.0714381812323988
292.39658266999993,976,717.58,5207,850508,163,-18.294769549187812,1.4731927686690829,0.0,-18.48366355895996,0.001,-18.294769549187812,1.2056821584701538,0.0865376740694046,840428,-18.48366355895996,1.071448059482429
292.36014645,980,718.15,5225,853517,163,-18.267723594022833,1.5403955719413478,0.0,-19.192962646484375,0.001,-18.267723594022833,0.9255955219268799,0.12035158276557922,843428,-19.192962646484375,1.030561085142519
292.60661591,984,716.4,5243,856411,163,-18.29704598947005,1.410096540459728,0.0,-17.734235763549805,0.001,-18.29704598947005,0.9373980760574341,0.5762299299240112,846314,-17.734235763549805,1.076333093710921
289.93355662999994,988,711.24,5260,858906,163,-18.31070392926534,1.3713637831541858,0.0,-18.144222259521484,0.001,-18.31070392926534,1.2947627305984497,0.1609237790107727,849172,-18.144222259521484,1.0279426020052698
294.13399437,992,716.98,5275,861792,163,-18.216673783280633,1.381191598330836,0.0,-18.68099021911621,0.001,-18.216673783280633,1.2086522579193115,0.11882011592388153,851748,-18.68099021911621,1.0249179171567613
294.25638716000003,996,715.5,5292,864595,163,-18.226328519991565,1.6408037153834647,0.0,-18.664112091064453,0.001,-18.226328519991565,0.9286483526229858,2.4033267498016357,854552,-18.664112091064453,1.0043770411516129
299.38678144,1000,723.14,5307,867045,163,-18.23410616553139,1.6019002871118861,0.0,-18.674726486206055,0.001,-18.23410616553139,1.1900359392166138,1.1210230588912964,856997,-18.674726486206055,1.0816578535250354
303.48034936000005,1004,728.41,5324,869886,163,-18.32350725583752,1.3563126874483185,-0.0,-18.56610107421875,0.001,-18.32350725583752,1.0749255418777466,0.09890663623809814,859837,-18.56610107421875,1.0761247672516092
303.61792936,1008,726.63,5341,872769,163,-18.362856050555624,1.3376797450643576,-0.0,-19.046367645263672,0.001,-18.362856050555624,1.0063985586166382,0.11204656958580017,862680,-19.046367645263672,1.0453070207928004
303.87377568999995,1012,723.86,5358,875570,163,-18.33139081534137,1.5844253869580693,-0.0,-18.915212631225586,0.001,-18.33139081534137,1.0727002620697021,7.291299819946289,865505,-18.915212631225586,1.0135878587520566
304.02735026000005,1016,721.09,5376,878398,163,-18.45987451831828,1.3290460787231853,-0.0,-19.177772521972656,0.001,-18.45987451831828,0.8004723191261292,0.15854839980602264,868357,-19.177772521972656,1.0326617041566812
304.31191172999996,1020,717.68,5393,881226,163,-18.43624460129511,1.3741613686397358,-0.0,-17.19375228881836,0.001,-18.43624460129511,1.1093196868896484,0.5184545516967773,871137,-17.19375228881836,1.03020901907058
303.34452597999996,1024,713.51,5410,884055,163,-18.443584100986882,1.266033844350961,-0.0,-18.882976531982422,0.001,-18.443584100986882,1.0677045583724976,0.5232164859771729,874000,-18.882976531982422,1.093715458542997
303.3464093,1028,712.07,5427,886904,163,-18.456290497176948,1.4705120209368996,-0.0,-18.730085372924805,0.001,-18.456290497176948,1.2187217473983765,0.14526423811912537,876845,-18.730085372924805,1.1078670903526504
303.24763426,1032,712.17,5445,889901,163,-18.493626970023925,1.539457904872291,-0.0,-17.148351669311523,0.001,-18.493626970023925,1.0222102403640747,0.47225263714790344,879832,-17.148351669311523,1.1169506530254936
303.14747300000005,1036,709.77,5463,892781,163,-18.42901807124388,1.2680521666035889,-0.0,-18.843217849731445,0.001,-18.42901807124388,1.1680175065994263,8.489447593688965,882719,-18.843217849731445,1.1902664060699206
303.07690957,1040,708.59,5480,895554,163,-18.455480711412566,1.4503811365378736,-0.0,-17.374513626098633,0.001,-18.455480711412566,1.3817138671875,0.28712910413742065,885520,-17.374513626098633,1.132985775117521
303.05636136,1044,708.05,5496,898352,163,-18.45424669390022,1.3801562527334252,-0.0,-17.72535514831543,0.001,-18.45424669390022,0.9861783981323242,0.9148609042167664,888295,-17.72535514831543,1.0626211676313924
300.68835132,1048,704.17,5512,900923,163,-18.425289641851666,1.4530702267244135,-0.0,-18.057601928710938,0.001,-18.425289641851666,1.0868144035339355,8.755376815795898,890838,-18.057601928710938,1.1087845759145145
300.57722003000003,1052,705.29,5529,903885,163,-18.48994232409567,1.3116647088887363,-0.0,-19.072418212890625,0.001,-18.48994232409567,0.9659695029258728,0.08070355653762817,893731,-19.072418212890625,1.0665902166076786
296.33999191000004,1056,697.54,5543,906123,163,-18.75926289191613,0.509005679247471,-0.0,-19.173669815063477,0.001,-18.75926289191613,0.9843538999557495,0.06970258057117462,896045,-19.173669815063477,1.0070941402361944
288.01580649,1060,684.48,5552,907647,163,-18.693649609883625,1.6348660638555885,-0.0,-18.171417236328125,0.001,-18.693649609883625,1.174941062927246,0.22980371117591858,897583,-18.171417236328125,1.0594955225785574
288.00478757999997,1064,684.17,5569,910559,163,-18.66575567749725,1.4314110580050312,-0.0,-18.627281188964844,0.001,-18.66575567749725,0.9003471732139587,0.07548697292804718,900523,-18.627281188964844,0.9984314409138142
285.06600524,1068,681.06,5584,913103,163,-18.57590422211558,1.409894572938165,-0.0,-19.47566032409668,0.001,-18.57590422211558,0.9480161666870117,0.15218593180179596,903034,-19.47566032409668,0.9878260250132077
285.03957814,1072,681.39,5602,915974,163,-18.617779035038417,1.252389415171158,-0.0,-18.960988998413086,0.001,-18.617779035038417,0.9476696848869324,0.13439564406871796,905904,-18.960988998413086,1.0151039448049333
286.80143196,1076,683.99,5619,918907,163,-18.569410332133263,1.638568459317067,-0.0,-19.360830307006836,0.001,-18.569410332133263,0.8823580145835876,0.07577729225158691,908840,-19.360830307006836,1.0715119756674498
