time/fps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/Beta,train/Main_losses,train/MSE_loss,train/critic_loss,train/MSE_losses,train/learning_rate,train/actor_loss,train/loss,train/critic_los,train/n_updates,train/RL_loss
155,1096,694.35,299.77721604000004,5017,778804,0,-20.166676998138428,11.233339309692383,2.1787901360693103,4.585254099094466,0.001,-20.166676998138428,-20.471141815185547,0.07023638486862183,769179,-20.471141815185547
155,1100,692.92,298.93754923999995,5029,780620,0,-20.265188184277765,0.7092418670654297,1.2228128517624632,5.060919632171762,0.001,-20.265188184277765,-20.685409545898438,0.1719629466533661,770991,-20.685409545898438
155,1104,694.72,299.98593944,5047,783412,0,-20.13592991586459,6.673708438873291,1.9282651128626223,4.853336088738199,0.001,-20.13592991586459,-20.102977752685547,6.742310523986816,773803,-20.102977752685547
155,1108,695.14,300.06833895999995,5065,786338,0,-20.09453970898864,3.8816518783569336,1.7297803225433266,4.949630850745786,0.001,-20.09453970898864,-20.53413200378418,1.2705419063568115,776711,-20.53413200378418
155,1112,698.62,301.70031610999996,5083,789149,0,-20.22233972906723,2.0135915279388428,1.8343664467656355,5.053775364967863,0.001,-20.22233972906723,-20.38629913330078,0.3603186011314392,779541,-20.38629913330078
155,1116,689.42,295.68115481,5097,791222,0,-20.290453865414573,3.483213424682617,1.7907706043195157,4.895375203518641,0.001,-20.290453865414573,-19.639690399169922,0.43700262904167175,781619,-19.639690399169922
155,1120,688.32,295.63575255,5114,793749,0,-20.152754894522733,5.88526725769043,1.715538733736287,4.537334412682888,0.001,-20.152754894522733,-20.706933975219727,0.4801825284957886,784405,-20.706933975219727
155,1124,689.2,295.85759586,5131,796366,0,-20.048275481043635,5.409859657287598,1.9372905109062568,4.848664719994003,0.001,-20.048275481043635,-20.444759368896484,0.12891548871994019,787010,-20.444759368896484
155,1128,689.39,295.84992497999997,5148,799227,0,-19.961866512298585,0.6685932874679565,1.7153294957642045,4.638909798009055,0.001,-19.961866512298585,-20.927684783935547,0.11459974944591522,789635,-20.927684783935547
155,1132,688.35,295.94135328,5166,802061,0,-19.996004324899594,1.8926925659179688,1.5920291768520944,5.011500905936872,0.001,-19.996004324899594,-20.661977767944336,0.29782193899154663,792430,-20.661977767944336
155,1136,688.21,294.16979734,5184,804900,0,-19.997175004747177,2.9368462562561035,2.171807582117617,4.627592337628205,0.001,-19.997175004747177,-19.532936096191406,0.15021269023418427,795258,-19.532936096191406
155,1140,684.96,291.81462305,5200,807447,0,-19.904193354058197,4.047625541687012,1.7370051071258847,4.781563839054648,0.001,-19.904193354058197,-20.111780166625977,0.12975068390369415,797839,-20.111780166625977
155,1144,684.76,291.80867378000005,5218,810309,0,-19.86315186375695,1.634590744972229,1.9317316079468074,4.776093388998409,0.001,-19.86315186375695,-20.18392562866211,0.5397437810897827,800644,-20.18392562866211
155,1148,670.53,283.16797816999997,5229,811844,0,-19.69778232574463,5.667359352111816,1.8610675945878028,4.996967109044393,0.001,-19.69778232574463,-18.144338607788086,0.8663155436515808,802246,-18.144338607788086
155,1152,669.51,283.24651951,5246,814677,0,-19.875600552490585,1.2391997575759888,1.8747267876044555,4.775354390158011,0.001,-19.875600552490585,-21.01945686340332,0.16067254543304443,805030,-21.01945686340332
155,1156,668.91,283.39617396,5265,817512,0,-19.842092380784962,3.0778820514678955,2.1787368205005992,4.63137583357014,0.001,-19.842092380784962,-20.58885955810547,0.7255999445915222,807925,-20.58885955810547
155,1160,669.5,283.39639021,5283,820397,0,-19.923558656681966,4.5816144943237305,1.7368376201111309,4.698894066869883,0.001,-19.923558656681966,-20.2800235748291,11.649261474609375,810789,-20.2800235748291
155,1164,669.72,283.39827913,5301,823217,0,-19.918404152305538,1.324737787246704,1.9103476826217627,5.074308799447824,0.001,-19.918404152305538,-20.826467514038086,0.11690884083509445,813588,-20.826467514038086
155,1168,667.21,280.7879757900001,5317,825750,0,-19.91070681980678,3.383209228515625,2.0144235197348253,4.751046732493809,0.001,-19.91070681980678,-19.491554260253906,0.0992211252450943,816152,-19.491554260253906
155,1172,669.2,281.2450569800001,5334,828481,0,-19.85024643494004,5.124802112579346,1.8741280044662505,4.817283169508667,0.001,-19.85024643494004,-20.78411865234375,0.32910317182540894,818833,-20.78411865234375
155,1176,669.26,281.26858744000003,5353,831346,0,-19.85438294173604,2.251469612121582,1.8621678986787302,4.647203153174226,0.001,-19.85438294173604,-19.678863525390625,0.6818108558654785,821743,-19.678863525390625
155,1180,669.32,281.17488281000004,5371,834158,0,-19.93804011887086,1.3419808149337769,1.9877839011650016,4.845381044090315,0.001,-19.93804011887086,-20.4416561126709,9.01616096496582,824584,-20.4416561126709
155,1184,668.01,281.21260357,5388,836922,0,-20.045926720755443,1.294636845588684,1.91506431963874,4.877483309847968,0.001,-20.045926720755443,-20.77031707763672,0.7604365348815918,827351,-20.77031707763672
155,1188,667.25,281.19752790999996,5406,839736,0,-19.928697150566673,2.3726274967193604,2.120555162203708,5.0055700285586315,0.001,-19.928697150566673,-19.597381591796875,0.22834546864032745,830110,-19.597381591796875
155,1192,665.3,281.22945167,5424,842477,0,-19.926519747747893,14.23799991607666,1.9098436757220307,4.572221290719682,0.001,-19.926519747747893,-18.97638702392578,9.1109619140625,832907,-18.97638702392578
155,1196,662.56,278.82986192,5440,845060,0,-19.982067174786565,2.5003416538238525,1.7654696612671734,4.767498614225846,0.001,-19.982067174786565,-19.668935775756836,0.16306716203689575,835435,-19.668935775756836
155,1200,672.19,286.33373498,5458,847839,0,-19.97950156886926,9.975922584533691,2.3490735153782736,4.786611362789454,0.001,-19.97950156886926,-20.900516510009766,1.5386357307434082,838236,-20.900516510009766
155,1204,672.4,287.9379060399999,5476,850652,0,-19.938335989796837,4.628003120422363,2.149120848571752,4.820505673975446,0.001,-19.938335989796837,-19.980009078979492,10.066012382507324,841066,-19.980009078979492
155,1208,666.33,284.49514107,5491,852971,0,-19.95944238060695,4.585785865783691,1.5492252355745948,4.729549471080127,0.001,-19.95944238060695,-20.57217788696289,0.45994168519973755,843369,-20.57217788696289
155,1212,666.49,286.13062504000004,5508,855798,0,-19.93151691209831,0.9094125628471375,1.7422463704569757,5.0972802357025255,0.001,-19.93151691209831,-19.74268913269043,0.14549505710601807,846173,-19.74268913269043
155,1216,670.48,289.29968117,5524,858270,0,-19.916288304456415,2.238445281982422,1.8730220486395022,5.104620820060771,0.001,-19.916288304456415,-19.512601852416992,0.3842098116874695,848687,-19.512601852416992
155,1220,670.58,289.43960727,5541,860807,0,-19.79964347434255,2.9942617416381836,2.1642516456368575,4.928678148439852,0.001,-19.79964347434255,-17.665739059448242,1.8504931926727295,851228,-17.665739059448242
155,1224,661.52,282.40765053,5554,862518,0,-19.712490980386008,4.1402459144592285,1.836745794335986,4.695613449648883,0.001,-19.712490980386008,-20.362529754638672,0.45306360721588135,853427,-20.362529754638672
155,1228,662.22,282.13256761,5570,865449,0,-19.62765984728157,3.2001194953918457,1.9511980391242083,4.862283104933756,0.001,-19.62765984728157,-19.059627532958984,0.4258999824523926,855793,-19.059627532958984
155,1232,663.38,281.91547491,5589,868399,0,-19.597722462945853,2.2839038372039795,2.566168861921536,4.874755937213457,0.001,-19.597722462945853,-18.848405838012695,9.166143417358398,858750,-18.848405838012695
155,1236,665.5,283.39172568,5608,871450,0,-19.51290049754398,3.9595649242401123,2.2302511300056205,4.73148136138916,0.001,-19.51290049754398,-19.737852096557617,9.956891059875488,861812,-19.737852096557617
155,1240,669.0,284.11041785,5627,874347,0,-19.585519407983856,4.215999603271484,1.8218002878479276,4.744690787829575,0.001,-19.585519407983856,-19.21799087524414,0.14217275381088257,864727,-19.21799087524414
155,1244,669.15,284.02921987999997,5645,877224,0,-19.59515667763077,2.1577517986297607,1.9120389358701408,4.868625513645781,0.001,-19.59515667763077,-20.8994140625,1.9761888980865479,867607,-20.8994140625
155,1248,682.9,292.62689032,5664,880134,0,-19.412323781063684,6.701891899108887,2.062521770052416,5.100109519299708,0.001,-19.412323781063684,-19.475948333740234,1.1759130954742432,870518,-19.475948333740234
155,1252,683.52,292.58105362,5682,883029,0,-19.557634590226975,2.008384943008423,1.9462952648466727,4.689928645063239,0.001,-19.557634590226975,-18.893693923950195,0.28165483474731445,873425,-18.893693923950195
155,1256,684.22,292.47401604,5700,885934,0,-19.66691409336047,3.699444532394409,1.9822073988459723,4.615298977393783,0.001,-19.66691409336047,-20.836341857910156,0.37311071157455444,876255,-20.836341857910156
155,1260,683.91,292.45417317,5719,888788,0,-19.6663529417488,4.111846923828125,2.2106904640291516,4.566964868581697,0.001,-19.6663529417488,-20.70608901977539,0.1718466728925705,879185,-20.70608901977539
155,1264,682.37,288.92970980999996,5736,891454,0,-19.624877358530902,9.828275680541992,2.388040961792495,5.074458381795621,0.001,-19.624877358530902,-20.42135238647461,0.17911726236343384,881890,-20.42135238647461
155,1268,685.4,291.39409073999997,5754,894290,0,-19.601120451222297,5.693167686462402,2.0179789003000983,4.822325930042544,0.001,-19.601120451222297,-19.294668197631836,1.670206069946289,884660,-19.294668197631836
155,1272,687.05,293.16085576999996,5772,897186,0,-19.548885387494217,5.9256591796875,1.889891770725975,4.987595283788098,0.001,-19.548885387494217,-17.76471710205078,2.372831106185913,887541,-17.76471710205078
155,1276,685.74,291.33042496,5790,899920,0,-19.510838163310083,3.3659112453460693,1.9476332895018846,5.147104850103116,0.001,-19.510838163310083,-20.17647933959961,0.389720618724823,890290,-20.17647933959961
155,1280,678.73,285.03616248,5805,902031,0,-19.520033821186907,4.231856822967529,2.1805160180090435,4.814228078572756,0.001,-19.520033821186907,-19.609664916992188,0.4107585549354553,892732,-19.609664916992188
155,1284,679.12,284.92909622999997,5821,904834,0,-19.423730675833564,2.55265212059021,1.9491467905232152,4.71584134544645,0.001,-19.423730675833564,-19.69646644592285,0.14636723697185516,895218,-19.69646644592285
155,1288,679.84,284.9190387299999,5839,907720,0,-19.413321220711484,3.158637523651123,2.4770048277098407,4.772065765563756,0.001,-19.413321220711484,-18.885583877563477,0.38019925355911255,898093,-18.885583877563477
155,1292,678.42,282.38271231,5856,910319,0,-19.47843075334356,3.2802538871765137,2.071084009472992,5.003479711292835,0.001,-19.47843075334356,-18.830305099487305,0.673518180847168,900674,-18.830305099487305
155,1296,680.9,284.64205213,5874,913150,0,-19.434125938634764,3.644874095916748,2.0945747494911977,5.0959930882371705,0.001,-19.434125938634764,-20.029094696044922,0.6719825863838196,903498,-20.029094696044922
155,1300,679.98,282.61321147,5891,915837,0,-19.408108556372486,6.519302845001221,2.165396479130895,4.7918649745462965,0.001,-19.408108556372486,-19.251312255859375,0.2153342217206955,906215,-19.251312255859375
155,1304,679.47,280.78965496999996,5909,918599,0,-19.445327595026807,5.51602840423584,2.056814033205151,4.976995311802886,0.001,-19.445327595026807,-20.37551498413086,0.2888152003288269,908966,-20.37551498413086
155,1308,680.46,280.79833569000004,5927,921017,0,-19.319683074951172,3.6096713542938232,2.2164854538147356,4.945261023153267,0.001,-19.319683074951172,-18.322595596313477,10.195016860961914,911846,-18.322595596313477
155,1312,675.26,276.45388897,5943,923324,0,-19.420657575130463,4.183533191680908,2.2443412670205967,4.720329815056175,0.001,-19.420657575130463,-19.456777572631836,0.25497084856033325,914372,-19.456777572631836
155,1316,701.78,268.96287654,5967,928448,0,-18.962718299627305,3.8471179008483887,2.137185813323595,4.99538227878511,0.001,-18.962718299627305,-19.337921142578125,1.351125717163086,917947,-19.337921142578125
155,1320,706.93,268.18342117,5991,931500,0,-18.662377573753314,8.78335189819336,2.012670120660078,5.203800593243271,0.001,-18.662377573753314,-19.318239212036133,0.5984222888946533,921740,-19.318239212036133
155,1324,719.17,277.63330563,6010,934435,0,-18.709003999714962,6.159790992736816,1.9052911436428195,5.210425974310511,0.001,-18.709003999714962,-18.57606315612793,0.7433704733848572,924839,-18.57606315612793
155,1328,716.88,275.02269352,6027,937137,0,-18.667528799264737,2.3873183727264404,2.1474199100409024,5.328132288585795,0.001,-18.667528799264737,-18.86956214904785,0.6016155481338501,927445,-18.86956214904785
155,1332,713.32,272.11253618,6046,939731,0,-18.609456757407877,2.5537140369415283,1.7933080635946315,4.939772586324322,0.001,-18.609456757407877,-17.31807518005371,0.47354695200920105,930474,-17.31807518005371
155,1336,710.99,270.66583416000003,6062,942549,0,-18.407878414113473,3.2220754623413086,2.088307651621785,4.955451582340484,0.001,-18.407878414113473,-18.311216354370117,1.4620370864868164,932929,-18.311216354370117
155,1340,711.4,272.24260100000004,6081,945487,0,-18.390751648961075,3.376133441925049,2.152939216942781,5.00541490506114,0.001,-18.390751648961075,-19.7623233795166,11.231197357177734,935843,-19.7623233795166
155,1344,711.4,272.27084601,6099,948364,0,-18.410309024937245,2.6882598400115967,1.9305019249511852,5.3399852466517395,0.001,-18.410309024937245,-18.7009334564209,0.6951701641082764,938721,-18.7009334564209
155,1348,712.23,272.31871929,6118,951357,0,-18.336709377959643,6.061985969543457,2.278540287259722,5.154122606975826,0.001,-18.336709377959643,-18.8697509765625,1.5517579317092896,941720,-18.8697509765625
155,1352,712.01,272.2389707,6136,954230,0,-18.42857017248449,8.92890453338623,1.9176570312849053,5.231408438548236,0.001,-18.42857017248449,-18.626964569091797,8.465407371520996,944608,-18.626964569091797
155,1356,713.51,272.09353824999994,6156,957285,0,-18.376860907714292,10.828018188476562,2.182404532817896,5.113773266519357,0.001,-18.376860907714292,-19.352449417114258,2.231975555419922,947667,-19.352449417114258
155,1360,713.72,272.10384558000004,6174,960160,0,-18.35789949663224,2.8627731800079346,2.078246136342613,5.05215206197513,0.001,-18.35789949663224,-20.07283592224121,0.2181921899318695,950562,-20.07283592224121
155,1364,716.37,275.41982839,6193,963091,0,-18.393248753226484,5.371077537536621,1.704275988379703,5.055363613861212,0.001,-18.393248753226484,-17.51249122619629,0.3369160294532776,953461,-17.51249122619629
155,1368,716.13,275.57424811000004,6211,965903,0,-18.378475981660422,9.189021110534668,2.0277942977738928,5.086949635200992,0.001,-18.378475981660422,-16.288063049316406,0.8133267164230347,956309,-16.288063049316406
155,1372,716.52,275.52442226,6230,968838,0,-18.45568062340081,2.709914445877075,1.9178019139806597,5.235911048657401,0.001,-18.45568062340081,-19.020145416259766,0.1552220582962036,959189,-19.020145416259766
155,1376,718.98,277.28127695,6249,971818,0,-18.566907849092146,14.198540687561035,1.8592093648555559,4.856944650492371,0.001,-18.566907849092146,-18.97456169128418,0.248959481716156,962152,-18.97456169128418
155,1380,720.41,278.37403916999995,6263,974072,0,-18.548360968210613,7.136985778808594,2.08428901071484,5.579633018338536,0.001,-18.548360968210613,-18.908235549926758,0.2496979832649231,964473,-18.908235549926758
155,1384,717.2,275.49182275999993,6279,976554,0,-18.559088212865973,9.501816749572754,2.0229676546617137,5.24704345272112,0.001,-18.559088212865973,-19.220134735107422,0.35326340794563293,966932,-19.220134735107422
155,1388,713.78,272.4383630599999,6295,979098,0,-18.363510671868383,4.991344451904297,2.109320950221729,5.3587513325444185,0.001,-18.363510671868383,-19.289897918701172,0.19518637657165527,969479,-19.289897918701172
155,1392,716.88,274.89338957999996,6314,982007,0,-18.46358317297858,3.997999429702759,1.8800258453633334,4.9409657487998135,0.001,-18.46358317297858,-18.677053451538086,0.5963476300239563,972382,-18.677053451538086
155,1396,717.7,274.90354257,6332,984920,0,-18.492987752919543,8.980664253234863,2.2398394358904166,5.114203348875685,0.001,-18.492987752919543,-19.23000144958496,0.23277628421783447,975285,-19.23000144958496
155,1400,719.91,276.82366604000003,6351,987828,0,-18.544893814660714,5.664693355560303,1.7504627801259691,4.936885070833987,0.001,-18.544893814660714,-18.181285858154297,10.023658752441406,978218,-18.181285858154297
155,1404,720.52,278.56939839,6369,990651,0,-18.545459985049884,1.8719781637191772,1.8215799687197767,5.058907919763494,0.001,-18.545459985049884,-19.01597785949707,0.3586222231388092,981066,-19.01597785949707
155,1408,725.28,281.90349473,6387,993545,0,-18.600638550349643,2.87872314453125,2.027327262003507,5.070338465826852,0.001,-18.600638550349643,-18.466598510742188,3.3747165203094482,983896,-18.466598510742188
155,1412,731.83,286.16539668,6406,996507,0,-18.589471630164383,6.570668697357178,1.7521552469666677,5.099080212546972,0.001,-18.589471630164383,-16.81226348876953,3.386495351791382,986882,-16.81226348876953
155,1416,708.66,296.45679780999996,6424,999314,0,-18.585695362892473,12.17025375366211,2.0234731369943137,5.072979911535728,0.001,-18.585695362892473,-17.97590446472168,0.5263426303863525,989702,-17.97590446472168
