time/episodes,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/std,time/time_elapsed,time/total_timesteps,train/MSE_losses,train/ent_coef_loss,train/critic_loss,train/n_updates,train/loss,train/RL_loss,train/Beta,train/critic_los,train/actor_loss,train/Main_losses,train/MSE_loss,train/ent_coef,train/learning_rate
436,717.58,90,307.96331702,0.0417671725153923,2941,265249,2.5408735182136297,-1.1512262027245015,0.4852146502234973,255232,-16.20704460144043,-16.20704460144043,0,0.4188215732574463,-16.095162644982338,-16.095162644982338,1.3420592546463013,0.0065527484330232255,0.00073
440,714.66,90,306.22956696,0.04168040677905083,2973,267976,2.4623835664242506,0.1492813341319561,0.8722560527385212,257984,-16.366924285888672,-16.366924285888672,0,0.15703460574150085,-15.914779618382454,-15.914779618382454,1.5550696849822998,0.0067789189124596305,0.00073
444,714.38,90,306.23728672,0.04168464243412018,3006,270898,2.4406389351934195,-0.007178726373240352,0.7450053746579215,260864,-17.132205963134766,-17.132205963134766,0,0.08525260537862778,-16.09081467986107,-16.09081467986107,1.7105271816253662,0.006245703509193845,0.00073
448,714.0,90,306.2719659499999,0.04156312346458435,3040,273820,2.4055296424776316,0.22211993183009326,0.6031679848092608,263808,-15.020608901977539,-15.020608901977539,0,0.21467909216880798,-16.060269087553024,-16.060269087553024,2.8057451248168945,0.006468698513344862,0.00073
452,713.41,90,306.29308751,0.041484300047159195,3073,276712,2.5561557207256556,0.28945273137651384,0.940154421783518,266688,-16.549699783325195,-16.549699783325195,0,0.09249529242515564,-16.36947014927864,-16.36947014927864,2.3062634468078613,0.006782586839108262,0.00073
456,712.74,90,306.31098819999994,0.04153401032090187,3106,279600,2.4611447658389807,-0.8429513955488801,0.6515781716443598,269568,-16.109025955200195,-16.109025955200195,0,0.07600751519203186,-16.16206543147564,-16.16206543147564,4.769967079162598,0.006498896640550811,0.00073
460,713.21,89,307.98901272,0.04150290787220001,3139,282463,2.4606032464653254,-0.12895725248381495,0.6404728650813922,272448,-16.82238006591797,-16.82238006591797,0,1.77435302734375,-16.211403533816338,-16.211403533816338,1.68156099319458,0.006640302795858588,0.00073
464,710.69,89,305.94935527,0.04138116538524628,3170,285152,2.457029089331627,0.18625843501649797,0.5459484268212691,275136,-16.056493759155273,-16.056493759155273,0,0.15745872259140015,-16.284328043460846,-16.284328043460846,2.452812433242798,0.006503484146378469,0.00073
468,709.95,89,306.02885221,0.0412912555038929,3204,288068,2.684252442792058,0.7980411644093692,1.1744231925113127,278080,-16.10535430908203,-16.10535430908203,0,1.8777849674224854,-16.318785220384598,-16.318785220384598,3.1640868186950684,0.006428752472857013,0.00073
472,714.04,89,309.53751043000005,0.04124395549297333,3237,290989,2.3944606464356184,-0.1776329493150115,0.9806323804659769,280960,-16.676435470581055,-16.676435470581055,0,0.21054287254810333,-16.20240794122219,-16.20240794122219,3.6259751319885254,0.00672617343661841,0.00073
476,713.14,89,309.406839,0.04104987904429436,3264,293316,2.4077185802161694,0.8565666507929564,0.5549788025091402,283328,-16.29557228088379,-16.29557228088379,0,0.06737056374549866,-16.28573966026306,-16.28573966026306,2.7029318809509277,0.006325682610622607,0.00073
480,712.49,89,309.55212635,0.04101087152957916,3298,296272,2.4737209659069777,-0.5202390039339662,0.44589709921274334,286272,-13.902710914611816,-13.902710914611816,0,0.30810365080833435,-16.469851225614548,-16.469851225614548,2.130969285964966,0.006645301771641243,0.00073
484,712.14,89,309.64036933000006,0.04105967655777931,3332,299226,2.5763155706226826,0.05966926272958517,0.5704522177693434,289216,-16.546802520751953,-16.546802520751953,0,0.3958546221256256,-16.54370790719986,-16.54370790719986,2.1046299934387207,0.006424372120818589,0.00073
488,716.12,89,312.7707269499999,0.04086687043309212,3365,302148,2.1958794072270393,-0.6739563997834921,0.41866837377892807,292160,-16.043277740478516,-16.043277740478516,0,2.067416191101074,-16.609217762947083,-16.609217762947083,2.8594815731048584,0.0061069660223438405,0.00073
492,717.72,89,314.475874,0.040659599006175995,3399,305073,2.6569749917834997,0.5082298791967332,0.4800727808033116,295040,-16.91803741455078,-16.91803741455078,0,1.6419153213500977,-16.79264710843563,-16.79264710843563,2.3033437728881836,0.0064220231215585954,0.00073
496,717.95,89,314.43470276999994,0.04065485671162605,3433,308044,2.3113223258405924,0.2015004015993327,0.7147577372379601,298048,-15.186155319213867,-15.186155319213867,0,1.622894525527954,-17.12875171005726,-17.12875171005726,2.400019645690918,0.006145688443211839,0.00073
500,717.95,89,314.38112316999997,0.040674302726984024,3467,310987,2.2662997134029865,0.7818102231249213,0.6432579895481467,300992,-17.47345542907715,-17.47345542907715,0,1.738037347793579,-17.267796754837036,-17.267796754837036,1.4583556652069092,0.0061307543073780835,0.00073
504,717.47,89,314.25219570999997,0.04047153890132904,3501,313921,2.260900918394327,0.6102668489329517,0.5783757690223865,303936,-15.248029708862305,-15.248029708862305,0,1.828016996383667,-17.64967206120491,-17.64967206120491,3.061790943145752,0.005940746967098676,0.00073
508,717.13,89,314.20433156,0.04034916311502457,3534,316801,2.2194635337218642,-0.0491128119174391,0.4700154280872084,306816,-17.78670310974121,-17.78670310974121,0,1.7811720371246338,-17.70920929312706,-17.70920929312706,3.2295985221862793,0.006019819025823381,0.00073
512,716.07,89,314.10003828000004,0.040238507091999054,3567,319622,2.2070084121078253,-0.06070191820617765,0.702455198741518,309632,-18.279159545898438,-18.279159545898438,0,0.06739334762096405,-17.716508731245995,-17.716508731245995,1.0103121995925903,0.005784445886092726,0.00073
516,717.83,89,316.46965473,0.04013042524456978,3599,322470,2.2527863550931215,-0.8095440671313554,0.5767410275584552,312448,-17.556549072265625,-17.556549072265625,0,1.9057892560958862,-17.945543617010117,-17.945543617010117,2.719679355621338,0.005871959430805873,0.00073
520,717.28,89,316.43745432,0.03993555158376694,3632,325344,2.3036459889262915,-1.3078943504951894,0.41215829516295344,315328,-17.284523010253906,-17.284523010253906,0,0.3356671631336212,-18.210153967142105,-18.210153967142105,1.4968490600585938,0.005793210046249442,0.00073
524,716.63,89,316.49713958999996,0.03969547525048256,3665,328194,2.322140295058489,0.014856690890155733,0.41278340021381155,318208,-18.56519889831543,-18.56519889831543,0,0.07043080031871796,-18.517692118883133,-18.517692118883133,2.882615089416504,0.005500209495949093,0.00073
528,716.35,89,316.53245818,0.03959706798195839,3698,331050,2.2251258976757526,-0.4403077850583941,0.6396624351036735,321024,-18.957590103149414,-18.957590103149414,0,3.4264564514160156,-18.401528626680374,-18.401528626680374,4.070560932159424,0.0057450396998319775,0.00073
532,716.29,89,316.55471853,0.03970561921596527,3731,333911,2.566221758723259,1.876178768929094,0.5576635815668851,323904,-18.897098541259766,-18.897098541259766,0,0.07582074403762817,-18.532199174165726,-18.532199174165726,1.7740826606750488,0.006051133175787982,0.00073
536,710.83,89,313.49993532,0.039698097854852676,3758,336332,2.3162393011152744,-0.6816241308115423,0.7918478441424668,326336,-18.97161293029785,-18.97161293029785,0,0.06250932812690735,-18.45400869846344,-18.45400869846344,1.998521089553833,0.005752364006184507,0.00073
540,706.54,89,311.47080844,0.039604444056749344,3785,338630,2.226762505248189,-0.07200805353932083,0.42720336065394804,328640,-18.108943939208984,-18.108943939208984,0,0.15539582073688507,-18.582830995321274,-18.582830995321274,4.394400596618652,0.005658787929860409,0.00073
544,703.05,89,309.14315373000005,0.03953997418284416,3814,341203,2.4444589968770742,0.4195682134013623,0.5765835592756048,331200,-18.226430892944336,-18.226430892944336,0,0.14976967871189117,-18.54780614376068,-18.54780614376068,2.6093010902404785,0.00586958658095682,0.00073
548,702.17,89,309.14210246000005,0.03943841531872749,3847,344037,2.350020818412304,0.1470602061599493,0.810985291202087,334016,-17.818626403808594,-17.818626403808594,0,0.25600069761276245,-18.7718965113163,-18.7718965113163,2.410494327545166,0.005803274885693099,0.00073
552,701.64,89,309.14868823,0.03938843682408333,3879,346876,2.0802781637758017,0.4321868480183184,1.1653338371543214,336832,-18.131471633911133,-18.131471633911133,0,0.0652787834405899,-18.911481648683548,-18.911481648683548,2.7547645568847656,0.005975294021482114,0.00073
556,684.29,89,295.96429762,0.03939232602715492,3892,348029,2.604193391278386,0.06443024729378521,0.670183592766989,337984,-18.80105209350586,-18.80105209350586,0,0.056700047105550766,-18.892024636268616,-18.892024636268616,5.5677690505981445,0.0061811937630409375,0.00073
560,683.54,89,295.9238087300001,0.03927694261074066,3924,350817,2.304197309538722,-0.4070866971742362,0.4948262604593765,340800,-19.497451782226562,-19.497451782226562,0,0.11300952732563019,-18.910036832094193,-18.910036832094193,1.9389394521713257,0.005741298431530595,0.00073
564,685.36,89,298.00979765,0.039204180240631104,3957,353688,2.359718805179,-0.5004046463873237,0.9912238123943098,343680,-18.956146240234375,-18.956146240234375,0,0.11821000277996063,-18.96065181493759,-18.96065181493759,3.230400323867798,0.005799867452878971,0.00073
568,684.51,89,297.99512068,0.03911033272743225,3989,356519,2.220839195884764,-0.4258726518601179,0.5317793095309753,346496,-19.39700698852539,-19.39700698852539,0,0.10797534137964249,-19.057952791452408,-19.057952791452408,3.722785234451294,0.005398084897024091,0.00073
572,683.33,89,297.95386043999997,0.03903159499168396,4022,359322,2.170339696109295,-0.9023709846660495,0.8437586496002041,349312,-18.660282135009766,-18.660282135009766,0,0.145761638879776,-19.196999549865723,-19.196999549865723,2.6294775009155273,0.005690408252121415,0.00073
576,680.22,89,295.64794855,0.03896000236272812,4045,361338,2.3823792543262243,0.4167333315126598,0.6602656916365959,351296,-18.671438217163086,-18.671438217163086,0,0.22630441188812256,-19.117508471012115,-19.117508471012115,2.7391204833984375,0.006312645877187606,0.00073
580,678.88,89,295.66373863000007,0.0387411043047905,4077,364160,2.3322250805795193,0.5191602988634259,0.8156027389923111,354112,-19.436954498291016,-19.436954498291016,0,0.22809070348739624,-19.1795272231102,-19.1795272231102,1.7270057201385498,0.006012354882841464,0.00073
584,677.56,89,295.65282648,0.03871328383684158,4110,366982,2.35530948266387,-0.6963958961423486,0.6516687832481693,356992,-19.346336364746094,-19.346336364746094,0,0.22277814149856567,-19.277516573667526,-19.277516573667526,1.8045793771743774,0.005738785781431943,0.00073
588,676.7,89,295.760553,0.03864777833223343,4142,369818,2.286153057590127,-0.08012664411216974,0.4675290879094973,359808,-19.003337860107422,-19.003337860107422,0,0.1821385622024536,-19.32493305206299,-19.32493305206299,2.4242987632751465,0.005755570266046561,0.00073
592,673.63,89,293.73838840999997,0.03855060040950775,4172,372436,2.500820668414235,0.10663980175741017,0.6162393314589281,362432,-19.95175552368164,-19.95175552368164,0,0.1109757050871849,-19.530723124742508,-19.530723124742508,1.9227770566940308,0.0057432306130067445,0.00073
596,671.82,89,293.83677280999996,0.03849482163786888,4204,375226,2.287774793803692,-1.0184436899144202,0.47525812225649133,365184,-19.63909149169922,-19.63909149169922,0,0.06847809255123138,-19.57731142640114,-19.57731142640114,1.4686061143875122,0.005487078058649786,0.00073
600,670.27,89,293.92959516999997,0.03849213942885399,4236,378014,2.303805855102837,0.18979221489280462,0.5866396887577139,368000,-19.090158462524414,-19.090158462524414,0,0.08492229878902435,-19.613467574119568,-19.613467574119568,3.2569518089294434,0.005734566293540411,0.00073
604,668.61,89,294.07111305,0.038457758724689484,4268,380782,2.2976748403161764,0.03898002044297755,0.7566652269742917,370752,-19.823291778564453,-19.823291778564453,0,0.08811573684215546,-19.928081661462784,-19.928081661462784,1.7215614318847656,0.0053414737194543704,0.00073
608,664.77,89,291.67435485000004,0.0383497029542923,4296,383278,2.244118177331984,0.09575723367743194,0.7665182194032241,373248,-20.175235748291016,-20.175235748291016,0,0.1358778327703476,-20.03898975253105,-20.03898975253105,1.370755910873413,0.005363479016523343,0.00073
612,658.38,89,287.71928534999995,0.038322724401950836,4321,385460,2.5168965999037027,1.0714844425674528,0.6915149228007067,375424,-19.013402938842773,-19.013402938842773,0,0.1852245032787323,-19.83513453602791,-19.83513453602791,3.2021827697753906,0.00536170262057567,0.00073
616,658.3,89,287.81033044,0.038408081978559494,4354,388300,2.155317135155201,-0.4573895705398172,0.7720277954940684,378304,-19.79244041442871,-19.79244041442871,0,0.34148162603378296,-19.85626918077469,-19.85626918077469,1.2763044834136963,0.005851483889273368,0.00073
620,657.11,89,287.86757024999997,0.038532085716724396,4386,391055,2.372231924906373,-0.0965274809859693,0.8670320431410801,381056,-19.626670837402344,-19.626670837402344,0,0.0598616786301136,-19.97337344288826,-19.97337344288826,3.646068811416626,0.005288312931952532,0.00073
624,650.11,89,283.76065516,0.038557108491659164,4410,393205,2.2427539452910423,-0.5971353228669614,0.794599809742067,383168,-20.000110626220703,-20.000110626220703,0,1.8748340606689453,-20.07465547323227,-20.07465547323227,4.161360263824463,0.00569863872078713,0.00073
628,648.1,89,282.16857479,0.038451775908470154,4441,395860,2.2504905620589852,0.9702980613801628,0.4244643459096551,385856,-20.041542053222656,-20.041542053222656,0,0.22408565878868103,-20.19918504357338,-20.19918504357338,1.7191152572631836,0.005677729568560608,0.00073
632,647.1,89,282.30460023999996,0.03841015696525574,4472,398621,2.3514038175344467,0.2879311996512115,0.8730595940141939,388608,-20.2718505859375,-20.2718505859375,0,1.8767268657684326,-19.995833665132523,-19.995833665132523,3.3133158683776855,0.005826647982758004,0.00073
636,650.57,89,285.46701044,0.03834400326013565,4504,401389,2.1799097051844,1.5642305817455053,0.7687599983764812,391360,-20.36578369140625,-20.36578369140625,0,0.051185887306928635,-20.044727712869644,-20.044727712869644,0.8482465147972107,0.005672017498000059,0.00073
640,649.91,89,285.41128198999996,0.038392167538404465,4530,403621,2.2248317198827863,-0.489403975661844,0.7404712762217969,393600,-19.87427520751953,-19.87427520751953,0,0.13520419597625732,-20.067330926656723,-20.067330926656723,2.124985694885254,0.005741795263020322,0.00073
644,651.43,89,286.4951954,0.03830287978053093,4561,406346,2.000427628867328,0.8849826834630221,0.6648228131816722,396352,-20.03289031982422,-20.03289031982422,0,0.0542488731443882,-20.217701196670532,-20.217701196670532,1.8179128170013428,0.005904529651161283,0.00073
648,650.78,89,286.59341070000005,0.03829579800367355,4593,409115,2.1358737479895353,-0.22149753873236477,0.7471173422236461,399104,-19.312667846679688,-19.312667846679688,0,0.2513110339641571,-20.210519015789032,-20.210519015789032,2.6868839263916016,0.005753666780947242,0.00073
652,650.14,89,286.6035305699999,0.03832384571433067,4625,411890,2.1617671893909574,-0.33762050443328917,0.6601357888430357,401856,-20.688037872314453,-20.688037872314453,0,0.17666929960250854,-20.284062147140503,-20.284062147140503,1.978736162185669,0.005535952099307906,0.00073
656,665.39,89,298.43000354,0.038426633924245834,4656,414568,2.5280049052089453,-0.44851337652653456,0.6964568657276686,404544,-20.655174255371094,-20.655174255371094,0,1.7953344583511353,-20.318510115146637,-20.318510115146637,2.688056468963623,0.005612173001281917,0.00073
660,664.6,89,297.14718669999996,0.03834807872772217,4687,417277,2.303051207214594,0.06598151684738696,0.615628321596887,407232,-20.402179718017578,-20.402179718017578,0,0.026439793407917023,-20.319117456674576,-20.319117456674576,1.2454752922058105,0.005488745984621346,0.00073
664,663.91,89,297.18553534999995,0.03835923597216606,4719,420079,2.163403771817684,-0.014252076856791973,0.7437521739630029,410048,-20.668926239013672,-20.668926239013672,0,1.829801321029663,-20.409866213798523,-20.409866213798523,2.269534111022949,0.005613416877167765,0.00073
668,663.52,88,297.20663929,0.03828462213277817,4751,422871,2.0850863913074136,0.21190212643705308,0.6923111314536072,412864,-20.525737762451172,-20.525737762451172,0,0.1292474865913391,-20.51308375597,-20.51308375597,2.236302375793457,0.005741527827922255,0.00073
672,663.34,88,297.1400578800001,0.03824087977409363,4783,425656,2.0777816474437714,0.2656732053728774,0.35795432192389853,415616,-20.391151428222656,-20.391151428222656,0,0.1422645002603531,-20.56092882156372,-20.56092882156372,3.425647258758545,0.005665171505825128,0.00073
676,668.91,88,301.29265534,0.038251928985118866,4813,428229,2.254314512014389,0.12294937344267964,0.6409848746261559,418240,-20.754356384277344,-20.754356384277344,0,0.08128125965595245,-20.62258607149124,-20.62258607149124,1.4583923816680908,0.005918116825341713,0.00073
680,668.53,88,301.2916508,0.038265395909547806,4845,431013,2.353689955547452,-0.5614034829195589,0.7769501184229739,420992,-20.688671112060547,-20.688671112060547,0,3.599524736404419,-20.441086769104004,-20.441086769104004,1.8573455810546875,0.0057192016174667515,0.00073
684,667.8,88,301.32695229999996,0.03820926696062088,4877,433762,2.2077510273084044,0.9957900600275025,0.7705308861332014,423744,-20.723371505737305,-20.723371505737305,0,0.02627404034137726,-20.658663660287857,-20.658663660287857,1.7905939817428589,0.005957860834314488,0.00073
688,667.02,88,301.25463160999993,0.03828325495123863,4908,436520,2.2465273551642895,-1.5167018689680845,0.9094431166595314,426496,-20.679967880249023,-20.679967880249023,0,0.053277235478162766,-20.60694509744644,-20.60694509744644,1.6566847562789917,0.006032128912920598,0.00073
692,668.6,88,303.22042609,0.03827505186200142,4940,439296,2.173527156934142,-0.09590586926788092,0.8809164191625314,429248,-20.825889587402344,-20.825889587402344,0,3.9067203998565674,-20.799469470977783,-20.799469470977783,1.5776991844177246,0.0055524870185763575,0.00073
696,668.69,88,303.21303647,0.03810322284698486,4972,442095,2.2970518600195646,0.5168034608941525,0.764525226841215,432064,-20.970203399658203,-20.970203399658203,0,0.09613951295614243,-20.767143547534943,-20.767143547534943,2.272493362426758,0.005668276819051243,0.00073
700,668.21,88,303.24695938,0.03805944696068764,5004,444835,2.35997121874243,1.7148392454255372,0.7701789582206402,434816,-21.168123245239258,-21.168123245239258,0,0.018965985625982285,-20.845858067274094,-20.845858067274094,1.506109595298767,0.005509610244189389,0.00073
704,661.19,88,297.62999328,0.03795856237411499,5028,446901,2.174081048928201,-0.44303299754392356,0.6179025504097808,436864,-21.122188568115234,-21.122188568115234,0,0.026949197053909302,-20.751478761434555,-20.751478761434555,2.9438493251800537,0.006205754121765494,0.00073
708,664.04,88,300.10348689999995,0.03795963525772095,5060,449682,2.3369283908978105,-0.5497229736065492,0.7198344795906451,439680,-20.05851173400879,-20.05851173400879,0,0.16672548651695251,-20.66446477174759,-20.66446477174759,2.1366043090820312,0.0058663225718191825,0.00073
712,667.95,88,301.89661924,0.037888120859861374,5090,452255,2.115474565885961,-0.3908478352241218,0.5059795348788612,442240,-21.04625129699707,-21.04625129699707,0,0.03322355076670647,-20.86167487502098,-20.86167487502098,2.6338768005371094,0.005421916357590817,0.00073
716,662.44,88,298.50778957,0.037866950035095215,5116,454544,2.2314536701887846,-0.6350502746645361,0.44099347840528935,444544,-21.07204246520996,-21.07204246520996,0,0.04607243835926056,-20.815167397260666,-20.815167397260666,2.12739634513855,0.005910013765969779,0.00073
720,662.4,88,298.53207344,0.03771154582500458,5148,457295,2.214215257205069,0.034347036853432655,0.6297231634380296,447296,-20.753623962402344,-20.753623962402344,0,0.05222279578447342,-20.719061225652695,-20.719061225652695,1.5833773612976074,0.005316876609867904,0.00073
724,668.48,88,302.64847487,0.037643276154994965,5180,460053,1.976106463931501,0.6954593569971621,0.7953932645614259,450048,-21.266441345214844,-21.266441345214844,0,1.7860286235809326,-20.990081429481506,-20.990081429481506,1.0162367820739746,0.0054520778357982635,0.00073
728,664.0,88,298.14739260999994,0.03756379336118698,5205,462260,2.1913987025618553,0.6512744744541124,0.6652904333313927,452224,-20.737937927246094,-20.737937927246094,0,0.15530720353126526,-20.907840818166733,-20.907840818166733,1.2403767108917236,0.005785351655504201,0.00073
732,664.05,88,298.10429533999996,0.03754325211048126,5237,465026,2.220085388980806,1.1812799642793834,0.7349767043779138,455040,-21.29585075378418,-21.29585075378418,0,1.9822583198547363,-20.982178509235382,-20.982178509235382,1.516165852546692,0.005647179546940606,0.00073
736,664.44,88,298.06464868999996,0.03760453686118126,5269,467833,2.37361422739923,-0.8357850760221481,0.8346378852729686,457792,-21.163694381713867,-21.163694381713867,0,1.9010145664215088,-20.98815530538559,-20.98815530538559,3.422677993774414,0.005538291356060654,0.00073
740,668.4,88,299.95462071000003,0.03746197372674942,5299,470461,2.295982171781361,-0.05087885819375515,1.239889252523426,460416,-20.82968521118164,-20.82968521118164,0,0.10334527492523193,-20.858665764331818,-20.858665764331818,0.9336928129196167,0.005615174668491818,0.00073
744,668.05,88,299.68512639,0.037480492144823074,5330,473151,2.1942227613180876,-0.39992705546319485,0.9567870825412683,463104,-20.646392822265625,-20.646392822265625,0,1.9001282453536987,-20.85765117406845,-20.85765117406845,1.513763666152954,0.005599609481578227,0.00073
748,659.34,88,292.03519299,0.03754478693008423,5352,475049,2.398805432021618,0.4002278675325215,0.7037199458864052,465024,-20.688512802124023,-20.688512802124023,0,0.08992671221494675,-20.78992533683777,-20.78992533683777,1.7801868915557861,0.005984364208416082,0.00073
752,659.55,88,292.08503791,0.03749682381749153,5384,477845,2.329867033287883,0.45914365514181554,0.7981213731109165,467840,-21.37369155883789,-21.37369155883789,0,0.17403098940849304,-20.888861536979675,-20.888861536979675,1.2093970775604248,0.0058685047188191675,0.00073
756,660.24,88,293.47918368,0.037521619349718094,5415,480592,2.463940229266882,-0.5749388358090073,0.7366170662571676,470592,-20.75445556640625,-20.75445556640625,0,0.12456514686346054,-20.880208879709244,-20.880208879709244,3.640671730041504,0.005643118121952284,0.00073
760,660.8,88,294.83169246,0.03740879148244858,5447,483357,2.2436545435339212,0.11240305635146797,0.9695015706529375,473344,-21.56682586669922,-21.56682586669922,0,0.05408484488725662,-20.93331915140152,-20.93331915140152,3.1133456230163574,0.006166079343529418,0.00073
764,660.44,88,294.83056223,0.03748995065689087,5478,486123,2.1769546857103705,0.5596649423241615,0.8056323488126509,476096,-20.573408126831055,-20.573408126831055,0,3.6192729473114014,-20.980833798646927,-20.980833798646927,1.3638367652893066,0.005799417522212025,0.00073
768,660.07,88,294.83344839,0.03752383589744568,5510,488878,1.9942590175196528,-0.20680711464956403,0.9281897828914225,478848,-20.886398315429688,-20.886398315429688,0,2.053511142730713,-21.02425792813301,-21.02425792813301,1.6309717893600464,0.005495849851286039,0.00073
772,657.83,88,292.78727098,0.037439968436956406,5539,491439,2.3508847756311297,-0.6348689806181937,0.5853770365065429,481408,-21.31492042541504,-21.31492042541504,0,0.0677696019411087,-21.20198166370392,-21.20198166370392,3.2555789947509766,0.005803011474199593,0.00073
776,655.19,88,291.43863597,0.037414029240608215,5566,493748,2.368951465934515,-0.3993213444482535,0.6551940244680736,483712,-21.660415649414062,-21.660415649414062,0,1.8975389003753662,-21.091466546058655,-21.091466546058655,1.730893850326538,0.005530820053536445,0.00073
780,655.54,88,291.46110695000004,0.037268295884132385,5598,496567,2.450341608375311,-0.39032923500053585,0.7140428788261488,486528,-21.21724510192871,-21.21724510192871,0,0.05845118314027786,-21.167285978794098,-21.167285978794098,2.364421844482422,0.005789646369521506,0.00073
784,655.85,88,291.46931785,0.03723176196217537,5629,499347,2.4329512156546116,0.7242326098494232,0.8790950061957119,489344,-20.94382095336914,-20.94382095336914,0,2.041057586669922,-21.219732403755188,-21.219732403755188,2.1072158813476562,0.005207763453654479,0.00073
