rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/critic_los,train/critic_loss,train/learning_rate,train/MSE_losses,train/Main_losses,train/n_updates,train/MSE_loss,train/actor_loss,train/Beta,train/RL_loss
5.76,536,20,152,3190,5.76,-3.3240697383880615,0.02429959550499916,0.03371749445796013,0.001,1.6224229733149211,-3.3726892471313477,3092,1.6220537424087524,-3.3726892471313477,0.0,-3.3240697383880615
5.75,540,21,151,3213,5.75,-3.339764356613159,0.03881920874118805,0.02890697680413723,0.001,1.6147078673044841,-3.369380315144857,3116,1.6182198524475098,-3.369380315144857,0.0,-3.339764356613159
5.76,544,21,151,3236,5.76,-2.922015428543091,0.027470756322145462,0.03563496544957161,0.001,1.7211215893427532,-3.117272059122721,3138,1.7929073572158813,-3.117272059122721,0.0,-2.922015428543091
5.76,548,21,151,3259,5.76,-3.1116771697998047,0.024848241358995438,0.026244740312298138,0.001,1.665888508160909,-3.251192013422648,3161,1.7211745977401733,-3.251192013422648,0.0,-3.1116771697998047
5.76,552,21,151,3282,5.76,-3.563859224319458,0.02813265100121498,0.06622558521727721,0.001,1.651865283648173,-3.3569176197052,3184,1.5859627723693848,-3.3569176197052,0.0,-3.563859224319458
5.77,556,21,151,3306,5.77,-3.2650744915008545,0.042231038212776184,0.0592619813978672,0.001,1.7009416818618774,-3.1798153718312583,3208,1.6675918102264404,-3.1798153718312583,0.0,-3.2650744915008545
5.77,560,21,151,3328,5.77,-3.428558349609375,0.025473104789853096,0.06535822805017233,0.001,1.6395504872004192,-3.3619176546732583,3231,1.6233599185943604,-3.3619176546732583,0.0,-3.428558349609375
5.78,564,22,151,3352,5.78,-3.0671091079711914,0.03864208981394768,0.032275681694348655,0.001,1.6178086201349895,-3.3936760425567627,3254,1.740652084350586,-3.3936760425567627,0.0,-3.0671091079711914
5.78,568,22,151,3374,5.78,-3.371202230453491,0.03203722834587097,0.02814152091741562,0.001,1.6252377827962239,-3.3837920824686685,3277,1.6543240547180176,-3.3837920824686685,0.0,-3.371202230453491
5.77,572,22,151,3397,5.77,-3.242962598800659,0.051309794187545776,0.04911311777929465,0.001,1.655262549718221,-3.275681416193644,3300,1.6115790605545044,-3.275681416193644,0.0,-3.242962598800659
5.77,576,22,151,3421,5.77,-3.2006497383117676,0.031141679733991623,0.03114328533411026,0.001,1.684735616048177,-3.1824814478556314,3323,1.6454592943191528,-3.1824814478556314,0.0,-3.2006497383117676
5.76,580,22,151,3443,5.76,-3.279686212539673,0.02675003558397293,0.023827114328742027,0.001,1.6537228027979534,-3.3176514307657876,3346,1.6886045932769775,-3.3176514307657876,0.0,-3.279686212539673
5.77,584,22,151,3466,5.77,-2.9477007389068604,0.1830143928527832,0.05110687514146169,0.001,1.6800175905227661,-3.221001307169596,3368,1.7875405550003052,-3.221001307169596,0.0,-2.9477007389068604
5.78,588,22,151,3489,5.78,-3.2503530979156494,0.05195039510726929,0.036322760954499246,0.001,1.6295990347862244,-3.285046100616455,3391,1.6596508026123047,-3.285046100616455,0.0,-3.2503530979156494
5.77,592,23,151,3512,5.77,-3.262608528137207,0.02471335232257843,0.06180803788204988,0.001,1.663543701171875,-3.24941356976827,3415,1.6460410356521606,-3.24941356976827,0.0,-3.262608528137207
5.76,596,23,151,3535,5.76,-3.460784912109375,0.033289872109889984,0.033244170558949314,0.001,1.605088432629903,-3.4497717221577964,3438,1.617889642715454,-3.4497717221577964,0.0,-3.460784912109375
5.77,600,23,151,3559,5.77,-3.4364495277404785,0.03763262927532196,0.06917334875712793,0.001,1.6677827835083008,-3.26639191309611,3461,1.6117300987243652,-3.26639191309611,0.0,-3.4364495277404785
5.77,604,23,151,3582,5.77,-3.2780590057373047,0.03294408321380615,0.05603048174331585,0.001,1.6376359065373738,-3.346162478129069,3485,1.6416696310043335,-3.346162478129069,0.0,-3.2780590057373047
5.77,608,23,151,3605,5.77,-3.0886051654815674,0.05924425646662712,0.06585521996021271,0.001,1.6956358750661213,-3.164229234059652,3508,1.6689679622650146,-3.164229234059652,0.0,-3.0886051654815674
5.77,612,23,151,3629,5.77,-3.2915380001068115,0.039967529475688934,0.033772425105174385,0.001,1.6566038926442463,-3.3292597929636636,3531,1.6410812139511108,-3.3292597929636636,0.0,-3.2915380001068115
5.78,616,24,151,3652,5.78,-3.295229911804199,0.031091313809156418,0.024741857933501404,0.001,1.6182679732640584,-3.418890635172526,3555,1.6525487899780273,-3.418890635172526,0.0,-3.295229911804199
5.78,620,24,151,3676,5.78,-3.440037250518799,0.04189464449882507,0.043234582990407944,0.001,1.647090474764506,-3.3611019452412925,3578,1.6115622520446777,-3.3611019452412925,0.0,-3.440037250518799
5.79,624,24,151,3699,5.79,-3.5203497409820557,0.034751687198877335,0.03744531391809384,0.001,1.6654491821924846,-3.308711846669515,3601,1.6052988767623901,-3.308711846669515,0.0,-3.5203497409820557
5.79,628,24,151,3722,5.79,-3.4083268642425537,0.04111817479133606,0.041539269809921585,0.001,1.6747442086537678,-3.270580848058065,3624,1.6332765817642212,-3.270580848058065,0.0,-3.4083268642425537
5.77,632,24,151,3744,5.77,-3.2783892154693604,0.041549425572156906,0.04295603930950165,0.001,1.6119516690572102,-3.4433011213938394,3646,1.6734081506729126,-3.4433011213938394,0.0,-3.2783892154693604
5.76,636,24,151,3766,5.76,-3.2151544094085693,0.035882726311683655,0.05949726359297832,0.001,1.6540476083755493,-3.3048807779947915,3668,1.677520751953125,-3.3048807779947915,0.0,-3.2151544094085693
5.77,640,24,151,3790,5.77,-3.152942419052124,0.01950730010867119,0.0358710087214907,0.001,1.6910221576690674,-3.1580777963002524,3692,1.687638521194458,-3.1580777963002524,0.0,-3.152942419052124
5.77,644,25,151,3813,5.77,-3.255084753036499,0.033718906342983246,0.03178628037373225,0.001,1.6588643391927083,-3.314493974049886,3715,1.6714646816253662,-3.314493974049886,0.0,-3.255084753036499
5.78,648,25,151,3837,5.78,-3.472421169281006,0.0517999529838562,0.03100315760821104,0.001,1.6715247233708699,-3.2649412155151367,3739,1.644977331161499,-3.2649412155151367,0.0,-3.472421169281006
5.81,652,25,151,3863,5.81,-3.335726261138916,0.023689385503530502,0.029120392476518948,0.001,1.5389561653137207,-3.239485820134481,3763,1.337470531463623,-3.239485820134481,0.0,-3.335726261138916
5.8,656,25,151,3886,5.8,-4.853763103485107,0.03607892245054245,0.04294520119825999,0.001,0.6171496510505676,-4.473294258117676,3789,0.6500996351242065,-4.473294258117676,0.0,-4.853763103485107
5.8,660,25,151,3908,5.8,-4.133823871612549,0.018474658951163292,0.033907992454866566,0.001,0.6112151741981506,-4.2877090771993,3810,0.603242814540863,-4.2877090771993,0.0,-4.133823871612549
5.78,664,25,151,3930,5.78,-4.366669654846191,0.07174552977085114,0.05207822844386101,0.001,0.6268116533756256,-4.3921802043914795,3833,0.631233274936676,-4.3921802043914795,0.0,-4.366669654846191
5.78,668,26,151,3952,5.78,-4.280137538909912,0.036491625010967255,0.03495010957121849,0.001,0.6741130550702413,-4.270941575368245,3854,0.656387984752655,-4.270941575368245,0.0,-4.280137538909912
5.79,672,26,152,3976,5.79,-4.5351715087890625,0.0331893116235733,0.04417969783147176,0.001,0.6095599333445231,-4.512287775675456,3878,0.6271146535873413,-4.512287775675456,0.0,-4.5351715087890625
5.92,676,26,152,4013,5.92,-4.666342258453369,0.09687213599681854,0.14608805030584335,0.001,0.5818004131317138,-4.665105152130127,3908,0.5854159593582153,-4.665105152130127,0.0,-4.666342258453369
6.36,680,26,152,4079,6.36,-4.705801963806152,1.0705509185791016,0.26873493442932767,0.001,0.59460758500629,-5.252941131591797,3972,0.5524910688400269,-5.252941131591797,0.0,-4.705801963806152
6.6,684,27,152,4126,6.6,-5.024689674377441,0.38503575325012207,0.19626669883728026,0.001,0.6341314792633057,-5.367416191101074,4023,0.6392329931259155,-5.367416191101074,0.0,-5.024689674377441
6.82,688,27,152,4171,6.82,-5.485441207885742,0.09225067496299744,0.24905228005214172,0.001,0.5358844002087911,-5.169034242630005,4066,0.555496335029602,-5.169034242630005,0.0,-5.485441207885742
7.32,692,27,153,4244,7.32,-5.413835525512695,0.1030207946896553,0.33450570665299895,0.001,0.5845319271087647,-5.666932868957519,4129,0.5626618266105652,-5.666932868957519,0.0,-5.413835525512695
7.73,696,28,153,4308,7.73,-5.821834564208984,0.5159041881561279,0.4534856428702672,0.001,0.5763779878616333,-5.941193342208862,4194,0.539298415184021,-5.941193342208862,0.0,-5.821834564208984
8.49,700,28,153,4408,8.49,-5.341012954711914,0.481731653213501,0.3856513586483504,0.001,0.542183087931739,-5.639722771114773,4287,0.507164716720581,-5.639722771114773,0.0,-5.341012954711914
11.26,704,29,158,4708,11.26,-6.283012390136719,0.6406240463256836,0.396624993598252,0.001,0.4717283618861231,-5.939752216996817,4456,0.38079822063446045,-5.939752216996817,0.0,-6.283012390136719
22.0,708,36,160,5805,22.0,-8.095682144165039,0.9612663984298706,0.5333360138095238,0.001,0.44499386847019196,-8.121189296245575,5525,0.49914973974227905,-8.121189296245575,0.0,-8.095682144165039
30.59,712,41,162,6688,30.59,-10.19467544555664,0.6518980264663696,0.6870442261779497,0.001,0.45805441066036073,-10.182723300663506,6340,0.4352062940597534,-10.182723300663506,0.0,-10.19467544555664
38.6,716,46,161,7512,38.6,-13.311972618103027,0.6409748792648315,1.1355856532714643,0.001,0.43047118186950684,-12.295354465861896,7212,0.43018361926078796,-12.295354465861896,0.0,-13.311972618103027
46.09,720,51,161,8285,46.09,-13.783805847167969,0.44078654050827026,1.0588330302493913,0.001,0.40182851221073757,-13.876295935023915,8008,0.40930822491645813,-13.876295935023915,0.0,-13.783805847167969
52.42,724,55,160,8941,52.42,-15.478144645690918,0.26550132036209106,1.0553945808866878,0.001,0.49498675524452584,-15.37569706528275,8689,0.48944586515426636,-15.37569706528275,0.0,-15.478144645690918
58.53,728,59,161,9575,58.53,-16.79206085205078,0.16087177395820618,0.8702837102542258,0.001,0.4194353366199928,-16.507807067677945,9310,0.4246940612792969,-16.507807067677945,0.0,-16.79206085205078
64.81,732,63,161,10225,64.81,-18.32407569885254,0.5133240818977356,1.0306669448369317,0.001,0.4471901999343009,-17.930732227507093,9970,0.4608418941497803,-17.930732227507093,0.0,-18.32407569885254
70.92,736,67,161,10858,70.92,-19.557153701782227,2.9656193256378174,1.274913522708965,0.001,0.4628750623056763,-18.85948271500437,10598,0.4824983775615692,-18.85948271500437,0.0,-19.557153701782227
77.38,740,71,161,11528,77.38,-21.842958450317383,0.24307110905647278,1.4863620681023737,0.001,0.46606474629668304,-20.255649145259415,11268,0.5501274466514587,-20.255649145259415,0.0,-21.842958450317383
83.52,744,75,162,12165,83.52,-21.11036491394043,0.3731280267238617,1.5546943103022213,0.001,0.4445201286786719,-21.239977534813217,11912,0.43776312470436096,-21.239977534813217,0.0,-21.11036491394043
89.79,748,78,162,12816,89.79,-21.882427215576172,1.6856458187103271,1.2804291517579858,0.001,0.4748791554306127,-22.372972874701777,12564,0.4639710783958435,-22.372972874701777,0.0,-21.882427215576172
95.8,752,83,161,13443,95.8,-22.889142990112305,0.14914394915103912,1.1566342549864204,0.001,0.4645838372409344,-23.192162728309633,13203,0.45747968554496765,-23.192162728309633,0.0,-22.889142990112305
100.19,756,87,159,13905,100.19,-25.248836517333984,0.2424105703830719,1.5157073645790418,0.001,0.43934621969858806,-24.452287572224936,13800,0.4257551431655884,-24.452287572224936,0.0,-25.248836517333984
105.83,760,90,160,14491,105.83,-25.1718692779541,0.9953550100326538,1.2317743787199866,0.001,0.4375321873246807,-24.685706386827444,14251,0.3959062099456787,-24.685706386827444,0.0,-25.1718692779541
111.79,764,93,160,15109,111.79,-25.483407974243164,0.09445670247077942,1.3824358548109348,0.001,0.43922670567647004,-25.45294871697059,14868,0.4524654746055603,-25.45294871697059,0.0,-25.483407974243164
118.2,768,97,161,15772,118.2,-25.27625274658203,0.19893524050712585,1.8259029151684434,0.001,0.3991087983761515,-26.430828094482422,15521,0.41991251707077026,-26.430828094482422,0.0,-25.27625274658203
124.84,772,102,161,16460,124.84,-26.98360824584961,21.52953338623047,1.7087644098337584,0.001,0.39559329655908404,-27.28265841801961,16199,0.389394074678421,-27.28265841801961,0.0,-26.98360824584961
131.1,776,106,160,17123,131.1,-28.088979721069336,6.7264909744262695,1.6648536834676386,0.001,0.37076720293988,-27.90972315327505,16864,0.3997552692890167,-27.90972315327505,0.0,-28.088979721069336
137.13,780,110,160,17792,137.13,-26.35195541381836,0.305370032787323,1.0967658473647128,0.001,0.457481051253718,-28.490147923314293,17540,0.4760326147079468,-28.490147923314293,0.0,-26.35195541381836
143.12,784,115,160,18438,143.12,-29.979671478271484,0.4567190706729889,1.5168548092846101,0.001,0.420859762430191,-29.324081064860025,18184,0.4122598469257355,-29.324081064860025,0.0,-29.979671478271484
148.86,788,119,159,19057,148.86,-30.89301872253418,0.7757420539855957,1.8406531698536128,0.001,0.3888073436915874,-29.671258449554443,18810,0.35101523995399475,-29.671258449554443,0.0,-30.89301872253418
152.64,792,122,158,19508,152.64,-31.42215347290039,1.4606196880340576,1.7520062916237733,0.001,0.4253392207125823,-30.070233954323662,19275,0.4991503059864044,-30.070233954323662,0.0,-31.42215347290039
158.44,796,127,158,20152,158.44,-30.536062240600586,0.4109957814216614,1.7458504275591284,0.001,0.39654898091598795,-30.620178717154044,19892,0.43783149123191833,-30.620178717154044,0.0,-30.536062240600586
163.79,800,131,157,20787,163.79,-30.73482322692871,0.40152406692504883,1.8084719473068018,0.001,0.42517478782453655,-31.63662644374518,20532,0.44534286856651306,-31.63662644374518,0.0,-30.73482322692871
167.4,804,136,157,21448,167.4,-29.555898666381836,3.405304193496704,1.8291416478956617,0.001,0.40767965556644814,-31.77229197432355,21189,0.3333353102207184,-31.77229197432355,0.0,-29.555898666381836
163.09,808,140,157,22114,163.09,-32.84012222290039,0.7988638877868652,1.330164030838657,0.001,0.42403854786053946,-32.66776883083841,21873,0.4318491220474243,-32.66776883083841,0.0,-32.84012222290039
161.01,812,145,157,22789,161.01,-32.19804382324219,0.43358781933784485,1.3101971386082518,0.001,0.4426607840423343,-32.915346290491804,22539,0.4372023940086365,-32.915346290491804,0.0,-32.19804382324219
159.9,816,149,157,23502,159.9,-33.923057556152344,0.8033461570739746,2.0813403100085757,0.001,0.44301184359937906,-33.72734832763672,23228,0.3993300795555115,-33.72734832763672,0.0,-33.923057556152344
158.94,820,154,156,24179,158.94,-33.238059997558594,0.9095399379730225,1.0047308609712344,0.001,0.38639312873526316,-34.492504398997234,23926,0.3890518844127655,-34.492504398997234,0.0,-33.238059997558594
158.55,824,158,156,24796,158.55,-33.66640853881836,0.29363787174224854,1.3153951064171925,0.001,0.4299923362026752,-34.76502907444054,24545,0.41082194447517395,-34.76502907444054,0.0,-33.66640853881836
158.55,828,162,156,25430,158.55,-36.650630950927734,1.3573710918426514,1.9508216190182306,0.001,0.4643960626094372,-35.16837110147848,25194,0.5613280534744263,-35.16837110147848,0.0,-36.650630950927734
158.38,832,166,156,26063,158.38,-36.09403610229492,1.2685959339141846,1.3884961271252712,0.001,0.4770653327306112,-35.69153147803412,25800,0.3974582254886627,-35.69153147803412,0.0,-36.09403610229492
158.26,836,170,156,26684,158.26,-37.134822845458984,0.8354685306549072,1.8731893666950212,0.001,0.5081314558852209,-36.20223027059477,26437,0.5655280947685242,-36.20223027059477,0.0,-37.134822845458984
158.15,840,174,156,27343,158.15,-36.60249328613281,1.9244670867919922,1.3192816332618638,0.001,0.43165102055886895,-36.44223459755502,27088,0.4274403154850006,-36.44223459755502,0.0,-36.60249328613281
158.39,844,178,156,28004,158.39,-37.724761962890625,0.527122974395752,1.509674110365185,0.001,0.41792705858295615,-37.15730355002663,27759,0.4483720362186432,-37.15730355002663,0.0,-37.724761962890625
158.75,848,183,156,28691,158.75,-38.416255950927734,0.5411948561668396,1.640518047672542,0.001,0.4007190821632262,-37.451699984970915,28435,0.39364150166511536,-37.451699984970915,0.0,-38.416255950927734
159.22,852,186,157,29365,159.22,-38.5992431640625,0.23706620931625366,1.5865354078130487,0.001,0.40005098816789225,-38.07893079592858,29087,0.4502391219139099,-38.07893079592858,0.0,-38.5992431640625
161.59,856,191,156,30064,161.59,-38.47903823852539,0.3322271704673767,1.4366314503114397,0.001,0.40370022578566683,-38.498005175123026,29845,0.3881911039352417,-38.498005175123026,0.0,-38.47903823852539
162.34,860,195,157,30725,162.34,-36.080074310302734,0.3060804605484009,1.3124655999837478,0.001,0.38659455010920396,-39.09297071857217,30441,0.37349197268486023,-39.09297071857217,0.0,-36.080074310302734
163.48,864,199,157,31457,163.48,-41.33111572265625,0.1771550327539444,1.6675166730033724,0.001,0.39217106856797873,-39.31940038580643,31194,0.47470733523368835,-39.31940038580643,0.0,-41.33111572265625
163.93,868,204,157,32165,163.93,-38.020023345947266,0.21536198258399963,2.079638326603375,0.001,0.41322394669725654,-39.850019047769266,31902,0.4277980625629425,-39.850019047769266,0.0,-38.020023345947266
164.07,872,208,157,32867,164.07,-38.254032135009766,0.5034594535827637,1.3293932253708605,0.001,0.3836399948858953,-40.151431157038765,32595,0.3507392704486847,-40.151431157038765,0.0,-38.254032135009766
164.84,876,212,157,33607,164.84,-38.9375,0.4456111788749695,2.1145744898029277,0.001,0.39186937065534694,-40.35490077028992,33342,0.4256623387336731,-40.35490077028992,0.0,-38.9375
165.86,880,217,158,34378,165.86,-38.99117660522461,1.9019935131072998,1.8704601016503817,0.001,0.3750207466738565,-40.8982751807388,34106,0.3871249556541443,-40.8982751807388,0.0,-38.99117660522461
167.38,884,222,158,35176,167.38,-38.86191177368164,0.3148820400238037,2.650725716307982,0.001,0.3806017466110758,-41.03296706700089,34876,0.3948708176612854,-41.03296706700089,0.0,-38.86191177368164
168.27,888,226,158,35884,168.27,-42.45653533935547,0.16539081931114197,1.2284532392143526,0.001,0.34569514779882,-41.87672896818681,35590,0.3201233744621277,-41.87672896818681,0.0,-42.45653533935547
171.35,892,231,158,36643,171.35,-40.89629364013672,0.2949964106082916,1.4049006335066454,0.001,0.34733389760996847,-41.50196147609402,36356,0.33492690324783325,-41.50196147609402,0.0,-40.89629364013672
174.2,896,236,158,37572,174.2,-41.67039489746094,0.45173078775405884,1.9228346141321317,0.001,0.32063330392368505,-42.22467250511294,37167,0.26567894220352173,-42.22467250511294,0.0,-41.67039489746094
187.85,900,247,159,39572,187.85,-42.63860321044922,0.3158610463142395,1.7420109149813652,0.001,0.2774233103990555,-44.09120867919922,38980,0.24617965519428253,-44.09120867919922,0.0,-42.63860321044922
201.24,904,259,159,41572,201.24,-40.84992218017578,0.6170922517776489,1.9945121985524892,0.001,0.2688548607230187,-45.941899353027345,40980,0.22378242015838623,-45.941899353027345,0.0,-40.84992218017578
211.52,908,272,158,43266,211.52,-47.62421798706055,0.2283133864402771,2.2476663209050893,0.001,0.26647590601444243,-48.01164715576172,42980,0.2711321711540222,-48.01164715576172,0.0,-47.62421798706055
210.99,912,276,158,43888,210.99,-47.82844161987305,0.4032210111618042,2.5593690522281185,0.001,0.3300830232245581,-48.49015780857631,43667,0.31078627705574036,-48.49015780857631,0.0,-47.82844161987305
208.31,916,279,158,44333,208.31,-48.67428970336914,0.42460930347442627,1.3683268138895863,0.001,0.3169443045268979,-49.11880740784762,44095,0.3125998079776764,-49.11880740784762,0.0,-48.67428970336914
207.06,920,282,158,44885,207.06,-50.07160186767578,1.4618842601776123,2.7027563623180897,0.001,0.2918088905739062,-49.62687370993874,44661,0.28734123706817627,-49.62687370993874,0.0,-50.07160186767578
205.82,924,285,158,45378,205.82,-52.27745056152344,1.8205225467681885,3.5987388064276495,0.001,0.3227796768242458,-49.531138869951356,45161,0.282867431640625,-49.531138869951356,0.0,-52.27745056152344
204.92,928,289,158,45922,204.92,-46.57399368286133,2.2693958282470703,1.8020433711958683,0.001,0.3296874051447958,-49.84132194519043,45702,0.29772284626960754,-49.84132194519043,0.0,-46.57399368286133
204.17,932,292,159,46480,204.17,-50.19100570678711,0.2900146245956421,1.864975771328219,0.001,0.31646605037354136,-49.999847927609004,46230,0.3222273886203766,-49.999847927609004,0.0,-50.19100570678711
204.16,936,296,159,47100,204.16,-50.55025863647461,0.2061091661453247,1.2750732553355835,0.001,0.31332003719666424,-50.44243289723116,46856,0.2623859643936157,-50.44243289723116,0.0,-50.55025863647461
203.77,940,299,159,47720,203.77,-48.62751388549805,1.072192907333374,2.3376618929623816,0.001,0.3266608442789243,-50.947365749029466,47476,0.3143787682056427,-50.947365749029466,0.0,-48.62751388549805
202.96,944,303,159,48300,202.96,-53.82619857788086,0.4329959452152252,2.775896760182721,0.001,0.3177347651549748,-51.27019822256906,48063,0.3587398827075958,-51.27019822256906,0.0,-53.82619857788086
201.77,948,306,159,48868,201.77,-51.533729553222656,0.8281156420707703,2.3806952074683947,0.001,0.3687984003788895,-51.06848759121365,48627,0.34334319829940796,-51.06848759121365,0.0,-51.533729553222656
200.77,952,310,159,49442,200.77,-50.40438461303711,0.9033069610595703,2.4651286406238584,0.001,0.334116632666658,-52.19930564655977,49203,0.33839717507362366,-52.19930564655977,0.0,-50.40438461303711
199.42,956,313,159,50006,199.42,-50.8766975402832,0.4734458327293396,1.1920828979994569,0.001,0.32759358010121753,-51.52381700788226,49781,0.38710784912109375,-51.52381700788226,0.0,-50.8766975402832
198.65,960,317,159,50590,198.65,-52.415584564208984,1.2949774265289307,2.038512045310603,0.001,0.3474195909996827,-51.25079658296373,50360,0.46682485938072205,-51.25079658296373,0.0,-52.415584564208984
197.01,964,320,159,51158,197.01,-52.91460418701172,0.378418505191803,2.200528958183251,0.001,0.3746807054678599,-52.12407033284505,50929,0.3300742208957672,-52.12407033284505,0.0,-52.91460418701172
195.9,968,324,159,51755,195.9,-50.02204895019531,2.343107223510742,1.722527578862664,0.001,0.34771504449216944,-51.93398515801681,51517,0.28550976514816284,-51.93398515801681,0.0,-50.02204895019531
195.15,972,328,159,52382,195.15,-50.2514533996582,0.9217090606689453,1.7759906769190963,0.001,0.395875356699291,-51.99944852527819,52133,0.41115668416023254,-51.99944852527819,0.0,-50.2514533996582
193.98,976,332,159,53005,193.98,-49.70592498779297,0.30762630701065063,1.6410786486199114,0.001,0.40428565707925246,-52.512584581767044,52777,0.4026651680469513,-52.512584581767044,0.0,-49.70592498779297
191.94,980,336,159,53572,191.94,-47.551513671875,0.1714308112859726,2.3535673634317895,0.001,0.41680240349189657,-52.52365210249617,53339,0.4135943651199341,-52.52365210249617,0.0,-47.551513671875
191.15,984,339,159,54291,191.15,-55.36567306518555,2.5508947372436523,1.683984212675377,0.001,0.40587225360305684,-52.585877669484994,53949,0.4970604479312897,-52.585877669484994,0.0,-55.36567306518555
191.51,988,344,159,55035,191.51,-55.49611282348633,0.44196608662605286,1.4533964035622144,0.001,0.38020688371132993,-53.02149937516552,54781,0.3599592447280884,-53.02149937516552,0.0,-55.49611282348633
192.97,992,349,159,55940,192.97,-53.7634162902832,0.582048237323761,2.6318183877974524,0.001,0.4215325022998609,-53.09412771239317,55582,0.3492881655693054,-53.09412771239317,0.0,-53.7634162902832
200.39,996,359,160,57611,200.39,-53.62961959838867,1.7254747152328491,2.2951406141122184,0.001,0.44799854545032275,-54.19719399844899,57019,0.43935561180114746,-54.19719399844899,0.0,-53.62961959838867
190.36,1000,366,159,58608,190.36,-53.57342529296875,0.4108729958534241,1.1950423878110097,0.001,0.38820215669416247,-54.52636428106399,58016,0.39789924025535583,-54.52636428106399,0.0,-53.57342529296875
190.36,1004,380,159,60608,190.36,-61.03884506225586,0.292900949716568,2.1292755771577356,0.001,0.3905765758752823,-56.21361128234863,60016,0.4320821762084961,-56.21361128234863,-0.0,-61.03884506225586
190.31,1008,392,158,62297,190.31,-56.74897766113281,0.5234673023223877,1.5688113779127597,0.001,0.44008077919483185,-56.956750625610354,61705,0.536285400390625,-56.956750625610354,-0.0,-56.74897766113281
200.83,1012,406,157,63971,200.83,-62.32470703125,0.3392951488494873,1.2247600149810314,0.001,0.3933423402309418,-58.060832748413084,63705,0.5200785994529724,-58.060832748413084,-0.0,-62.32470703125
215.61,1016,416,158,65894,215.61,-58.46067428588867,0.46530017256736755,1.6743768027573824,0.001,0.4218983228206635,-59.45121440124512,65302,0.3120238184928894,-59.45121440124512,-0.0,-58.46067428588867
230.09,1020,429,158,67894,230.09,-65.02297973632812,0.1957361102104187,2.052691007271409,0.001,0.3677520115375519,-60.21337365722656,67302,0.4274841845035553,-60.21337365722656,-0.0,-65.02297973632812
245.16,1024,443,157,69894,245.16,-62.257102966308594,0.6818419098854065,2.0284107574522494,0.001,0.3277601890563965,-60.790206359863284,69302,0.3304237425327301,-60.790206359863284,-0.0,-62.257102966308594
259.72,1028,455,157,71894,259.72,-66.3422622680664,0.2043827474117279,1.5492588995844125,0.001,0.30869170117378236,-62.39328520202637,71302,0.29355567693710327,-62.39328520202637,-0.0,-66.3422622680664
274.14,1032,467,158,73894,274.14,-62.94219970703125,0.33277297019958496,2.238542728587985,0.001,0.29820116025209426,-63.02776319885254,73302,0.30196669697761536,-63.02776319885254,-0.0,-62.94219970703125
287.94,1036,479,158,75894,287.94,-60.986366271972656,0.1969076544046402,1.5981381595432758,0.001,0.3149145992398262,-64.08010070800782,75302,0.2984263002872467,-64.08010070800782,-0.0,-60.986366271972656
301.74,1040,492,158,77894,301.74,-64.1995849609375,0.2276887744665146,1.5446498541384934,0.001,0.3162609278559685,-65.40461068725585,77302,0.39501938223838806,-65.40461068725585,-0.0,-64.1995849609375
315.94,1044,505,158,79894,315.94,-66.97987365722656,0.4066818654537201,2.31539746414125,0.001,0.30812566536664965,-66.66559590148925,79302,0.3429313600063324,-66.66559590148925,-0.0,-66.97987365722656
330.26,1048,517,158,81894,330.26,-66.1502456665039,0.8324934244155884,1.7665943145006895,0.001,0.3119196858406067,-67.66009010314941,81302,0.2841256558895111,-67.66009010314941,-0.0,-66.1502456665039
344.52,1052,529,158,83894,344.52,-67.77281188964844,1.0780019760131836,1.5461179847568274,0.001,0.2972813829183579,-68.67137525939941,83302,0.3057735860347748,-68.67137525939941,-0.0,-67.77281188964844
358.88,1056,543,158,85894,358.88,-71.21582794189453,0.1416243314743042,1.6049350286126136,0.001,0.2544104709625244,-69.62750927734375,85302,0.18654920160770416,-69.62750927734375,-0.0,-71.21582794189453
373.04,1060,557,157,87894,373.04,-67.31723022460938,0.38823455572128296,1.545590720579028,0.001,0.24920934653282165,-69.99351914978027,87302,0.21511711180210114,-69.99351914978027,-0.0,-67.31723022460938
387.36,1064,569,157,89894,387.36,-68.8404312133789,0.2942289710044861,1.6429057150781154,0.001,0.33649756443500517,-71.01591960144043,89302,0.29837432503700256,-71.01591960144043,-0.0,-68.8404312133789
401.39,1068,581,157,91894,401.39,-70.5384292602539,0.2518978714942932,1.484578438654542,0.001,0.34796789234876635,-71.89303512573242,91302,0.32219401001930237,-71.89303512573242,-0.0,-70.5384292602539
415.12,1072,593,158,93894,415.12,-71.96788787841797,0.7823317050933838,2.675182579830289,0.001,0.2625347021818161,-72.53340029907227,93302,0.26668214797973633,-72.53340029907227,-0.0,-71.96788787841797
428.89,1076,606,158,95894,428.89,-71.01607513427734,1.4484606981277466,1.546277083195746,0.001,0.21136889624595642,-73.52920822143555,95302,0.20741021633148193,-73.52920822143555,-0.0,-71.01607513427734
443.22,1080,618,158,97894,443.22,-74.90675354003906,0.239454448223114,1.9757493478506805,0.001,0.23120253789424897,-74.08764935302735,97302,0.24837245047092438,-74.08764935302735,-0.0,-74.90675354003906
456.03,1084,630,158,99894,456.03,-75.23162078857422,0.25691691040992737,2.1067152104526756,0.001,0.4957046254873276,-75.48849737548828,99302,0.4876517355442047,-75.48849737548828,-0.0,-75.23162078857422
