time/episodes,time/total_timesteps,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/critic_loss,train/MSE_loss,train/MSE_losses,train/critic_los,train/RL_loss,train/loss,train/Beta,train/Main_losses,train/actor_loss,train/learning_rate,train/n_updates
1084,6403,164,5.82,5.82,39,0.039893991934756436,1.7613292932510376,1.6984610954920452,0.023924246430397034,-3.0140461921691895,-3.0140461921691895,-0.0,-3.177562872568766,-3.177562872568766,0.001,6312
1088,6426,164,5.81,5.81,39,0.03523964714258909,1.7693421840667725,1.6991983652114868,0.017231708392500877,-3.0615859031677246,-3.0615859031677246,-0.0,-3.244933525721232,-3.244933525721232,0.001,6335
1092,6450,164,5.81,5.81,39,0.03329347136120001,1.636877417564392,1.58885391553243,0.03533920645713806,-3.329357862472534,-3.329357862472534,-0.0,-3.444275140762329,-3.444275140762329,0.001,6359
1096,6472,164,5.81,5.81,39,0.03594324365258217,1.7055507898330688,1.686342179775238,0.043342672288417816,-3.2270607948303223,-3.2270607948303223,-0.0,-3.2583420276641846,-3.2583420276641846,0.001,6381
1100,6496,164,5.82,5.82,39,0.04987307575841745,1.6922518014907837,1.6514718929926555,0.0412704199552536,-3.189617156982422,-3.189617156982422,-0.0,-3.313853661219279,-3.313853661219279,0.001,6405
1104,6521,163,5.83,5.83,39,0.038091196678578854,1.625619649887085,1.6578227281570435,0.04602719843387604,-3.391221284866333,-3.391221284866333,-0.0,-3.2963167826334634,-3.2963167826334634,0.001,6430
1108,6545,163,5.84,5.84,39,0.030252712468306225,1.6742651462554932,1.6561511357625325,0.043501999229192734,-3.242020845413208,-3.242020845413208,-0.0,-3.3106723626454673,-3.3106723626454673,0.001,6454
1112,6568,163,5.84,5.84,40,0.03407164290547371,1.7343380451202393,1.7062650918960571,0.04391465336084366,-3.0606017112731934,-3.0606017112731934,-0.0,-3.1475980281829834,-3.1475980281829834,0.001,6477
1116,6592,163,5.85,5.85,40,0.035453351524968944,1.7509428262710571,1.6721624533335369,0.029843028634786606,-3.0576775074005127,-3.0576775074005127,-0.0,-3.2451415061950684,-3.2451415061950684,0.001,6501
1120,6616,164,5.86,5.86,40,0.029115970556934673,1.6461900472640991,1.6377783219019573,0.019671183079481125,-3.310771942138672,-3.310771942138672,-0.0,-3.3383723894755044,-3.3383723894755044,0.001,6524
1124,6640,163,5.87,5.87,40,0.0458997484917442,1.6262048482894897,1.6112173795700073,0.03898561745882034,-3.315122604370117,-3.315122604370117,-0.0,-3.370151917139689,-3.370151917139689,0.001,6549
1128,6664,163,5.88,5.88,40,0.03789453053226074,1.6510189771652222,1.6550956964492798,0.02656092867255211,-3.325326442718506,-3.325326442718506,-0.0,-3.305794636408488,-3.305794636408488,0.001,6573
1132,6689,163,5.89,5.89,40,0.03987859841436148,1.6340737342834473,1.664219895998637,0.05230308324098587,-3.259351968765259,-3.259351968765259,-0.0,-3.2826401392618814,-3.2826401392618814,0.001,6598
1136,6713,163,5.9,5.9,40,0.04594780722012123,1.631102204322815,1.5870108207066853,0.040525391697883606,-3.1579113006591797,-3.1579113006591797,-0.0,-3.3803747495015464,-3.3803747495015464,0.001,6622
1140,6736,163,5.91,5.91,41,0.03211458679288626,1.5974078178405762,1.6198983987172444,0.026394594460725784,-3.471543550491333,-3.471543550491333,-0.0,-3.397152821222941,-3.397152821222941,0.001,6646
1144,6759,163,5.89,5.89,41,0.036591313779354095,1.7630761861801147,1.7300344705581665,0.03715932369232178,-3.0441911220550537,-3.0441911220550537,-0.0,-3.1144566535949707,-3.1144566535949707,0.001,6668
1148,6782,163,5.88,5.88,41,0.0361876425643762,1.5579098463058472,1.5691928466161091,0.03428273648023605,-3.523348808288574,-3.523348808288574,-0.0,-3.5037322839101157,-3.5037322839101157,0.001,6692
1152,6805,163,5.88,5.88,41,0.03194763014713923,1.6236634254455566,1.6169663270314534,0.044210273772478104,-3.3708484172821045,-3.3708484172821045,-0.0,-3.4025119145711265,-3.4025119145711265,0.001,6715
1156,6828,163,5.87,5.87,41,0.03754033551861843,1.572884440422058,1.654459555943807,0.028142886236310005,-3.6227099895477295,-3.6227099895477295,-0.0,-3.316152652104696,-3.316152652104696,0.001,6737
1160,6851,163,5.87,5.87,41,0.029349874705076218,1.6505558490753174,1.6600429217020671,0.05429617315530777,-3.370654582977295,-3.370654582977295,-0.0,-3.3081854979197183,-3.3081854979197183,0.001,6760
1164,6874,163,5.88,5.88,41,0.03290967798481385,1.6544326543807983,1.6789289315541585,0.026005201041698456,-3.217068672180176,-3.217068672180176,-0.0,-3.1810394128163657,-3.1810394128163657,0.001,6784
1168,6897,163,5.87,5.87,42,0.03658630549907684,1.707483172416687,1.6235874891281128,0.04505578428506851,-3.1711740493774414,-3.1711740493774414,-0.0,-3.369283596674601,-3.369283596674601,0.001,6806
1172,6920,163,5.86,5.86,42,0.028670790915687878,1.6396664381027222,1.6942238012949626,0.03705094754695892,-3.367061138153076,-3.367061138153076,-0.0,-3.241482734680176,-3.241482734680176,0.001,6829
1176,6944,163,5.87,5.87,42,0.030040598784883816,1.5913047790527344,1.6716940800348918,0.0338330939412117,-3.4436895847320557,-3.4436895847320557,-0.0,-3.2728093465169272,-3.2728093465169272,0.001,6853
1180,6966,163,5.87,5.87,42,0.03040868490934372,1.6730321645736694,1.6400683323542278,0.0348953939974308,-3.2818493843078613,-3.2818493843078613,-0.0,-3.3666442235310874,-3.3666442235310874,0.001,6876
1184,6989,163,5.86,5.86,42,0.032014570819834866,1.7342568635940552,1.6645469268163045,0.018522799015045166,-3.1564042568206787,-3.1564042568206787,-0.0,-3.3066144784291587,-3.3066144784291587,0.001,6898
1188,7010,163,5.84,5.84,42,0.03359314128756523,1.606457233428955,1.6564222971598308,0.021336540579795837,-3.3801653385162354,-3.3801653385162354,-0.0,-3.2951541741689048,-3.2951541741689048,0.001,6920
1192,7033,163,5.83,5.83,42,0.02695381672432025,1.7210830450057983,1.6898832321166992,0.043584078550338745,-3.2280306816101074,-3.2280306816101074,-0.0,-3.261117140452067,-3.261117140452067,0.001,6943
1196,7056,163,5.84,5.84,43,0.028841421628991764,1.6395618915557861,1.6264806588490803,0.0437064990401268,-3.383230447769165,-3.383230447769165,-0.0,-3.346983035405477,-3.346983035405477,0.001,6966
1200,7083,163,5.87,5.87,43,0.04107622855475971,0.4163915812969208,1.0287082890669506,0.033147454261779785,-3.5174992084503174,-3.5174992084503174,-0.0,-3.5668625831604004,-3.5668625831604004,0.001,6991
1204,7107,163,5.86,5.86,43,0.04562974783281485,0.6346817016601562,0.6030638813972473,0.07620293647050858,-5.111812114715576,-5.111812114715576,-0.0,-4.937622706095378,-4.937622706095378,0.001,7016
1208,7130,163,5.85,5.85,43,0.03392883607496818,0.5856525897979736,0.6042727828025818,0.04487689957022667,-4.566258907318115,-4.566258907318115,-0.0,-4.624497413635254,-4.624497413635254,0.001,7040
1212,7154,163,5.86,5.86,43,0.03898340215285619,0.5188266634941101,0.5940368175506592,0.03355904668569565,-4.290884017944336,-4.290884017944336,-0.0,-4.647124290466309,-4.647124290466309,0.001,7063
1216,7178,163,5.86,5.86,43,0.047361850117643677,0.6392802000045776,0.5988499919573466,0.048742666840553284,-4.21884822845459,-4.21884822845459,-0.0,-4.3889570236206055,-4.3889570236206055,0.001,7087
1220,7202,163,5.86,5.86,43,0.06214420311152935,0.5517061352729797,0.5825301210085551,0.05986950546503067,-4.5994696617126465,-4.5994696617126465,-0.0,-4.917804718017578,-4.917804718017578,0.001,7111
1224,7227,163,5.87,5.87,44,0.08515603902439277,0.6188248991966248,0.6501760482788086,0.0774991363286972,-5.1149444580078125,-5.1149444580078125,-0.0,-5.162398497263591,-5.162398497263591,0.001,7136
1228,7250,163,5.86,5.86,44,0.1944830616315206,0.6274749636650085,0.6262979308764139,0.23963314294815063,-5.975569725036621,-5.975569725036621,-0.0,-5.790454228719075,-5.790454228719075,0.001,7160
1232,7274,163,5.85,5.85,44,0.3119717836380005,0.623719334602356,0.6490369637807211,0.21910718083381653,-6.391049861907959,-6.391049861907959,-0.0,-6.459585666656494,-6.459585666656494,0.001,7183
1236,7299,163,5.86,5.86,44,0.25447407364845276,0.581595778465271,0.5947645505269369,0.2983779311180115,-6.118432521820068,-6.118432521820068,-0.0,-5.865770975748698,-5.865770975748698,0.001,7207
1240,7323,163,5.87,5.87,44,0.20721970995267233,0.6106321811676025,0.6520900925000509,0.33507975935935974,-6.076004981994629,-6.076004981994629,-0.0,-6.322036107381185,-6.322036107381185,0.001,7232
1244,7347,163,5.88,5.88,44,0.21629618356625238,0.6239338517189026,0.6124075253804525,0.16369932889938354,-6.535234451293945,-6.535234451293945,-0.0,-6.208078861236572,-6.208078861236572,0.001,7256
1248,7371,163,5.89,5.89,45,0.2278760721286138,0.5791188478469849,0.6122949123382568,0.40580254793167114,-5.910841941833496,-5.910841941833496,-0.0,-6.2107319831848145,-6.2107319831848145,0.001,7280
1252,7394,163,5.89,5.89,45,0.18524081259965897,0.6818935871124268,0.6975441972414652,0.24806825816631317,-6.363646030426025,-6.363646030426025,-0.0,-6.1874925295511884,-6.1874925295511884,0.001,7303
1256,7417,163,5.89,5.89,45,0.18538971741994223,0.5721313953399658,0.6227455337842306,0.15442755818367004,-5.753708362579346,-5.753708362579346,-0.0,-5.9604411125183105,-5.9604411125183105,0.001,7327
1260,7440,163,5.89,5.89,45,0.18592723459005356,0.6186398267745972,0.6599090894063314,0.38558560609817505,-5.861110210418701,-5.861110210418701,-0.0,-6.120923360188802,-6.120923360188802,0.001,7349
1264,7464,163,5.9,5.9,45,0.1696395973364512,0.6702889800071716,0.6189226508140564,0.2354200780391693,-6.082061767578125,-6.082061767578125,-0.0,-6.028835455576579,-6.028835455576579,0.001,7373
1268,7487,163,5.9,5.9,45,0.1666509762406349,0.7433487772941589,0.7191754976908366,0.10578273981809616,-6.692017078399658,-6.692017078399658,-0.0,-6.414773464202881,-6.414773464202881,0.001,7396
1272,7511,163,5.91,5.91,45,0.1608632355928421,0.7272405624389648,0.6575293938318888,0.11140768975019455,-6.43902587890625,-6.43902587890625,-0.0,-6.396011511484782,-6.396011511484782,0.001,7420
1276,7535,163,5.91,5.91,46,0.16138536234696707,0.5927307605743408,0.6347051461537679,0.17081524431705475,-6.191259860992432,-6.191259860992432,-0.0,-6.25113582611084,-6.25113582611084,0.001,7444
1280,7559,163,5.93,5.93,46,0.1801479458808899,0.607477605342865,0.6577418049176534,0.15908583998680115,-6.414073944091797,-6.414073944091797,-0.0,-6.471412340799968,-6.471412340799968,0.001,7468
1284,7581,163,5.92,5.92,46,0.18861632297436395,0.6351654529571533,0.6756027738253275,0.19376517832279205,-6.484299182891846,-6.484299182891846,-0.0,-6.509212017059326,-6.509212017059326,0.001,7491
1288,7605,163,5.95,5.95,46,0.20473360766967139,0.6373497843742371,0.6436516443888346,0.1230553537607193,-7.101467609405518,-7.101467609405518,-0.0,-7.087650299072266,-7.087650299072266,0.001,7514
1292,7630,163,5.97,5.97,46,0.1999541074037552,0.7220705151557922,0.6739556392033895,0.1382094919681549,-6.976319313049316,-6.976319313049316,-0.0,-6.742269674936931,-6.742269674936931,0.001,7539
1296,7653,163,5.97,5.97,46,0.1949345886707306,0.7491486668586731,0.7018668254216512,0.20167750120162964,-6.9387688636779785,-6.9387688636779785,-0.0,-6.9504469235738116,-6.9504469235738116,0.001,7562
1300,7677,163,5.94,5.94,46,0.17774833490451178,0.6648430228233337,0.6453044215838114,0.17255687713623047,-6.426472187042236,-6.426472187042236,-0.0,-6.41030486424764,-6.41030486424764,0.001,7586
1304,7700,163,5.93,5.93,47,0.1621533284584681,0.6975897550582886,0.7345574895540873,0.16658926010131836,-6.342598915100098,-6.342598915100098,-0.0,-6.366191864013672,-6.366191864013672,0.001,7609
1308,7723,163,5.93,5.93,47,0.22292015552520753,0.6293400526046753,0.6525240739186605,0.16859540343284607,-6.366021156311035,-6.366021156311035,-0.0,-6.438147068023682,-6.438147068023682,0.001,7632
1312,7747,163,5.93,5.93,47,0.19634349023302397,0.7203184962272644,0.6489573121070862,0.10241099447011948,-6.238631248474121,-6.238631248474121,-0.0,-6.321444829305013,-6.321444829305013,0.001,7656
1316,7771,163,5.93,5.93,47,0.20361986259619394,0.6657066345214844,0.6661866704622904,0.19207359850406647,-6.533504962921143,-6.533504962921143,-0.0,-6.743391831715901,-6.743391831715901,0.001,7680
1320,7794,163,5.92,5.92,47,0.1474461019039154,0.7703150510787964,0.7677310705184937,0.14194053411483765,-6.958008766174316,-6.958008766174316,-0.0,-6.618351936340332,-6.618351936340332,0.001,7703
1324,7817,163,5.9,5.9,47,0.2086740160981814,0.6828221082687378,0.6566846370697021,0.252078652381897,-6.676806449890137,-6.676806449890137,-0.0,-6.609288851420085,-6.609288851420085,0.001,7727
1328,7841,163,5.91,5.91,47,0.18649416665236154,0.663876473903656,0.6695746978123983,0.13836821913719177,-6.312347888946533,-6.312347888946533,-0.0,-6.603466192881267,-6.603466192881267,0.001,7750
1332,7864,163,5.9,5.9,48,0.20030258844296137,0.6130664944648743,0.6630908449490865,0.2670127749443054,-6.35753059387207,-6.35753059387207,-0.0,-6.324848492940267,-6.324848492940267,0.001,7774
1336,7887,163,5.88,5.88,48,0.1832273801167806,0.6536651253700256,0.6956833998362223,0.2812117338180542,-6.598044395446777,-6.598044395446777,-0.0,-6.551490465799968,-6.551490465799968,0.001,7797
1340,7910,163,5.87,5.87,48,0.20428771674633026,0.6535922288894653,0.6771805584430695,0.22497864067554474,-6.631968021392822,-6.631968021392822,-0.0,-6.735441446304321,-6.735441446304321,0.001,7819
1344,7934,163,5.87,5.87,48,0.17371886720259985,0.6915206909179688,0.7159095803896586,0.19731876254081726,-6.746496200561523,-6.746496200561523,-0.0,-6.751973787943522,-6.751973787943522,0.001,7843
1348,7984,164,6.13,6.13,48,0.16323096863925457,0.4924836754798889,0.43133580187956494,0.18216556310653687,-6.737124919891357,-6.737124919891357,-0.0,-6.87812614440918,-6.87812614440918,0.001,7875
1352,8086,164,6.92,6.92,49,0.20900419567312514,0.41374731063842773,0.4207565976040704,0.11965279281139374,-7.851548671722412,-7.851548671722412,-0.0,-7.4978503840310236,-7.4978503840310236,0.001,7964
1356,8333,165,9.16,9.16,50,0.2433189891519085,0.3904326260089874,0.4166344634948238,0.17001834511756897,-7.1738481521606445,-7.1738481521606445,-0.0,-7.2200471047432195,-7.2200471047432195,0.001,8164
1360,9054,166,16.14,16.14,54,0.205072410747801,0.4862406849861145,0.48002756073286657,0.2144223302602768,-8.302642822265625,-8.302642822265625,-0.0,-8.35514780094749,-8.35514780094749,0.001,8820
1364,9547,165,20.83,20.83,57,0.2415713913140506,0.5181435942649841,0.5287532438250149,0.16934064030647278,-9.007055282592773,-9.007055282592773,-0.0,-8.996378505931181,-8.996378505931181,0.001,9345
1368,10250,165,27.63,27.63,62,0.2856757452711463,0.5120631456375122,0.5047946477929751,0.230148047208786,-10.2553071975708,-10.2553071975708,-0.0,-9.817779954274496,-9.817779954274496,0.001,10092
1372,10935,166,34.24,34.24,65,0.3499480023195869,0.44931063055992126,0.4236677412329049,0.43185389041900635,-10.885068893432617,-10.885068893432617,-0.0,-11.079359153221393,-11.079359153221393,0.001,10652
1376,11901,167,43.66,43.66,71,0.4646090476318847,0.45475584268569946,0.4134219469868134,0.5854490995407104,-13.140856742858887,-13.140856742858887,-0.0,-13.069243867820669,-13.069243867820669,0.001,11597
1380,12823,167,52.64,52.64,76,0.6795576743268774,0.48837926983833313,0.4245581463459999,0.3652413785457611,-15.217069625854492,-15.217069625854492,-0.0,-14.46908446281187,-14.46908446281187,0.001,12488
1384,14365,170,67.84,67.84,84,0.8966406183593935,0.5166656374931335,0.5066987860320818,0.9431858062744141,-16.474695205688477,-16.474695205688477,-0.0,-16.774672215527826,-16.774672215527826,0.001,13780
1388,15480,166,78.75,78.75,92,0.9528194646530622,0.5262598991394043,0.5032037719412967,0.7309598922729492,-19.65138816833496,-19.65138816833496,-0.0,-19.075568053099484,-19.075568053099484,0.001,15191
1392,16699,166,90.69,90.69,100,1.13464878634973,0.5743903517723083,0.5002831890211477,0.46814876794815063,-20.336162567138672,-20.336162567138672,-0.0,-20.927496897709833,-20.927496897709833,0.001,16420
1396,17693,166,100.4,100.4,106,1.115020672173657,0.5753210186958313,0.5669175129933436,1.6577266454696655,-23.67523956298828,-23.67523956298828,-0.0,-23.075535524086874,-23.075535524086874,0.001,17406
1400,18591,167,109.14,109.14,111,1.0871645034778685,0.6579563021659851,0.6205876268564708,0.7497060894966125,-24.488798141479492,-24.488798141479492,-0.0,-24.164945890033056,-24.164945890033056,0.001,18274
1404,19846,167,121.46,121.46,118,1.3294602194610907,0.5444802045822144,0.5235211440297061,2.0124659538269043,-25.744245529174805,-25.744245529174805,-0.0,-25.69041742280472,-25.69041742280472,0.001,19442
1408,20978,167,132.55,132.55,125,1.137561372402361,0.43246597051620483,0.4879243138988139,0.8260475993156433,-26.917619705200195,-26.917619705200195,-0.0,-27.611219891047075,-27.611219891047075,0.001,20596
1412,22148,167,144.01,144.01,132,1.1750149195392927,0.473364919424057,0.503435269329283,2.562901735305786,-26.880638122558594,-26.880638122558594,-0.0,-28.934525115401655,-28.934525115401655,0.001,21755
1416,23252,166,154.81,154.81,139,1.277325149136977,0.47620096802711487,0.4765303928832539,0.7308458089828491,-30.849687576293945,-30.849687576293945,-0.0,-30.649445893334562,-30.649445893334562,0.001,22932
1420,24104,166,163.1,163.1,144,1.2462305721327744,0.5759425759315491,0.556032345190153,0.5922993421554565,-30.631303787231445,-30.631303787231445,-0.0,-31.399870128421995,-31.399870128421995,0.001,23830
1424,25055,166,172.38,172.38,150,1.1812419201381477,0.5857975482940674,0.5470801084302366,0.5705355405807495,-31.928897857666016,-31.928897857666016,-0.0,-32.89279378950596,-32.89279378950596,0.001,24761
1428,25843,166,180.02,180.02,155,1.0959602806936293,0.6123368144035339,0.604524696282312,7.827883720397949,-33.44540023803711,-33.44540023803711,-0.0,-33.77021668004055,-33.77021668004055,0.001,25565
1432,26814,167,189.5,189.5,160,1.2984643258392539,0.6422994136810303,0.5901136636734009,0.8478691577911377,-34.594940185546875,-34.594940185546875,-0.0,-34.49776127555153,-34.49776127555153,0.001,26472
1436,27733,167,198.46,198.46,166,1.3541597859985237,0.6592125296592712,0.6070361812727167,4.136045455932617,-35.86077880859375,-35.86077880859375,-0.0,-35.465546284246884,-35.465546284246884,0.001,27392
1440,28947,167,210.37,210.37,173,1.3244954005519791,0.5956637263298035,0.612930908980893,0.3740307092666626,-35.315101623535156,-35.315101623535156,-0.0,-36.82327182118485,-36.82327182118485,0.001,28578
1444,29950,166,220.16,220.16,179,1.3413215586472125,0.8814395070075989,0.6654008946248463,0.9967166185379028,-41.00944137573242,-41.00944137573242,-0.0,-37.992977959769114,-37.992977959769114,0.001,29664
1448,30785,166,228.01,228.01,184,1.3329281716068764,0.7263891696929932,0.7363044839721542,0.5150275230407715,-36.00783920288086,-36.00783920288086,-0.0,-38.63780195219023,-38.63780195219023,0.001,30503
1452,31614,166,235.28,235.28,189,1.2382947078473132,0.851121723651886,0.7850758834419963,0.3668968677520752,-39.111328125,-39.111328125,-0.0,-39.74453582050644,-39.74453582050644,0.001,31340
1456,32322,166,239.89,239.89,194,1.5728689215836986,0.8185392618179321,0.7434086575303026,0.9841842651367188,-42.78355407714844,-42.78355407714844,-0.0,-40.00032728461809,-40.00032728461809,0.001,32072
1460,33001,166,239.47,239.47,198,1.0502531786086196,0.6919645071029663,0.7421629127491726,0.9678037762641907,-40.24372863769531,-40.24372863769531,-0.0,-40.97263584779889,-40.97263584779889,0.001,32752
1464,33718,166,241.71,241.71,202,1.3280785205524142,0.8129246234893799,0.7971860134020085,2.433316707611084,-44.08651351928711,-44.08651351928711,-0.0,-41.692495578672826,-41.692495578672826,0.001,33425
1468,34393,166,241.43,241.43,206,1.3357198571195146,0.7843285202980042,0.7424950032349092,1.1120738983154297,-43.71314239501953,-43.71314239501953,-0.0,-41.86262879888695,-41.86262879888695,0.001,34131
1472,35002,166,240.67,240.67,210,1.3176031928535894,0.6577873229980469,0.7320404188973563,0.562610387802124,-42.439666748046875,-42.439666748046875,-0.0,-42.25482918875558,-42.25482918875558,0.001,34777
1476,35644,166,237.43,237.43,213,1.444526536464691,0.6920354962348938,0.6652607527272455,0.8112663626670837,-42.61223602294922,-42.61223602294922,-0.0,-42.68795386128042,-42.68795386128042,0.001,35387
1480,36300,166,234.77,234.77,217,1.2782130175596709,0.7487021684646606,0.708008259921879,1.050419569015503,-43.59912109375,-43.59912109375,-0.0,-43.094353960706044,-43.094353960706044,0.001,36034
1484,37098,166,227.33,227.33,222,1.3648037806862876,0.6709033250808716,0.6312972213540758,1.3033018112182617,-43.01456832885742,-43.01456832885742,-0.0,-43.316357421875,-43.316357421875,0.001,36795
1488,37985,167,225.05,225.05,227,1.5518455623644885,0.6611863374710083,0.6079599070656407,0.7389332056045532,-44.943885803222656,-44.943885803222656,-0.0,-43.91683471954621,-43.91683471954621,0.001,37629
1492,38588,166,218.89,218.89,231,1.3902372313663363,0.6365322470664978,0.6073979303240776,0.6413937211036682,-46.97643280029297,-46.97643280029297,-0.0,-44.727986097335815,-44.727986097335815,0.001,38350
1496,39330,166,216.37,216.37,235,1.2736262182699392,0.702073335647583,0.6001278968845926,1.5636343955993652,-42.56983184814453,-42.56983184814453,-0.0,-44.56963813595655,-44.56963813595655,0.001,39062
1500,40183,166,215.92,215.92,240,1.3337686304471001,0.6695283651351929,0.6224555841088295,1.2680377960205078,-46.70250701904297,-46.70250701904297,-0.0,-44.88214603424072,-44.88214603424072,0.001,39904
1504,41142,166,212.96,212.96,246,1.3271076809799318,0.6004249453544617,0.6511651767362462,0.607660174369812,-46.41508102416992,-46.41508102416992,-0.0,-45.82996527039179,-45.82996527039179,0.001,40840
1508,42281,167,213.03,213.03,253,1.5200846808016761,0.6365736722946167,0.6391577387965003,1.7212921380996704,-47.42234420776367,-47.42234420776367,-0.0,-47.26885684700899,-47.26885684700899,0.001,41950
1512,43141,166,209.93,209.93,258,1.5447616022231891,0.5674611330032349,0.6182889851656828,1.7014210224151611,-49.97325134277344,-49.97325134277344,-0.0,-47.214668031172316,-47.214668031172316,0.001,42855
1516,43982,166,207.3,207.3,263,1.5566741996979128,0.47533348202705383,0.49432225256669715,1.4806745052337646,-46.803836822509766,-46.803836822509766,-0.0,-47.731299290891556,-47.731299290891556,0.001,43698
1520,44733,167,206.29,206.29,267,1.5524763528661556,0.4708688259124756,0.4446832911077752,2.554964780807495,-44.76544189453125,-44.76544189453125,-0.0,-47.677310529961645,-47.677310529961645,0.001,44415
1524,45498,167,204.43,204.43,272,1.488275062313396,0.41746222972869873,0.43859135515087255,1.5999794006347656,-48.364768981933594,-48.364768981933594,-0.0,-48.5598025059962,-48.5598025059962,0.001,45180
1528,46179,166,203.36,203.36,276,1.5789060254997396,0.38270118832588196,0.44162459861724934,0.987516462802887,-48.97694396972656,-48.97694396972656,-0.0,-48.59444480246686,-48.59444480246686,0.001,45912
1532,46997,167,201.83,201.83,281,1.5705150800515275,0.43378135561943054,0.44608292769599744,0.6548611521720886,-48.84795379638672,-48.84795379638672,-0.0,-49.3728281377436,-49.3728281377436,0.001,46706
1536,47871,166,201.38,201.38,286,1.4892588014377974,0.5046731233596802,0.46548906434327364,3.041792869567871,-50.57202911376953,-50.57202911376953,-0.0,-49.52024428049723,-49.52024428049723,0.001,47598
1540,48685,167,197.38,197.38,291,1.2491860850368228,0.3743419647216797,0.4723716316551998,2.6462762355804443,-51.45991516113281,-51.45991516113281,-0.0,-49.39115063897495,-49.39115063897495,0.001,48395
1544,49493,167,195.43,195.43,295,1.5425022553238603,0.4849875867366791,0.5138805303308699,1.628228783607483,-50.7785530090332,-50.7785530090332,-0.0,-49.93473167419434,-49.93473167419434,0.001,49114
1548,50440,167,196.55,196.55,301,1.8268903093460278,0.4267057180404663,0.5251556370676178,0.533697247505188,-51.26371383666992,-51.26371383666992,-0.0,-50.15139086221911,-50.15139086221911,0.001,50109
1552,51224,167,196.1,196.1,306,1.5444889630926282,0.4034249782562256,0.4827448960981871,1.934912085533142,-47.45454025268555,-47.45454025268555,-0.0,-50.31916861283152,-50.31916861283152,0.001,50942
1556,52080,167,197.58,197.58,311,1.6431833403451102,0.6203462481498718,0.5357277016530092,1.2021963596343994,-52.13758850097656,-52.13758850097656,-0.0,-49.87457788401637,-49.87457788401637,0.001,51737
1560,52941,167,199.4,199.4,316,1.4751735098996954,0.47278615832328796,0.49067466216857986,0.6569257974624634,-51.71272277832031,-51.71272277832031,-0.0,-50.91297546540848,-50.91297546540848,0.001,52573
1564,53773,167,200.55,200.55,321,1.3314385427920907,0.5516834259033203,0.5209021322705127,1.0789155960083008,-51.66196823120117,-51.66196823120117,-0.0,-50.647150710777,-50.647150710777,0.001,53501
1568,54644,167,202.51,202.51,326,1.4696461102878886,0.5577630996704102,0.5428237172690304,0.5810708999633789,-49.07395935058594,-49.07395935058594,-0.0,-50.99090992320668,-50.99090992320668,0.001,54321
1572,55589,167,205.87,205.87,332,1.6788594557041945,0.595055103302002,0.5686130700012048,1.8973573446273804,-50.567142486572266,-50.567142486572266,-0.0,-50.88151133855184,-50.88151133855184,0.001,55231
1576,56491,167,208.47,208.47,338,1.6062270819708921,0.454162061214447,0.5456171385370768,0.4880090653896332,-52.312538146972656,-52.312538146972656,-0.0,-51.71066801364605,-51.71066801364605,0.001,56222
1580,57311,167,210.11,210.11,342,1.7204682041989996,0.42358580231666565,0.5375714574614142,0.7031963467597961,-55.664608001708984,-55.664608001708984,-0.0,-52.70465651944152,-52.70465651944152,0.001,57021
1584,58299,167,212.01,212.01,348,1.7090596368878472,0.5398984551429749,0.605094238203399,0.795391321182251,-49.105037689208984,-49.105037689208984,-0.0,-52.47949405592315,-52.47949405592315,0.001,57862
1588,59317,167,213.32,213.32,354,1.5860204434577834,0.5830469131469727,0.6091658765809578,0.9286512732505798,-56.53270721435547,-56.53270721435547,-0.0,-53.49356765077825,-53.49356765077825,0.001,58992
1592,60360,167,217.72,217.72,361,1.8164148739793085,0.49482885003089905,0.5281762893217198,5.447819709777832,-54.12812042236328,-54.12812042236328,-0.0,-53.84618444028108,-53.84618444028108,0.001,60054
1596,61250,167,219.2,219.2,366,1.4739831934372585,0.5319533348083496,0.5178057711148999,1.6630383729934692,-55.065242767333984,-55.065242767333984,-0.0,-53.93917347229633,-53.93917347229633,0.001,60893
1600,62134,167,219.51,219.51,371,1.4105759112506497,0.51494961977005,0.46034953211035046,1.1790955066680908,-54.2485237121582,-54.2485237121582,-0.0,-54.37045895323462,-54.37045895323462,0.001,61827
1604,62938,167,217.96,217.96,376,1.3994337617578902,0.4010566473007202,0.40558159474245054,1.6318793296813965,-56.32419967651367,-56.32419967651367,-0.0,-54.41096103314272,-54.41096103314272,0.001,62640
1608,63823,167,215.42,215.42,382,1.4982606944858388,0.4272148013114929,0.49532367048725007,0.5154903531074524,-53.84761428833008,-53.84761428833008,-0.0,-54.59136843937699,-54.59136843937699,0.001,63528
1612,64708,167,215.67,215.67,387,1.4704032936057105,0.5995413064956665,0.5693139430585799,1.3181588649749756,-55.90247344970703,-55.90247344970703,-0.0,-54.4236570085798,-54.4236570085798,0.001,64417
1616,65571,167,215.89,215.89,392,1.3908916189236575,0.5694963932037354,0.5537147185671221,0.365123450756073,-51.95281982421875,-51.95281982421875,-0.0,-53.94100318698708,-53.94100318698708,0.001,65270
1620,66658,167,219.25,219.25,398,1.4011003294254194,0.6060425043106079,0.5459120260632556,0.6792516112327576,-55.533203125,-55.533203125,-0.0,-54.82900893169901,-54.82900893169901,0.001,66346
