time/time_elapsed,time/fps,time/episodes,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/RL_loss,train/actor_loss,train/loss,train/learning_rate,train/MSE_loss,train/Main_losses,train/MSE_losses,train/critic_loss,train/n_updates,train/Beta,train/critic_los
3929,162,776,638568,292.12290323999997,822.02,-15.243305206298828,-15.68030759040883,-15.243305206298828,0.001,1.065774917602539,-15.68030759040883,0.9733216167812053,0.8863714645395456,628518,0.0,5.614974021911621
3950,162,780,641791,290.33343354,819.6,-15.376117706298828,-15.74335064314931,-15.376117706298828,0.001,1.1158016920089722,-15.74335064314931,1.0320672995649498,0.6949762041108205,631859,0.0,0.16224104166030884
3969,162,784,645011,290.56295802999995,816.59,-16.001415252685547,-15.777130812479406,-16.001415252685547,0.001,1.0752472877502441,-15.777130812479406,0.9468527038406335,0.8830039093659802,634973,0.0,0.24786803126335144
3988,162,788,647672,291.41079155000006,815.09,-16.086833953857422,-15.842498741054296,-16.086833953857422,0.001,0.9303616881370544,-15.842498741054296,0.949984243788516,0.7992834768124989,638253,0.0,0.4311976730823517
4005,162,792,650978,291.6304759799999,810.99,-14.758063316345215,-15.89409336080692,-14.758063316345215,0.001,1.0125869512557983,-15.89409336080692,1.0256761865956443,0.893295450839426,640913,0.0,0.13188451528549194
4026,162,796,654234,291.96629629,808.62,-14.259902000427246,-15.99452810985286,-14.259902000427246,0.001,0.99903804063797,-15.99452810985286,0.9554989522550165,0.71290516096903,644228,0.0,3.2619895935058594
4045,162,800,657417,292.1745274,805.54,-14.989895820617676,-16.00077326927778,-14.989895820617676,0.001,1.0796836614608765,-16.00077326927778,0.9388087317733567,0.7870010335128826,647378,0.0,0.831200122833252
4064,162,804,660423,290.26284839,802.03,-16.06959342956543,-16.086282748863344,-16.06959342956543,0.001,0.9274682402610779,-16.086282748863344,0.9401863406916133,0.8067228363307773,650393,0.0,1.1413382291793823
4078,162,808,662779,284.87997145,791.12,-16.59957504272461,-16.107838080101406,-16.59957504272461,0.001,0.9618310332298279,-16.107838080101406,0.9549690953542277,0.865787751833457,652830,0.0,0.09039106220006943
4098,162,812,666068,286.53837703,791.19,-16.440563201904297,-16.146348926621645,-16.440563201904297,0.001,1.0585558414459229,-16.146348926621645,1.0208549339154045,1.0061302809717538,656037,0.0,0.07842318713665009
4118,162,816,669223,286.7085408,788.97,-16.809757232666016,-16.167938169648377,-16.809757232666016,0.001,0.9347354769706726,-16.167938169648377,0.9998697513266455,0.8792644142160246,659194,0.0,0.07040064036846161
4137,162,820,672361,286.78149107,786.48,-16.01911735534668,-16.179611015789614,-16.01911735534668,0.001,0.9186030626296997,-16.179611015789614,1.0165533278082393,0.8808505156724323,662364,0.0,0.12935297191143036
4156,162,824,675449,286.88213906000004,783.68,-15.668234825134277,-16.188326614754075,-15.668234825134277,0.001,0.9870589375495911,-16.188326614754075,0.9878503361904654,0.9491345399144483,665426,0.0,0.2700900733470917
4172,162,828,678032,283.60596379000003,775.59,-15.633688926696777,-16.384647859345883,-15.633688926696777,0.001,0.9608019590377808,-16.384647859345883,0.9106159237546658,0.8454490139842306,668021,0.0,0.058902807533741
4191,162,832,681239,283.53669172,773.6,-16.653507232666016,-16.350247731668695,-16.653507232666016,0.001,0.840462327003479,-16.350247731668695,1.001907997476268,0.9958399500277635,671165,0.0,0.2963629364967346
4211,162,836,684376,283.61451859,771.45,-16.93007469177246,-16.46449104944865,-16.93007469177246,0.001,0.8512736558914185,-16.46449104944865,0.9363453816021642,0.954406936497738,674367,0.0,0.0767914205789566
4231,162,840,687621,283.73300601000005,770.73,-16.94068717956543,-16.489964510943437,-16.94068717956543,0.001,1.0498237609863281,-16.489964510943437,0.9807129970932476,0.8770042319422119,677533,0.0,0.1295405477285385
4251,162,844,690881,286.58727391,774.2,-16.991350173950195,-16.548561487766293,-16.991350173950195,0.001,0.8077437877655029,-16.548561487766293,1.0023252554813495,0.9132605126049477,680906,0.0,0.055275626480579376
4271,162,848,694130,290.05356535000004,779.22,-16.758115768432617,-16.707194533023536,-16.758115768432617,0.001,0.8875945806503296,-16.707194533023536,0.9775046815422817,0.9529936038620809,684100,0.0,0.08019285649061203
4290,162,852,697228,290.18995973999995,776.79,-17.12164306640625,-16.748436219913444,-17.12164306640625,0.001,0.8724282383918762,-16.748436219913444,0.96337991169433,0.8508146959219123,687241,0.0,0.07390846312046051
4310,162,856,700363,290.11800454,775.62,-16.674734115600586,-16.763214050455296,-16.674734115600586,0.001,0.9797160029411316,-16.763214050455296,1.0175096795632201,0.839089275954234,690395,0.0,0.7763554453849792
4329,162,860,703455,290.02368623,774.17,-17.196382522583008,-16.91046985503166,-17.196382522583008,0.001,1.0202581882476807,-16.91046985503166,1.0239783986922233,0.8982688712543689,693411,0.0,0.22390766441822052
4348,162,864,706548,293.09415027,777.02,-17.489044189453125,-16.976367794949077,-17.489044189453125,0.001,0.8083489537239075,-16.976367794949077,0.9851409229247466,0.9889414810231361,696537,0.0,0.041728753596544266
4367,162,868,709065,288.85367435999996,770.52,-17.137983322143555,-17.041686784534555,-17.137983322143555,0.001,0.9064592719078064,-17.041686784534555,0.9450602309866102,1.0295558737964414,699748,0.0,0.07716715335845947
4374,162,872,710802,280.44038381999997,755.69,-16.41796875,-16.95647494651971,-16.41796875,0.001,1.0249543190002441,-16.95647494651971,0.9524783421604677,0.8935446182944293,700792,0.0,0.2103213667869568
4393,162,876,713854,280.5317427399999,752.86,-17.29132843017578,-17.00814169358442,-17.29132843017578,0.001,0.8536759614944458,-17.00814169358442,0.9368186226503097,0.9411256369577354,703880,0.0,0.06460078060626984
4412,162,880,716893,282.69221259999995,751.02,-17.025320053100586,-17.097936133849316,-17.025320053100586,0.001,0.8507461547851562,-17.097936133849316,0.9318939354175176,0.8973067826597394,706929,0.0,0.8335403203964233
4431,162,884,719991,282.84202922000003,749.8,-17.13162612915039,-17.132834184737433,-17.13162612915039,0.001,0.7881420254707336,-17.132834184737433,0.9537238644229041,1.003935317701054,709999,0.0,0.06252503395080566
4447,162,888,722559,282.20682638,748.87,-17.355365753173828,-17.12458895569417,-17.355365753173828,0.001,0.871792733669281,-17.12458895569417,0.9058712135944793,1.2285718151382101,712595,0.0,0.33884334564208984
4466,162,892,725254,279.58785066,742.76,-17.539953231811523,-17.19924557716924,-17.539953231811523,0.001,0.9592742919921875,-17.19924557716924,0.8480242220381448,0.9671381337332711,715657,0.0,0.08332724869251251
4484,162,896,728523,278.17982097,742.89,-17.508737564086914,-17.170613786815544,-17.508737564086914,0.001,0.9173390865325928,-17.170613786815544,0.8588653347924747,1.0225101132583883,718595,0.0,1.236436128616333
4504,162,900,731789,278.35646294000003,743.72,-17.488178253173828,-17.2011536005381,-17.488178253173828,0.001,0.8871393203735352,-17.2011536005381,0.8488831007509912,1.0066040012738335,721802,0.0,0.05264463275671005
4522,162,904,734849,280.57631805,744.26,-17.24408721923828,-17.277792877197264,-17.24408721923828,0.001,0.939419150352478,-17.277792877197264,0.873062646706899,1.228845644433882,724870,0.0,0.45793551206588745
4541,162,908,738070,286.13650101999997,752.91,-17.547956466674805,-17.265428275968283,-17.547956466674805,0.001,0.8278239965438843,-17.265428275968283,0.9060929114461238,1.2543572806976597,728058,0.0,0.08886997401714325
4561,162,912,741354,286.1796960500001,752.86,-17.77699089050293,-17.31692937568382,-17.77699089050293,0.001,1.0130634307861328,-17.31692937568382,0.9445420960309329,1.3009599111069834,731349,0.0,0.1660107970237732
4581,162,916,744581,286.31834971,753.58,-17.84053611755371,-17.37201529003325,-17.84053611755371,0.001,0.8512986302375793,-17.37201529003325,0.8918330692109607,1.3026970873927615,734566,0.0,7.102723121643066
4599,162,920,747609,286.38134230000003,752.48,-17.638164520263672,-17.370615873613584,-17.638164520263672,0.001,1.010706901550293,-17.370615873613584,0.9614964786494313,1.013834800615435,737620,0.0,0.07113024592399597
4617,162,924,750541,284.73888401000005,750.92,-18.108478546142578,-17.459236697687935,-18.108478546142578,0.001,1.0270999670028687,-17.459236697687935,0.9424336528521021,1.018885499731328,740511,0.0,7.4943928718566895
4635,162,928,752978,284.79929033999997,749.46,-17.649778366088867,-17.497476331162265,-17.649778366088867,0.001,1.0710052251815796,-17.497476331162265,0.9074612072715659,1.0095847257287647,743535,0.0,0.06010790541768074
4648,162,932,755557,281.92481038,743.18,-17.87130355834961,-17.511804218751838,-17.87130355834961,0.001,0.9005435109138489,-17.511804218751838,0.9420239049268057,1.186778637704002,745595,0.0,0.25586947798728943
4667,162,936,758660,281.97373916,742.84,-17.353410720825195,-17.512418220043184,-17.353410720825195,0.001,0.9520465135574341,-17.512418220043184,0.9027585852146148,1.2108016714397747,748648,0.0,6.461795806884766
4684,162,940,761637,279.87327326999997,740.16,-16.979595184326172,-17.440558848014245,-16.979595184326172,0.001,0.8119341731071472,-17.440558848014245,0.8589169378464039,1.3649299256503582,751522,0.0,0.22848032414913177
4704,162,944,764726,280.03881362,738.45,-17.77458381652832,-17.53042024856448,-17.77458381652832,0.001,0.7802568078041077,-17.53042024856448,0.9076404296075706,1.267763632698157,754761,0.0,0.15509581565856934
4723,162,948,767866,280.24698889,737.36,-17.915687561035156,-17.552940468653997,-17.915687561035156,0.001,0.9621999263763428,-17.552940468653997,0.9149677692471868,1.153365206649846,757826,0.0,0.10528084635734558
4742,162,952,770979,280.35904539,737.51,-17.96889877319336,-17.63742866316391,-17.96889877319336,0.001,0.9703168869018555,-17.63742866316391,0.9412923669003691,1.3836416172823072,760976,0.0,0.07850025594234467
4761,162,956,774169,280.39857703999996,738.06,-18.58358383178711,-17.729285393991777,-18.58358383178711,0.001,0.7339985370635986,-17.729285393991777,0.9263560081040988,1.1006169570739972,764201,0.0,0.11314935982227325
4780,162,960,777251,280.51763099,737.96,-18.19244956970215,-17.77618537557886,-18.19244956970215,0.001,0.9286870956420898,-17.77618537557886,0.904103066692961,0.9923879219933969,767245,0.0,7.372075080871582
4798,162,964,780249,280.70471273,737.01,-17.553117752075195,-17.82603949324375,-17.553117752075195,0.001,0.8847427368164062,-17.82603949324375,0.870625402109233,1.0810122740137873,770286,0.0,0.07083755731582642
4817,162,968,783317,285.15616840999996,742.52,-16.964262008666992,-17.840076625814014,-16.964262008666992,0.001,0.9724205732345581,-17.840076625814014,0.8963399291349765,1.0744631366938158,773314,0.0,0.1224166750907898
4835,162,972,786327,293.78766745,755.25,-18.105953216552734,-17.919646705257282,-18.105953216552734,0.001,0.9332860112190247,-17.919646705257282,0.9471162263595191,1.127130834124681,776318,0.0,0.17044135928153992
4853,162,976,789341,293.97416411000006,754.87,-18.279935836791992,-17.985904906385688,-18.279935836791992,0.001,0.7795933485031128,-17.985904906385688,0.9129262174008995,0.992450125846375,779348,0.0,0.22307893633842468
4872,162,980,792433,294.04637997000003,755.4,-18.116830825805664,-18.0069740762805,-18.116830825805664,0.001,0.8775985240936279,-18.0069740762805,0.9212136267140361,1.1220766398087512,782451,0.0,0.17651523649692535
4891,162,984,795561,294.12579896000005,755.7,-16.597436904907227,-18.04220571947983,-16.597436904907227,0.001,1.1521269083023071,-18.04220571947983,0.91124931460034,1.0560590420313556,785537,0.0,0.08369661867618561
4910,162,988,798698,298.51913572999996,761.39,-18.026248931884766,-18.108434971896084,-18.026248931884766,0.001,0.8961623907089233,-18.108434971896084,0.8915200365054143,1.1662673704684634,788682,0.0,0.28776803612709045
4928,162,992,801702,301.37860125,764.48,-17.27520751953125,-18.102596646139066,-17.27520751953125,0.001,0.884087324142456,-18.102596646139066,0.8980069645463604,1.0601157860578168,791725,0.0,0.48205286264419556
4947,162,996,804698,302.83769698,761.75,-17.552894592285156,-18.12651410064286,-17.552894592285156,0.001,1.0409430265426636,-18.12651410064286,0.9373039834582902,1.1100573658311432,794735,0.0,0.039118438959121704
