time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/episodes,time/fps,rollout/ep_len_mean,train/loss,train/RL_loss,train/Beta,train/learning_rate,train/n_updates,train/Main_losses,train/critic_loss,train/actor_loss,train/critic_los,train/MSE_loss,train/MSE_losses
582,96196,-92.51034634000001,216,165,159.88,-6.120511531829834,-11.034603118896484,0.572,0.001,87509,-7.7892770764231685,1.6149013875797391,-10.619690211415291,1.02052903175354,8.591069221496582,4.948274496495724
593,97926,-90.12171376999999,220,164,171.66,-7.032657146453857,-10.099959373474121,0.564,0.001,89143,-8.647526169058137,1.7338931120821994,-11.456253070549424,0.8966957330703735,5.438478946685791,4.9800121376079876
611,100475,-84.24008769999999,224,164,192.86,-7.8562846183776855,-9.813456535339355,0.556,0.001,91931,-9.017648149524215,1.6468313006607034,-11.98830507492878,0.8285931348800659,3.5200936794281006,5.342908181382354
638,105279,-68.45337677,228,164,235.87,-11.15046215057373,-12.141491889953613,0.548,0.001,95768,-9.413225028028457,1.8079993005181634,-12.155433453843745,0.6924128532409668,1.8084490299224854,5.004030179419247
666,108895,-56.4464691,232,163,266.61,-11.238306045532227,-12.0720796585083,0.54,0.001,100183,-9.253937897294067,1.5679702602846677,-11.853305473346119,1.0487205982208252,1.5440258979797363,4.813643459548322
686,112000,-47.821239950000006,236,163,293.37,-8.80911922454834,-10.8723726272583,0.532,0.001,103225,-8.527814436619988,1.3971974826199962,-11.117203717008621,1.2097079753875732,3.8782951831817627,4.867273048263695
702,114722,-39.13907084,240,163,316.27,-6.405219078063965,-9.75778579711914,0.524,0.001,105533,-8.191049231423271,1.4121676858422565,-10.53084021218029,0.5337994694709778,6.398028373718262,4.465250036046829
713,116311,-35.57766536,244,163,327.7,-3.120298385620117,-4.800621032714844,0.516,0.001,107169,-7.578092384338379,1.394689991058807,-10.061113049767235,3.387483596801758,3.256439685821533,4.812055896628987
726,117797,-30.67854125,248,162,339.15,-7.948062419891357,-9.602120399475098,0.508,0.001,109223,-7.435841985613282,1.4441704336139891,-9.827739216430842,0.28685250878334045,3.2560195922851562,4.708458920319875
747,121968,-16.23297562,252,163,377.93,-8.164078712463379,-10.287410736083984,0.5,0.001,112348,-6.907355172799365,1.3850184003561243,-9.270443813635572,0.6085244417190552,4.246663570404053,4.726177285114924
768,124891,-4.55533706,256,162,404.46,-8.312430381774902,-9.542821884155273,0.492,0.001,115570,-6.455720396505462,1.5703985373386078,-8.917874433928066,0.6438857316970825,2.500795841217041,5.004378008759684
795,129028,11.908920329999999,260,162,442.78,-5.502659320831299,-6.890642166137695,0.484,0.001,119692,-6.339329616696227,1.1997204431066686,-8.610473910149405,0.5782355666160583,2.8677334785461426,4.692446927229564
818,132540,25.24329172,264,161,474.3,-4.569985866546631,-9.762877464294434,0.476,0.001,123066,-5.650523260552832,1.4005464484875507,-7.952444627183549,3.2853212356567383,10.909436225891113,4.83596916236776
845,136675,41.89615316999999,268,161,511.58,-2.5893375873565674,-6.140905857086182,0.468,0.001,127217,-5.710345255624495,1.296397563839371,-7.821309631565195,0.2696410119533539,7.5888214111328125,4.510607696963425
874,140970,58.74478923000001,272,161,550.06,-7.259113788604736,-10.733694076538086,0.46,0.001,131527,-5.596246001948931,1.108789880612786,-7.822298914355783,0.3276769816875458,7.553435325622559,4.83924535827654
894,144021,71.05278785,276,161,575.95,-2.693756103515625,-6.685561180114746,0.452,0.001,134510,-5.738417193251596,1.1515529601716659,-7.894499295194384,0.35934555530548096,8.831427574157715,4.770093205277349
923,148441,87.98529859000001,280,160,616.44,-5.251873016357422,-8.007637977600098,0.444,0.001,138937,-5.739926315333745,1.111250831287472,-7.838537109224764,0.3156866431236267,6.206676959991455,4.7266008129266845
949,152256,105.12571915000001,284,160,650.92,-6.16742467880249,-8.585046768188477,0.436,0.001,142902,-5.966619682669193,1.0931923999294135,-8.041293790724394,1.6122016906738281,5.545004844665527,4.758426964506228
976,156247,122.13312531999998,288,160,686.67,-2.8666062355041504,-5.158543586730957,0.428,0.001,146910,-5.789113636482546,0.9040336328659467,-7.8327025119412985,0.45398908853530884,5.35499382019043,4.774740375594222
1000,159946,139.30706676,292,159,719.81,-5.680473804473877,-6.393589973449707,0.42,0.001,150585,-5.881153944830538,0.9148271192062137,-8.021388596900234,0.7514097690582275,1.6978955268859863,5.095796968968429
1025,163821,156.35784015000002,296,159,754.46,-7.318684101104736,-8.637579917907715,0.412,0.001,154427,-6.192310673378883,1.0058755278983649,-8.09271658126344,0.23614796996116638,3.2012035846710205,4.612635757314398
1050,167458,173.34558104000004,300,159,786.94,-3.665118455886841,-6.7852959632873535,0.404,0.001,158162,-6.220697487873977,0.9415432083408932,-8.151795910181624,0.4976942539215088,7.723211288452148,4.779946438516124
1075,171336,189.75289548,304,159,820.15,-4.15151309967041,-5.840881824493408,0.396,0.001,161865,-6.670625026602494,1.0264301299970402,-8.490349395149632,0.8217369318008423,4.266082763671875,4.595263574248866
1099,174903,205.05651763999998,308,159,846.54,-7.104586601257324,-8.691679954528809,0.388,0.001,165560,-6.88396698847447,0.8737164510324903,-8.67413179260723,0.4877510666847229,4.0904459953308105,4.613826713896015
1122,178351,214.27903095999997,312,158,857.98,-9.15473461151123,-10.548467636108398,0.38,0.001,169023,-7.10394226368145,0.9003038241518693,-8.911326178954605,0.8416541814804077,3.667719602584839,4.756273511243765
1146,182017,229.98085054999999,316,158,858.21,-5.178606986999512,-7.217174053192139,0.372,0.001,172617,-7.3810422263055475,0.9000623135259317,-9.042878168184053,0.7249807119369507,5.480018138885498,4.467300834520808
1171,185855,243.83901467000004,320,158,879.29,-5.520721435546875,-8.611235618591309,0.364,0.001,176471,-7.489099714692554,0.8596994543743496,-9.201101880563076,0.10829505324363708,8.490423202514648,4.7033027665470035
1196,189572,254.15382449000003,324,158,890.97,-7.4358978271484375,-9.530263900756836,0.356,0.001,180220,-7.774259757689286,0.8315193880377347,-9.369762273620998,2.7100861072540283,5.883050918579102,4.481748550683579
1220,193206,254.70413372000002,328,158,879.27,-11.162503242492676,-12.188356399536133,0.348,0.001,183925,-8.099443048360396,0.7829300704127063,-9.753183497214804,0.27220022678375244,2.9478540420532227,4.752127864287824
1245,196875,258.89400888,332,158,879.8,-9.315932273864746,-11.200932502746582,0.34,0.001,187593,-8.248894441458914,0.9006443560658092,-9.851576146152285,3.346829414367676,5.544117450714111,4.713769689754203
1264,199829,263.46941652,336,157,878.29,-7.973722457885742,-8.308869361877441,0.332,0.001,190544,-8.56114926688168,0.8478195789589811,-10.121782728291432,0.135647714138031,1.0094785690307617,4.700703349682169
1286,202692,268.08389774000005,340,157,879.7,-10.582685470581055,-11.801790237426758,0.324,0.001,193906,-9.019747398409269,0.9110268531023944,-10.535452741955657,0.14487896859645844,3.762669563293457,4.678102904733921
1304,205831,279.35305339999996,344,157,895.2,-10.369296073913574,-10.89554214477539,0.316,0.001,196600,-9.204534591133914,0.9244738642687667,-10.711332331842451,0.3369864821434021,1.6653344631195068,4.768347037372305
1327,209296,291.09156282,348,157,914.99,-9.691727638244629,-10.559911727905273,0.308,0.001,199986,-9.604925545920496,0.9074502037240191,-10.956031327662261,0.4177023768424988,2.818779945373535,4.386707164865473
1350,212768,292.07924792,352,157,908.0,-12.087265014648438,-13.19338607788086,0.3,0.001,203526,-10.248725558347243,1.1455927340682337,-11.54760817155481,0.4331666827201843,3.6870718002319336,4.329608540802716
1371,215768,293.94417996,356,157,908.77,-12.009587287902832,-13.09738540649414,0.292,0.001,206631,-10.4898709272727,1.0582601568794057,-11.740454948309695,5.943325996398926,3.725337028503418,4.282822082717936
1392,219039,294.27194536999997,360,157,900.11,-10.485170364379883,-11.02993392944336,0.284,0.001,209802,-10.635075664745187,1.1002222164446172,-11.940167006456628,0.4019327461719513,1.9181830883026123,4.595391787166865
1410,221878,293.84482364,364,157,893.38,-6.668238162994385,-9.090666770935059,0.276,0.001,212641,-10.616763161772145,1.1511640143709758,-11.850226815461513,0.1254105269908905,8.776915550231934,4.46907143088372
1430,224770,290.41308652,368,157,880.95,-9.810994148254395,-11.051281929016113,0.268,0.001,215561,-10.900463072295041,1.0602272412088847,-12.09322739999319,0.39712443947792053,4.627939701080322,4.4506129852889735
1447,227366,285.98502951,372,157,863.96,-10.946296691894531,-11.46965503692627,0.26,0.001,218145,-11.215182783032551,1.1266838598579338,-12.315920788072361,0.15302824974060059,2.012915849685669,4.233607891281295
1463,229757,285.05648073,376,157,857.36,-12.900341987609863,-13.645263671875,0.252,0.001,220595,-10.980960033156656,1.206115899760215,-12.13730992813303,0.8808558583259583,2.9560372829437256,4.588690097359094
1481,232663,282.92877719000006,380,156,842.22,-10.674921035766602,-11.268805503845215,0.244,0.001,223425,-11.335913293710714,1.3225983517819178,-12.391312073833001,0.2212180197238922,2.4339535236358643,4.325404831848428
1502,235695,283.1065498699999,384,156,834.39,-10.53973388671875,-10.955230712890625,0.236,0.001,226544,-11.347783011324863,1.0773442711299173,-12.508764467340834,0.44222545623779297,1.760581612586975,4.91941291553543
1519,238015,277.66240139,388,156,817.68,-9.786423683166504,-12.71562671661377,0.228,0.001,229224,-11.51378151860904,1.212825162714657,-12.568967522291521,0.25334596633911133,12.847382545471191,4.628008801578532
1538,241273,277.73323296,392,156,813.27,-10.738019943237305,-12.24046516418457,0.22,0.001,232045,-11.789411410148897,1.238834991270404,-12.774219465996936,0.3536694049835205,6.829295635223389,4.4764002790877235
1559,244272,277.96275301,396,156,804.51,-12.75322437286377,-13.534943580627441,0.212,0.001,235092,-11.993002196257027,1.2196621724439791,-12.98876700725855,0.65632563829422,3.687354564666748,4.697003918012399
1579,247362,276.60567571,400,156,799.04,-13.967912673950195,-14.517470359802246,0.204,0.001,238169,-11.921037069181116,1.2497183106869902,-12.819647224291876,0.428536593914032,2.69390869140625,4.404951906462672
1597,250130,274.52549873000004,404,156,787.94,-14.228166580200195,-14.627211570739746,0.196,0.001,240944,-12.045571959564949,1.3420956445370884,-12.924789349023865,0.7070421576499939,2.0359418392181396,4.485803000207217
1617,253105,274.65227337,408,156,782.02,-12.61008071899414,-13.914918899536133,0.188,0.001,243947,-12.355180862396562,1.4370746138420971,-13.198914480083536,0.28816425800323486,6.940627098083496,4.487944955247059
1637,256242,276.57752471000003,412,156,778.91,-12.757935523986816,-13.02042007446289,0.18,0.001,247012,-12.350446275391503,1.4209685733454078,-13.196110866456756,5.615119457244873,1.4582479000091553,4.6981363263741835
1664,260184,272.61652168999996,416,156,781.67,-9.694931983947754,-10.698598861694336,0.172,0.001,250969,-12.398723727303583,1.2849196547793376,-13.229690676766474,1.1930497884750366,5.835274696350098,4.831203018008051
1688,263841,272.52521675,420,156,779.86,-11.147854804992676,-11.884464263916016,0.164,0.001,254692,-12.56365974744161,1.322347351020535,-13.35811113302039,8.051398277282715,4.491523265838623,4.844215610039928
1708,266964,272.68485823,424,156,773.92,-12.17418098449707,-12.925127029418945,0.156,0.001,257719,-12.693923315564215,1.2035905187094702,-13.420207242458915,0.47068262100219727,4.813753604888916,4.6556662518333125
1729,270027,271.36936870000005,428,156,768.21,-14.460936546325684,-15.71979808807373,0.148,0.001,260837,-12.855398880563131,1.2487203912037175,-13.556663743461051,0.6901326179504395,8.505820274353027,4.738275961904991
1749,273017,271.47305443,432,156,761.42,-13.470982551574707,-14.060718536376953,0.14,0.001,263865,-13.012287433900982,1.2633058526788152,-13.678308385641463,0.7711306810379028,4.212400913238525,4.757292331963623
1766,275172,267.45086197999996,436,155,753.43,-12.62821102142334,-13.146249771118164,0.132,0.001,266502,-13.131879311199336,1.04568705147551,-13.745869606964348,0.6469405889511108,3.924537181854248,4.651441829611165
1778,277061,262.20740415999995,440,155,743.69,-13.428008079528809,-13.758017539978027,0.124,0.001,268326,-13.258209384855677,1.441196207934227,-13.87039798205016,6.860349178314209,2.6613638401031494,4.937004596483512
1792,279550,260.6566984,444,155,737.19,-15.115485191345215,-15.93886661529541,0.116,0.001,270356,-13.621891576691535,1.6192471499496934,-14.177697616781892,1.6107903718948364,7.098118782043457,4.791431443671049
1812,282631,260.74592471,448,155,733.35,-14.318548202514648,-15.452662467956543,0.108,0.001,273434,-14.246523363074077,1.2539671498072362,-14.759187430450597,0.3018347918987274,10.501054763793945,4.746889357560689
1832,285641,262.09259056999997,452,155,728.73,-15.03901481628418,-15.523634910583496,0.1,0.001,276433,-14.700569864803766,1.427115774751941,-15.167761999713488,3.3945837020874023,4.8461995124816895,4.671921237276933
1848,288020,261.19945971000004,456,155,722.52,-14.84459114074707,-15.166013717651367,0.092,0.001,278839,-15.240321805921651,1.3767595487504691,-15.664044654975504,0.4572434425354004,3.4937238693237305,4.6056825892399935
1867,290344,256.91182464,460,155,713.05,-15.823236465454102,-16.460693359375,0.084,0.001,281853,-15.793782652470103,1.3863659196152107,-16.179408099717065,0.5077652931213379,7.588773727416992,4.59077863466172
1876,292330,253.7276646,464,155,704.52,-15.080451011657715,-15.227561950683594,0.076,0.001,283087,-15.964869213104247,1.3008767719527607,-16.30931809575934,0.34604668617248535,1.9356657266616821,4.532221988314077
1892,294544,251.29056499999996,468,155,697.74,-15.998035430908203,-16.084857940673828,0.068,0.001,285512,-16.24926408046001,1.4240655733222092,-16.579425146773055,0.4594961106777191,1.2767990827560425,4.8553094159912416
1909,297270,253.50960294999996,472,155,699.04,-17.425617218017578,-17.540006637573242,0.06,0.001,288090,-16.39806457095676,1.5309290461169662,-16.677355771594577,0.16922342777252197,1.9064958095550537,4.65485366632541
1929,300278,259.11651125000003,476,155,705.21,-16.380844116210938,-16.933719635009766,0.052,0.001,291106,-16.58598987770612,1.4110618152108818,-16.83978531818868,0.09746125340461731,10.632208824157715,4.880681413959992
1944,302088,253.39986220999995,480,155,694.25,-17.56675148010254,-17.62115478515625,0.044,0.001,293481,-16.73548733954336,1.0870769270787053,-16.94835797478171,1.1452221870422363,1.2364554405212402,4.83797038302702
1960,305043,253.33066016,484,155,693.48,-17.302976608276367,-17.37554931640625,0.036,0.001,295861,-16.787530126013795,1.4648540724737256,-16.949162302575072,0.5282034277915955,2.015918254852295,4.489782661946703
1979,307833,257.37222653000003,488,155,698.18,-18.194856643676758,-18.302644729614258,0.028,0.001,298683,-17.064625680928604,1.3862265631395851,-17.18566142131055,0.6486377120018005,3.849595308303833,4.322705909248311
1992,309790,250.5680652,492,155,685.17,-17.2923641204834,-17.34986686706543,0.02,0.001,300667,-16.833974950453815,1.692000002540343,-16.92972583770752,0.4287291169166565,2.8751814365386963,4.787543908988728
2006,311683,241.87503925000001,496,155,674.11,-17.72723388671875,-17.770601272583008,0.012,0.001,302862,-17.12318019254492,1.7847776826599548,-17.18041774329789,1.0282737016677856,3.613967180252075,4.76979503773768
2021,313895,237.23739377,500,155,665.33,-17.887611389160156,-17.912189483642578,0.004,0.001,305067,-17.21267829476831,1.5200702614912933,-17.23207285569951,0.5931270122528076,6.144444465637207,4.848649328883319
2039,317040,239.22056465999998,504,155,669.1,-15.883146286010742,-15.883146286010742,0,0.001,307879,-17.34481668720643,1.6364629598295626,-17.34481668720643,0.40200647711753845,2.733966588973999,4.689095656542729
2057,320109,239.06293446000004,508,155,670.04,-17.916744232177734,-17.916744232177734,0,0.001,310775,-17.44007046051447,1.5326451658997042,-17.44007046051447,0.9676558971405029,3.923521041870117,5.007575032790063
2075,322798,236.13762304,512,155,665.56,-18.4800968170166,-18.4800968170166,0,0.001,313629,-17.5085206948283,1.5854525339159296,-17.5085206948283,0.1741466224193573,2.379009962081909,4.834818417481393
2091,325350,237.26338994000002,516,155,651.66,-17.72836685180664,-17.72836685180664,0,0.001,316172,-17.55452044804891,1.562625845671101,-17.55452044804891,8.306266784667969,7.363870143890381,4.663440741518492
2105,327387,231.26939908999998,520,155,635.46,-18.470003128051758,-18.470003128051758,0,0.001,318431,-17.528828768626504,1.7608909313560663,-17.528828768626504,0.11679660528898239,4.516665935516357,4.516705844875263
2122,330220,231.26140142,524,155,632.56,-17.523456573486328,-17.523456573486328,0,0.001,321090,-17.539949039954923,1.5596452319870744,-17.539949039954923,0.266113817691803,5.374972820281982,5.00130232309891
2141,332885,230.00836535000002,528,155,628.58,-17.91349983215332,-17.91349983215332,0,0.001,324073,-17.63377901168554,1.6689914896147056,-17.63377901168554,0.25408485531806946,2.260180950164795,4.683522861910707
2157,335673,230.0667433,532,155,626.56,-17.727672576904297,-17.727672576904297,0,0.001,326551,-17.79541040140357,1.6259078933254452,-17.79541040140357,0.4356030821800232,1.6081722974777222,5.02908710672357
2175,338547,237.35233382999996,536,155,633.75,-18.206695556640625,-18.206695556640625,0,0.001,329415,-17.779913095717735,1.7040983797942704,-17.779913095717735,0.27316224575042725,1.3424224853515625,4.630557777082666
2193,341321,244.04854044,540,155,642.6,-16.09492301940918,-16.09492301940918,0,0.001,332315,-17.903871556709024,1.5807846709537299,-17.903871556709024,1.3940693140029907,3.8999485969543457,4.654804396725212
2210,343557,243.08617410000005,544,155,640.07,-17.043806076049805,-17.043806076049805,0,0.001,335043,-18.09428580862577,1.5708957343460106,-18.09428580862577,0.44185489416122437,3.5999412536621094,4.479145379177208
2225,346107,240.39896874000002,548,155,634.76,-17.478174209594727,-17.478174209594727,0,0.001,337328,-18.123820616493763,1.5351964438226395,-18.123820616493763,0.3004748225212097,4.289562702178955,4.68623417800581
2240,348885,238.90604459999997,552,155,632.44,-17.382965087890625,-17.382965087890625,0,0.001,339697,-18.07818134307861,1.7164000946402351,-18.07818134307861,0.7115313410758972,6.053274631500244,5.052787521481514
2258,351702,241.08916801000004,556,155,636.82,-19.08077049255371,-19.08077049255371,0,0.001,342563,-18.17563886642456,1.6588914511228439,-18.17563886642456,0.3851836919784546,1.9417269229888916,4.5406955373914615
2273,354002,239.86157765,560,155,636.58,-17.670080184936523,-17.670080184936523,0,0.001,344865,-18.028458694616955,2.0680827968753874,-18.028458694616955,4.786125183105469,5.947405815124512,4.64128481845061
2291,356889,245.56915024999998,564,155,645.59,-19.07028579711914,-19.07028579711914,0,0.001,347755,-18.084898996753854,1.4136686694993525,-18.084898996753854,2.031757354736328,4.166234016418457,4.9893604747387545
2309,359686,251.90972387,568,155,651.42,-18.856666564941406,-18.856666564941406,0,0.001,350566,-18.19399892582613,1.478303207767598,-18.19399892582613,0.13785091042518616,1.4302308559417725,4.562613421503236
2327,362497,254.56146919999995,572,155,652.27,-18.364505767822266,-18.364505767822266,0,0.001,353359,-18.205471131536697,1.5271612694706567,-18.205471131536697,0.22820910811424255,7.538920879364014,4.616774999929799
2344,365299,254.76265200000006,576,155,650.21,-19.261959075927734,-19.261959075927734,0,0.001,356138,-18.439460832932415,1.4508302957531722,-18.439460832932415,0.2668612003326416,1.8501101732254028,4.813288324019489
2362,368067,263.07458766,580,155,659.79,-19.47775650024414,-19.47775650024414,0,0.001,358947,-18.439377233974838,1.6655439709020674,-18.439377233974838,0.1963210254907608,3.9080188274383545,4.612957921252787
2379,370803,263.23697580000004,584,155,657.6,-18.645004272460938,-18.645004272460938,0,0.001,361682,-18.344104569237512,1.9327291547357142,-18.344104569237512,9.561358451843262,6.784762859344482,5.108832960909194
2395,373214,261.68758916,588,155,653.81,-19.6616153717041,-19.6616153717041,0,0.001,364063,-18.365211364918185,2.1015698769711015,-18.365211364918185,0.1894082874059677,1.8600353002548218,5.1960296075146895
2413,376090,268.5421934,592,155,663.0,-18.497812271118164,-18.497812271118164,0,0.001,366932,-18.505197787630387,1.7542292785077898,-18.505197787630387,2.1359760761260986,5.796224117279053,4.814804066264111
2431,378977,277.16825097000003,596,155,672.94,-19.845287322998047,-19.845287322998047,0,0.001,369825,-18.690414103715778,1.8378465693839436,-18.690414103715778,8.447014808654785,5.101495742797852,4.829254839340401
2438,379969,269.39758008999996,600,155,660.74,-19.113222122192383,-19.113222122192383,0,0.001,370972,-18.409156782873744,1.5593311061029849,-18.409156782873744,1.2546663284301758,2.8695785999298096,5.568219758313278
2454,382583,267.87074386,604,155,655.43,-16.912649154663086,-16.912649154663086,0,0.001,373446,-18.680937778314895,1.5169834752936335,-18.680937778314895,0.38223737478256226,1.366636037826538,5.078249571767785
2471,385377,268.05889604000004,608,155,652.68,-20.2015323638916,-20.2015323638916,0,0.001,376263,-18.74634061818915,1.6794504876393592,-18.74634061818915,0.3650371730327606,8.114129066467285,4.924391550329615
2487,387957,269.03340546,612,155,651.59,-19.725017547607422,-19.725017547607422,0,0.001,378856,-18.76550566480401,1.8351046166549085,-18.76550566480401,0.12892240285873413,4.175534725189209,4.829726439513517
2505,390777,272.15353592,616,155,654.27,-19.186790466308594,-19.186790466308594,0,0.001,381631,-18.76219115074405,1.6779053597532454,-18.76219115074405,0.6872016191482544,11.682164192199707,4.969914921968736
2522,393558,278.44807426,620,156,661.71,-19.67544174194336,-19.67544174194336,0,0.001,384426,-18.893325691334685,1.8811314511024235,-18.893325691334685,0.36750900745391846,3.229295253753662,4.943145450618532
2538,396078,275.94500604,624,156,658.58,-16.909408569335938,-16.909408569335938,0,0.001,386932,-18.80450564887136,1.9965827248696917,-18.80450564887136,0.7150909900665283,3.7280430793762207,4.648658814395002
2552,398353,275.2423499,628,156,654.68,-18.55607032775879,-18.55607032775879,0,0.001,389242,-18.796234302464487,1.91327452518947,-18.796234302464487,0.7753709554672241,4.625143527984619,4.580718135060111
2570,401120,275.26879105,632,156,654.47,-17.945262908935547,-17.945262908935547,0,0.001,392011,-18.843590527596557,1.9470280133816,-18.843590527596557,0.2643209993839264,1.8985631465911865,4.937437821245758
2587,403877,275.26101992,636,156,653.3,-19.91375732421875,-19.91375732421875,0,0.001,394750,-18.844424523370115,1.7115718331510965,-18.844424523370115,0.1554795801639557,9.035482406616211,5.079511767866983
2602,406263,274.25265892000004,640,156,649.42,-19.439302444458008,-19.439302444458008,0,0.001,397144,-18.93424813414729,1.874407311500765,-18.93424813414729,0.4346455931663513,3.2611753940582275,4.733192797836869
2613,407973,270.95649634,644,156,644.16,-19.265974044799805,-19.265974044799805,0,0.001,398856,-18.887674681059234,1.8669526001340464,-18.887674681059234,0.35395145416259766,5.443415641784668,5.12111274043361
2630,410756,273.70248979,648,156,646.49,-20.675151824951172,-20.675151824951172,0,0.001,401614,-18.841072001927337,1.8168284629375708,-18.841072001927337,0.3493013381958008,1.1302345991134644,5.133132193457913
2648,413527,274.14282718000004,652,156,646.42,-18.89830780029297,-18.89830780029297,0,0.001,404427,-18.940611797220566,1.995944128415602,-18.940611797220566,0.9630622863769531,2.7373836040496826,4.977571849437321
2664,416011,272.756262,656,156,643.09,-20.03216552734375,-20.03216552734375,0,0.001,407066,-18.901844052381293,1.9801969318758956,-18.901844052381293,0.21086961030960083,6.024756908416748,5.091355131982371
2680,418696,278.35403089,660,156,646.94,-18.31583595275879,-18.31583595275879,0,0.001,409598,-18.97026488947314,1.9776522725235757,-18.97026488947314,9.196977615356445,3.7658872604370117,5.0451465152030766
2694,420934,276.36865668999997,664,156,640.45,-19.639055252075195,-19.639055252075195,0,0.001,411837,-18.928142709934964,1.9112748617535296,-18.928142709934964,8.428031921386719,4.505499362945557,5.316673110502469
2708,423178,272.72555712999997,668,156,634.92,-17.41288185119629,-17.41288185119629,0,0.001,414040,-19.042392937063475,1.9751546870518917,-19.042392937063475,1.5941550731658936,6.45664644241333,5.0652745540379085
2725,425861,272.69623126,672,156,633.64,-17.234588623046875,-17.234588623046875,0,0.001,416750,-19.0804316397996,1.9466282901835477,-19.0804316397996,0.852798581123352,5.403523921966553,4.744930144813326
2743,428781,272.48256217,676,156,634.82,-20.21864891052246,-20.21864891052246,0,0.001,419634,-19.23019108033516,1.8695190385488427,-19.23019108033516,0.4282553195953369,9.327828407287598,4.954249878836349
2757,430901,268.35163278,680,156,628.34,-19.090078353881836,-19.090078353881836,0,0.001,421799,-18.82251352734036,0.7997698528278205,-18.82251352734036,0.1109626516699791,8.363424301147461,4.479192210568322
2774,433614,268.15967759,684,156,628.11,-17.944063186645508,-17.944063186645508,0,0.001,424512,-19.235743392597545,1.7508310986979103,-19.235743392597545,0.38883906602859497,5.331440448760986,5.188364794139158
2786,435505,264.71646634,688,156,622.91,-20.697317123413086,-20.697317123413086,0,0.001,426379,-19.09596350899449,1.9088279570590843,-19.09596350899449,0.622734785079956,3.359830141067505,5.081835756147349
2803,438307,264.75630258999996,692,156,622.17,-19.27206039428711,-19.27206039428711,0,0.001,429166,-19.190226613429555,2.2799046690279883,-19.190226613429555,0.4643327593803406,7.243605613708496,5.143611431296109
2821,441124,264.77082552,696,156,621.47,-19.82750129699707,-19.82750129699707,0,0.001,432005,-19.163685363271963,2.3662861153665604,-19.163685363271963,2.7561566829681396,8.103119850158691,4.740673874221418
2838,443837,277.16905175,700,156,638.68,-18.497026443481445,-18.497026443481445,0,0.001,434710,-19.14450367421203,2.321324735837427,-19.14450367421203,0.9534727334976196,3.357516288757324,4.819206910529432
2849,445699,271.39257640000005,704,156,631.16,-20.053804397583008,-20.053804397583008,0,0.001,436513,-19.092653603023955,2.2111896847409613,-19.092653603023955,1.9477238655090332,2.3600759506225586,4.732732539872329
2867,448543,271.27135033999997,708,156,631.66,-19.49578094482422,-19.49578094482422,0,0.001,439375,-19.141917289124375,2.3345799101042615,-19.141917289124375,0.5180559158325195,1.7835220098495483,5.120514116503975
2885,451371,273.18625156999997,712,156,634.14,-18.97024917602539,-18.97024917602539,0,0.001,442224,-19.24245208003679,2.0740288558606625,-19.24245208003679,1.6586394309997559,8.435895919799805,5.088127827609994
2902,453993,270.42314068,716,156,632.16,-20.064180374145508,-20.064180374145508,0,0.001,444857,-19.266658043192926,1.7059714360496936,-19.266658043192926,0.43789809942245483,5.619590759277344,4.946786635947005
2920,456830,270.28022752,720,156,632.72,-20.24608039855957,-20.24608039855957,0,0.001,447719,-19.230754425946404,1.907330351232082,-19.230754425946404,1.10872220993042,13.182722091674805,4.97307000423179
2938,459819,272.60896405,724,156,637.41,-19.63243293762207,-19.63243293762207,0,0.001,450580,-19.343813354090642,2.1206474808168663,-19.343813354090642,0.2277815341949463,2.2322959899902344,4.997531234590631
2950,461689,268.10978097,728,156,633.36,-19.883983612060547,-19.883983612060547,0,0.001,452472,-19.248327311347513,2.15809756339486,-19.248327311347513,0.14098307490348816,4.477194309234619,4.712270414128023
2969,464695,267.96483689,732,156,635.75,-20.466238021850586,-20.466238021850586,0,0.001,455543,-19.318759651643685,1.9337161109749093,-19.318759651643685,1.0656362771987915,2.6568760871887207,4.913854157206524
2987,467871,267.66998965000005,736,156,639.94,-20.44484519958496,-20.44484519958496,0,0.001,458485,-19.25315059542032,1.8811978086029515,-19.25315059542032,0.5324053764343262,3.7132835388183594,4.735971430053262
3006,470563,270.46795799000006,740,156,643.0,-19.091949462890625,-19.091949462890625,0,0.001,461458,-19.318777858509737,1.8093006087467074,-19.318777858509737,0.39974135160446167,4.687545299530029,4.9327227064791845
3023,473373,277.87570837000004,744,156,654.0,-19.488460540771484,-19.488460540771484,0,0.001,464264,-19.417656841048274,2.0756869227772925,-19.417656841048274,1.1024203300476074,2.8969922065734863,4.870691660477455
3040,476066,277.98412987999995,748,156,653.1,-20.225860595703125,-20.225860595703125,0,0.001,466949,-19.397925305722364,1.8659942869096995,-19.397925305722364,0.7391385436058044,2.5421700477600098,4.795007533457742
3057,478800,279.14110237999995,752,156,652.73,-20.044496536254883,-20.044496536254883,0,0.001,469693,-19.474298151667245,1.827886898394027,-19.474298151667245,5.089753150939941,13.48257827758789,4.7972934729681755
3073,481408,280.52080416,756,156,653.97,-18.359384536743164,-18.359384536743164,0,0.001,472242,-19.503583338723253,2.0045547778718174,-19.503583338723253,0.9875321388244629,4.384797096252441,5.203393344114076
3090,484081,280.59817233,760,156,653.85,-19.898048400878906,-19.898048400878906,0,0.001,474996,-19.515609864265688,2.177430314256669,-19.515609864265688,0.5869635343551636,10.722108840942383,4.938767961393004
