rollout/ep_rew_mean,time/total_timesteps,time/episodes,train/std,rollout/ep_len_mean,time/fps,time/time_elapsed,train/ent_coef,train/loss,train/learning_rate,train/Main_losses,train/n_updates,train/MSE_loss,train/ent_coef_loss,train/critic_loss,train/RL_loss,train/MSE_losses,train/Beta,train/critic_los,train/actor_loss
230.21884329999997,281530,368,0.037332840263843536,712.68,91,3090,0.00570571832213318,-7.601601600646973,0.00073,-7.70497702807188,271488,5.305700302124023,0.7672998358029872,0.24925858795177191,-7.601601600646973,5.77614364027977,-0.0,1.1038177013397217,-7.70497702807188
234.75167703999995,284569,372,0.03720597177743912,714.86,91,3124,0.005437430147139821,-8.075087547302246,0.00073,-7.908317036926746,274560,5.692216396331787,-0.6775083544198424,0.21081605466315523,-8.075087547302246,5.4969125762581825,-0.0,0.07005973905324936,-7.908317036926746
236.67544750999997,287689,376,0.03698209673166275,712.32,91,3157,0.00553800579655217,-8.340532302856445,0.00073,-7.843027897179127,277696,5.576592922210693,0.5871797618456185,0.357161786116194,-8.340532302856445,5.661466538906097,-0.0,0.3344297707080841,-7.843027897179127
236.69341890000004,290869,380,0.037187397480010986,709.13,91,3190,0.006036548184056301,-6.608749866485596,0.00073,-8.036566570401192,280832,6.609114646911621,0.6199293721001595,0.3688952089869417,-6.608749866485596,5.8068720027804375,-0.0,0.22888241708278656,-8.036566570401192
235.27904814,293924,384,0.03721771016716957,705.2,91,3225,0.005788412468973547,-9.69184684753418,0.00073,-8.62725019454956,283904,5.324175834655762,-0.0684992941096425,0.23059007711708546,-9.69184684753418,5.443708993494511,-0.0,0.10005152225494385,-8.62725019454956
233.7893231,296546,388,0.0370120070874691,700.05,91,3254,0.005428095057141036,-8.238527297973633,0.00073,-8.371944919228554,286528,5.694627285003662,-0.15564601588994265,0.3537692987592891,-8.238527297973633,5.414963573217392,-0.0,0.41283535957336426,-8.371944919228554
238.05299531999998,299695,392,0.03686746582388878,704.38,91,3287,0.005141348221513908,-6.780494213104248,0.00073,-8.193842343986034,289664,5.381404399871826,-0.1285557416267693,0.34352463646791875,-6.780494213104248,5.128571331501007,-0.0,0.14836129546165466,-8.193842343986034
240.04216643000004,302270,396,0.03693067654967308,701.89,91,3314,0.005830945847264957,-8.903286933898926,0.00073,-8.446395941078663,292224,5.275969505310059,-0.7138116015121341,0.2569990154588595,-8.903286933898926,5.353147253394127,-0.0,0.6821177005767822,-8.446395941078663
250.04576674999993,305376,400,0.036989226937294006,712.87,91,3348,0.006213353364728391,-9.654909133911133,0.00073,-8.765264347195625,295360,5.29496955871582,-0.36327880481258035,0.2480479150544852,-9.654909133911133,5.364040277898312,-0.0,1.1590321063995361,-8.765264347195625
256.62667343,308473,404,0.03699513524770737,720.66,91,3380,0.006348857525154017,-8.568260192871094,0.00073,-8.971124343574047,298432,5.115983963012695,0.11554452625568956,0.29874442258733325,-8.568260192871094,5.231771759688854,-0.0,0.15948274731636047,-8.971124343574047
253.72118321999994,311093,408,0.03676070272922516,711.48,91,3408,0.0054826398845762014,-8.285572052001953,0.00073,-9.205225698649883,301056,5.187901020050049,1.0101618379121646,0.35834508563857526,-8.285572052001953,5.169382318854332,-0.0,0.14590519666671753,-9.205225698649883
255.67856203,314084,412,0.03682950884103775,708.52,91,3440,0.00596018742362503,-9.71784782409668,0.00073,-9.42290797829628,304064,4.733839988708496,-0.8238598254974931,0.2709933551377617,-9.71784782409668,5.083177208900452,-0.0,0.2681766152381897,-9.42290797829628
267.12987426,317096,416,0.0368572436273098,722.17,91,3472,0.006188335573824588,-9.880020141601562,0.00073,-9.723491720855236,307072,5.032441139221191,0.6042921356856823,0.31278853258118033,-9.880020141601562,5.148316070437431,-0.0,0.8525676131248474,-9.723491720855236
271.45083451,320041,420,0.03699290007352829,725.57,91,3504,0.006445077488024253,-10.057516098022461,0.00073,-10.393263906240463,310016,5.448002338409424,1.460562523920089,0.3321749245515093,-10.057516098022461,4.990960635244846,-0.0,0.08955585211515427,-10.393263906240463
271.57919369,323002,424,0.03705056756734848,722.2,91,3535,0.006139656856248621,-10.90244197845459,0.00073,-10.846931636333466,312960,4.211787223815918,-0.8844083398580551,0.22290590847842395,-10.90244197845459,4.840499542653561,-0.0,0.2387084662914276,-10.846931636333466
271.6723184,325967,428,0.036999817937612534,719.3,91,3567,0.006897905077494215,-10.970054626464844,0.00073,-10.735243007540703,315968,4.944739818572998,0.14040140027645975,0.3101996978803072,-10.970054626464844,4.787110194563866,-0.0,0.05453183501958847,-10.735243007540703
278.13133278,328902,432,0.037011824548244476,724.51,91,3599,0.006722542006173171,-11.267216682434082,0.00073,-10.41801081597805,318912,4.491018772125244,0.0606648800894618,0.4275815726723522,-11.267216682434082,4.763394895941019,-0.0,0.06295336782932281,-10.41801081597805
278.24213006,331833,436,0.037004295736551285,722.19,91,3629,0.0066782838039216585,-10.811471939086914,0.00073,-10.715034857392311,321792,4.7436676025390625,0.4043124499730766,0.2981780603877269,-10.811471939086914,4.637766007333994,-0.0,1.144650936126709,-10.715034857392311
280.25028387,334777,440,0.03697313368320465,721.71,91,3661,0.007093280910339672,-11.605103492736816,0.00073,-11.04592327773571,324736,4.331186771392822,0.42049205605871975,0.31919761825702153,-11.605103492736816,4.616065874695778,-0.0,0.05114905536174774,-11.04592327773571
