train/loss,train/n_updates,train/MSE_losses,train/critic_los,rollout/ep_rew_mean,train/learning_rate,train/ent_coef,train/Main_losses,train/Beta,train/RL_loss,time/time_elapsed,train/critic_loss,time/episodes,train/MSE_loss,rollout/ep_len_mean,train/ent_coef_loss,time/fps,train/actor_loss,time/total_timesteps
18.03822135925293,26299,2.1062207221984863,0.7707751989364624,-145.63946314999998,0.001,0.011945095844566822,18.03822135925293,0,18.03822135925293,299,0.7707751989364624,132,2.1062207221984863,200.0,0.33873263001441956,88,18.03822135925293,26400
16.65119171142578,27099,2.298823356628418,0.7322840690612793,-145.67328859,0.001,0.012218334712088108,16.65119171142578,0,16.65119171142578,308,0.7322840690612793,136,2.298823356628418,200.0,0.6506006717681885,88,16.65119171142578,27200
14.259050369262695,27899,2.047231912612915,0.5749195218086243,-148.50333891,0.001,0.013286608271300793,14.259050369262695,0,14.259050369262695,317,0.5749195218086243,140,2.047231912612915,200.0,0.0978979766368866,88,14.259050369262695,28000
15.330230712890625,28699,2.3942952156066895,0.6285845041275024,-148.81983738,0.001,0.010807710699737072,15.330230712890625,0,15.330230712890625,326,0.6285845041275024,144,2.3942952156066895,200.0,-0.4353068470954895,88,15.330230712890625,28800
13.777853012084961,29499,2.117810010910034,1.057969331741333,-147.55828943000003,0.001,0.014443287625908852,13.777853012084961,0,13.777853012084961,335,1.057969331741333,148,2.117810010910034,200.0,-0.7105231881141663,88,13.777853012084961,29600
17.99184799194336,30299,2.1718273162841797,0.5484263300895691,-148.30150938000003,0.001,0.014424910768866539,17.99184799194336,0,17.99184799194336,344,0.5484263300895691,152,2.1718273162841797,200.0,0.2223033308982849,88,17.99184799194336,30400
14.38873291015625,31099,2.239020824432373,1.325966477394104,-143.82739238,0.001,0.014391685836017132,14.38873291015625,0,14.38873291015625,353,1.325966477394104,156,2.239020824432373,200.0,0.35742971301078796,88,14.38873291015625,31200
16.25307273864746,31899,2.366140365600586,0.48533380031585693,-146.52805052999997,0.001,0.010948382318019867,16.25307273864746,0,16.25307273864746,362,0.48533380031585693,160,2.366140365600586,200.0,-1.2450604438781738,88,16.25307273864746,32000
14.60176944732666,32699,2.1625494956970215,1.747525691986084,-149.42765103999997,0.001,0.009248209185898304,14.60176944732666,0,14.60176944732666,372,1.747525691986084,164,2.1625494956970215,200.0,-1.4632394313812256,88,14.60176944732666,32800
17.977689743041992,33499,2.060459613800049,0.4937751293182373,-150.51143358000002,0.001,0.011313548311591148,17.977689743041992,0,17.977689743041992,381,0.4937751293182373,168,2.060459613800049,200.0,-0.5876566171646118,88,17.977689743041992,33600
16.33916473388672,34299,2.22084903717041,0.39852869510650635,-148.17889301999998,0.001,0.012002306059002876,16.33916473388672,0,16.33916473388672,390,0.39852869510650635,172,2.22084903717041,200.0,-0.42547672986984253,88,16.33916473388672,34400
16.26441764831543,35099,2.2807235717773438,0.6238930225372314,-149.30114423000003,0.001,0.011461809277534485,16.26441764831543,0,16.26441764831543,399,0.6238930225372314,176,2.2807235717773438,200.0,1.1455974578857422,88,16.26441764831543,35200
15.746953964233398,35899,2.3260908126831055,0.6102142333984375,-155.32511857,0.001,0.011708439327776432,15.746953964233398,0,15.746953964233398,408,0.6102142333984375,180,2.3260908126831055,200.0,-0.36163535714149475,88,15.746953964233398,36000
14.094416618347168,36699,2.1943559646606445,0.5290020704269409,-151.78967541000003,0.001,0.014330110512673855,14.094416618347168,0,14.094416618347168,417,0.5290020704269409,184,2.1943559646606445,200.0,-0.5713692307472229,88,14.094416618347168,36800
15.146888732910156,37499,2.2920007705688477,0.7942984700202942,-150.48127453,0.001,0.013619005680084229,15.146888732910156,0,15.146888732910156,426,0.7942984700202942,188,2.2920007705688477,200.0,-0.4456539750099182,88,15.146888732910156,37600
11.16926383972168,38299,2.0998239517211914,0.36117029190063477,-150.67211358,0.001,0.013273960910737514,11.16926383972168,0,11.16926383972168,435,0.36117029190063477,192,2.0998239517211914,200.0,-1.0272705554962158,88,11.16926383972168,38400
13.147716522216797,39099,2.1596531867980957,0.7527459263801575,-153.05758131000002,0.001,0.012463746592402458,13.147716522216797,0,13.147716522216797,444,0.7527459263801575,196,2.1596531867980957,200.0,-0.2728116810321808,88,13.147716522216797,39200
17.067249298095703,39899,2.0607428550720215,1.0834105014801025,-151.69900496,0.001,0.011678045615553856,17.067249298095703,0,17.067249298095703,454,1.0834105014801025,200,2.0607428550720215,200.0,1.8321179151535034,88,17.067249298095703,40000
13.896120071411133,40699,2.4709270000457764,0.3194170296192169,-152.90379476,0.001,0.011177653446793556,13.896120071411133,0,13.896120071411133,463,0.3194170296192169,204,2.4709270000457764,200.0,-0.24953360855579376,88,13.896120071411133,40800
14.46047306060791,41499,2.2668399810791016,0.6613764762878418,-150.22449076,0.001,0.011613745242357254,14.46047306060791,0,14.46047306060791,472,0.6613764762878418,208,2.2668399810791016,200.0,0.2691463232040405,88,14.46047306060791,41600
10.101070404052734,42299,2.1071293354034424,0.332800030708313,-149.62215876,0.001,0.012636163271963596,10.101070404052734,0,10.101070404052734,481,0.332800030708313,212,2.1071293354034424,200.0,-0.38422733545303345,88,10.101070404052734,42400
14.793723106384277,43099,2.054081916809082,0.5309162139892578,-148.5486929,0.001,0.012151025235652924,14.793723106384277,0,14.793723106384277,490,0.5309162139892578,216,2.054081916809082,200.0,0.5831122994422913,88,14.793723106384277,43200
12.850245475769043,43899,2.0235867500305176,0.17993664741516113,-151.78947834000002,0.001,0.012165728025138378,12.850245475769043,0,12.850245475769043,499,0.17993664741516113,220,2.0235867500305176,200.0,-0.7781166434288025,88,12.850245475769043,44000
16.664264678955078,44699,1.8914830684661865,0.5702581405639648,-146.57586338,0.001,0.013512428849935532,16.664264678955078,0,16.664264678955078,508,0.5702581405639648,224,1.8914830684661865,200.0,0.1764795184135437,88,16.664264678955078,44800
13.493951797485352,45499,1.8174922466278076,0.7285458445549011,-148.49692489,0.001,0.012948181480169296,13.493951797485352,0,13.493951797485352,517,0.7285458445549011,228,1.8174922466278076,200.0,-0.19285887479782104,88,13.493951797485352,45600
17.763744354248047,46299,1.9434263706207275,0.40388983488082886,-146.63807820000002,0.001,0.012501424178481102,17.763744354248047,0,17.763744354248047,526,0.40388983488082886,232,1.9434263706207275,200.0,0.23224085569381714,88,17.763744354248047,46400
15.952733993530273,47099,1.907263994216919,0.5448658466339111,-143.34173137999997,0.001,0.012535843066871166,15.952733993530273,0,15.952733993530273,535,0.5448658466339111,236,1.907263994216919,200.0,0.5112356543540955,88,15.952733993530273,47200
12.221729278564453,47899,2.119271755218506,0.3230791687965393,-141.82100272999998,0.001,0.012491240166127682,12.221729278564453,0,12.221729278564453,544,0.3230791687965393,240,2.119271755218506,200.0,-1.978617787361145,88,12.221729278564453,48000
14.614280700683594,48699,1.9035062789916992,0.9463512897491455,-140.51493933,0.001,0.01352585107088089,14.614280700683594,0,14.614280700683594,554,0.9463512897491455,244,1.9035062789916992,200.0,-1.2359812259674072,88,14.614280700683594,48800
13.020431518554688,49499,2.050020933151245,0.4964955151081085,-140.52401711,0.001,0.011357725597918034,13.020431518554688,0,13.020431518554688,563,0.4964955151081085,248,2.050020933151245,200.0,0.5611244440078735,88,13.020431518554688,49600
13.7452392578125,50299,2.212573528289795,0.9934086799621582,-139.97482525000004,0.001,0.011630653403699398,13.7452392578125,0,13.7452392578125,572,0.9934086799621582,252,2.212573528289795,200.0,-0.5801429152488708,88,13.7452392578125,50400
15.660476684570312,51099,2.111161708831787,0.2890127897262573,-143.56899423,0.001,0.009417994879186153,15.660476684570312,0,15.660476684570312,581,0.2890127897262573,256,2.111161708831787,200.0,0.56772780418396,88,15.660476684570312,51200
12.35107421875,51899,1.7977170944213867,1.305080533027649,-144.30184798,0.001,0.010329188778996468,12.35107421875,0,12.35107421875,590,1.305080533027649,260,1.7977170944213867,200.0,-0.2880175709724426,88,12.35107421875,52000
