time/time_elapsed,time/total_timesteps,time/fps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,train/MSE_loss,train/Beta,train/learning_rate,train/loss,train/ent_coef_loss,train/ent_coef,train/n_updates,train/critic_loss,train/Main_losses,train/RL_loss,train/actor_loss,train/MSE_losses,train/critic_los
2159,193728,89,464,487.4,487.4,1.237536072731018,0,0.001,-97.31488037109375,0.6258244514465332,0.0031471478287130594,193627,0.0639965608716011,-97.31488037109375,-97.31488037109375,-97.31488037109375,1.237536072731018,0.0639965608716011
2181,195728,89,468,492.77,492.77,1.1141470670700073,0,0.001,-98.30274963378906,0.26319241523742676,0.008161481469869614,195627,0.06552425771951675,-98.30274963378906,-98.30274963378906,-98.30274963378906,1.1141470670700073,0.06552425771951675
2203,197728,89,472,495.01,495.01,1.1093857288360596,0,0.001,-97.36832427978516,-0.5363029837608337,0.0030168655794113874,197627,0.04532288387417793,-97.36832427978516,-97.36832427978516,-97.36832427978516,1.1093857288360596,0.04532288387417793
2220,199226,89,476,489.99,489.99,1.0996434688568115,0,0.001,-98.33917999267578,-0.7456072568893433,0.0038955467753112316,199125,0.03545217961072922,-98.33917999267578,-98.33917999267578,-98.33917999267578,1.0996434688568115,0.03545217961072922
2242,201226,89,480,489.99,489.99,1.2614226341247559,0,0.001,-97.4721908569336,-0.34613701701164246,0.002467505168169737,201125,0.014703008346259594,-97.4721908569336,-97.4721908569336,-97.4721908569336,1.2614226341247559,0.014703008346259594
2265,203226,89,484,489.99,489.99,1.1354109048843384,0,0.001,-97.89815521240234,-0.6467103958129883,0.0030467358883470297,203125,0.11387360095977783,-97.89815521240234,-97.89815521240234,-97.89815521240234,1.1354109048843384,0.11387360095977783
2287,205226,89,488,489.99,489.99,1.1859066486358643,0,0.001,-97.43527221679688,-0.7680345773696899,0.0031339102424681187,205125,0.020415354520082474,-97.43527221679688,-97.43527221679688,-97.43527221679688,1.1859066486358643,0.020415354520082474
2309,207226,89,492,489.99,489.99,1.2041051387786865,0,0.001,-98.405517578125,-0.4780140817165375,0.004064521286636591,207125,0.09534057974815369,-98.405517578125,-98.405517578125,-98.405517578125,1.2041051387786865,0.09534057974815369
2331,209226,89,496,491.53,491.53,1.0407429933547974,0,0.001,-98.4546890258789,-0.6311380863189697,0.00325875380076468,209125,0.04893454164266586,-98.4546890258789,-98.4546890258789,-98.4546890258789,1.0407429933547974,0.04893454164266586
2354,211226,89,500,491.53,491.53,1.021988868713379,0,0.001,-96.75663757324219,0.1348814070224762,0.002926131244748831,211125,0.05694156885147095,-96.75663757324219,-96.75663757324219,-96.75663757324219,1.021988868713379,0.05694156885147095
2376,213226,89,504,491.53,491.53,1.2252297401428223,0,0.001,-97.62882232666016,0.7173522710800171,0.0025175046175718307,213125,0.05150105804204941,-97.62882232666016,-97.62882232666016,-97.62882232666016,1.2252297401428223,0.05150105804204941
2397,215091,89,508,490.18,490.18,1.2289448976516724,0,0.001,-98.81802368164062,-1.185752272605896,0.004484835546463728,214990,0.04931185394525528,-98.81802368164062,-98.81802368164062,-98.81802368164062,1.2289448976516724,0.04931185394525528
2419,217061,89,512,489.88,489.88,1.2280555963516235,0,0.001,-98.05461120605469,0.07330545783042908,0.0026131337508559227,216960,0.07144975662231445,-98.05461120605469,-98.05461120605469,-98.05461120605469,1.2280555963516235,0.07144975662231445
2441,219061,89,516,489.88,489.88,1.3331208229064941,0,0.001,-96.84925842285156,0.6679312586784363,0.004188986495137215,218960,0.01924029365181923,-96.84925842285156,-96.84925842285156,-96.84925842285156,1.3331208229064941,0.01924029365181923
2463,221061,89,520,489.88,489.88,1.2002887725830078,0,0.001,-98.65580749511719,-0.29032790660858154,0.007146391086280346,220960,0.07863214612007141,-98.65580749511719,-98.65580749511719,-98.65580749511719,1.2002887725830078,0.07863214612007141
2485,223061,89,524,489.88,489.88,1.1469169855117798,0,0.001,-96.36782836914062,1.2419838905334473,0.0027581616304814816,222960,0.03329014778137207,-96.36782836914062,-96.36782836914062,-96.36782836914062,1.1469169855117798,0.03329014778137207
2508,225061,89,528,489.88,489.88,1.0467478036880493,0,0.001,-97.24983215332031,-0.6865957975387573,0.0022241990081965923,224960,0.06602837145328522,-97.24983215332031,-97.24983215332031,-97.24983215332031,1.0467478036880493,0.06602837145328522
2525,226627,89,532,486.53,486.53,1.094212532043457,0,0.001,-97.5290298461914,-0.5273140668869019,0.0026379914488643408,226526,0.08359578251838684,-97.5290298461914,-97.5290298461914,-97.5290298461914,1.094212532043457,0.08359578251838684
2542,228094,89,536,481.2,481.2,1.1154277324676514,0,0.001,-98.08708190917969,1.241570234298706,0.0026528688613325357,227993,0.08550161868333817,-98.08708190917969,-98.08708190917969,-98.08708190917969,1.1154277324676514,0.08550161868333817
2564,230094,89,540,481.2,481.2,1.189298391342163,0,0.001,-97.84918212890625,0.1605086326599121,0.003918863832950592,229993,0.01359072420746088,-97.84918212890625,-97.84918212890625,-97.84918212890625,1.189298391342163,0.01359072420746088
2586,232094,89,544,482.15,482.15,1.154496669769287,0,0.001,-98.04551696777344,-0.10352316498756409,0.003080094698816538,231993,0.021381646394729614,-98.04551696777344,-98.04551696777344,-98.04551696777344,1.154496669769287,0.021381646394729614
2609,234094,89,548,483.66,483.66,1.2716891765594482,0,0.001,-97.5538330078125,-0.23759141564369202,0.001805002917535603,233993,0.015195160172879696,-97.5538330078125,-97.5538330078125,-97.5538330078125,1.2716891765594482,0.015195160172879696
2629,235886,89,552,481.58,481.58,1.11172354221344,0,0.001,-98.1221923828125,-0.4262562394142151,0.0021088470239192247,235785,0.05823424085974693,-98.1221923828125,-98.1221923828125,-98.1221923828125,1.11172354221344,0.05823424085974693
2651,237886,89,556,481.58,481.58,1.1711041927337646,0,0.001,-97.53257751464844,0.5312590599060059,0.0021044842433184385,237785,0.07079693675041199,-97.53257751464844,-97.53257751464844,-97.53257751464844,1.1711041927337646,0.07079693675041199
2673,239886,89,560,481.58,481.58,1.2518361806869507,0,0.001,-96.49091339111328,0.7278105020523071,0.005587222520262003,239785,0.025293780490756035,-96.49091339111328,-96.49091339111328,-96.49091339111328,1.2518361806869507,0.025293780490756035
2695,241886,89,564,481.58,481.58,1.0155919790267944,0,0.001,-96.76162719726562,-1.227518916130066,0.0022995774634182453,241785,0.05949445813894272,-96.76162719726562,-96.76162719726562,-96.76162719726562,1.0155919790267944,0.05949445813894272
2718,243886,89,568,481.58,481.58,1.2243398427963257,0,0.001,-98.6804428100586,-0.40913137793540955,0.002660063561052084,243785,0.011209304444491863,-98.6804428100586,-98.6804428100586,-98.6804428100586,1.2243398427963257,0.011209304444491863
2740,245886,89,572,481.58,481.58,1.1847115755081177,0,0.001,-98.30105590820312,0.2635507881641388,0.003200890962034464,245785,0.03879028558731079,-98.30105590820312,-98.30105590820312,-98.30105590820312,1.1847115755081177,0.03879028558731079
2762,247879,89,576,486.53,486.53,1.182728886604309,0,0.001,-96.8331298828125,2.890425682067871,0.003242321079596877,247778,0.03403204679489136,-96.8331298828125,-96.8331298828125,-96.8331298828125,1.182728886604309,0.03403204679489136
2785,249879,89,580,486.53,486.53,1.3106060028076172,0,0.001,-98.58819580078125,0.9361763000488281,0.006012211553752422,249778,0.07709207385778427,-98.58819580078125,-98.58819580078125,-98.58819580078125,1.3106060028076172,0.07709207385778427
2807,251879,89,584,486.53,486.53,1.2725908756256104,0,0.001,-97.98945617675781,0.9053247570991516,0.0035165990702807903,251778,0.1362222135066986,-97.98945617675781,-97.98945617675781,-97.98945617675781,1.2725908756256104,0.1362222135066986
2829,253879,89,588,486.53,486.53,1.3452281951904297,0,0.001,-96.78301239013672,0.9631375670433044,0.003045313758775592,253778,0.014518721029162407,-96.78301239013672,-96.78301239013672,-96.78301239013672,1.3452281951904297,0.014518721029162407
2852,255879,89,592,486.53,486.53,1.520746111869812,0,0.001,-97.37078857421875,-1.2587823867797852,0.004339484963566065,255778,0.027223140001296997,-97.37078857421875,-97.37078857421875,-97.37078857421875,1.520746111869812,0.027223140001296997
2874,257879,89,596,486.53,486.53,1.4018285274505615,0,0.001,-96.70011901855469,1.27046537399292,0.004718993790447712,257778,0.014672582037746906,-96.70011901855469,-96.70011901855469,-96.70011901855469,1.4018285274505615,0.014672582037746906
2896,259879,89,600,486.53,486.53,1.3277499675750732,0,0.001,-98.13111114501953,0.9307035803794861,0.0030934785027056932,259778,0.01797068491578102,-98.13111114501953,-98.13111114501953,-98.13111114501953,1.3277499675750732,0.01797068491578102
2918,261879,89,604,486.53,486.53,1.1180089712142944,0,0.001,-98.80580139160156,0.0092848539352417,0.002380107995122671,261778,0.03789671137928963,-98.80580139160156,-98.80580139160156,-98.80580139160156,1.1180089712142944,0.03789671137928963
2941,263879,89,608,487.88,487.88,1.157609224319458,0,0.001,-97.8202896118164,0.2796679139137268,0.0035109391901642084,263778,0.04884118586778641,-97.8202896118164,-97.8202896118164,-97.8202896118164,1.157609224319458,0.04884118586778641
2963,265879,89,612,488.18,488.18,1.1653856039047241,0,0.001,-96.97294616699219,-1.686375379562378,0.003987987991422415,265778,0.02860936149954796,-96.97294616699219,-96.97294616699219,-96.97294616699219,1.1653856039047241,0.02860936149954796
2985,267879,89,616,488.18,488.18,1.367448329925537,0,0.001,-98.62059020996094,0.6902070045471191,0.0020607933402061462,267778,0.4201211929321289,-98.62059020996094,-98.62059020996094,-98.62059020996094,1.367448329925537,0.4201211929321289
3005,269678,89,620,486.17,486.17,1.075468897819519,0,0.001,-98.22711181640625,-0.048261743038892746,0.003276652190834284,269577,0.16848623752593994,-98.22711181640625,-98.22711181640625,-98.22711181640625,1.075468897819519,0.16848623752593994
3028,271678,89,624,486.17,486.17,1.27351713180542,0,0.001,-98.4803695678711,0.0977422446012497,0.0019773475360125303,271577,0.05715874210000038,-98.4803695678711,-98.4803695678711,-98.4803695678711,1.27351713180542,0.05715874210000038
3050,273678,89,628,486.17,486.17,1.117891788482666,0,0.001,-97.00187683105469,1.607183575630188,0.0024929370265454054,273577,0.33830249309539795,-97.00187683105469,-97.00187683105469,-97.00187683105469,1.117891788482666,0.33830249309539795
3072,275678,89,632,490.51,490.51,1.0526087284088135,0,0.001,-98.34803009033203,-0.36236169934272766,0.0012444707099348307,275577,0.00866684876382351,-98.34803009033203,-98.34803009033203,-98.34803009033203,1.0526087284088135,0.00866684876382351
3095,277678,89,636,495.84,495.84,1.2536895275115967,0,0.001,-97.71014404296875,-0.5252212882041931,0.0023499405942857265,277577,0.024608254432678223,-97.71014404296875,-97.71014404296875,-97.71014404296875,1.2536895275115967,0.024608254432678223
3117,279678,89,640,495.84,495.84,1.1637630462646484,0,0.001,-98.55781555175781,0.958403468132019,0.0011381052900105715,279577,0.015962690114974976,-98.55781555175781,-98.55781555175781,-98.55781555175781,1.1637630462646484,0.015962690114974976
3140,281678,89,644,495.84,495.84,1.1607375144958496,0,0.001,-97.59272766113281,0.5980007648468018,0.0024786198046058416,281577,0.013051234185695648,-97.59272766113281,-97.59272766113281,-97.59272766113281,1.1607375144958496,0.013051234185695648
3162,283678,89,648,495.84,495.84,0.9665212035179138,0,0.001,-98.08033752441406,-1.0990618467330933,0.0017704606289044023,283577,0.008313844911754131,-98.08033752441406,-98.08033752441406,-98.08033752441406,0.9665212035179138,0.008313844911754131
3184,285660,89,652,497.74,497.74,0.9857422113418579,0,0.001,-98.8947982788086,1.168555736541748,0.0029104624409228563,285559,0.036372989416122437,-98.8947982788086,-98.8947982788086,-98.8947982788086,0.9857422113418579,0.036372989416122437
3206,287660,89,656,497.74,497.74,1.527529239654541,0,0.001,-97.78343200683594,0.2049725204706192,0.003248218446969986,287559,0.01118551567196846,-97.78343200683594,-97.78343200683594,-97.78343200683594,1.527529239654541,0.01118551567196846
3229,289660,89,660,497.74,497.74,1.4506198167800903,0,0.001,-97.3870849609375,-0.24284957349300385,0.002911206567659974,289559,0.04156286269426346,-97.3870849609375,-97.3870849609375,-97.3870849609375,1.4506198167800903,0.04156286269426346
3251,291660,89,664,497.74,497.74,1.104416012763977,0,0.001,-98.67057037353516,0.28087902069091797,0.0033697686158120632,291559,0.050116561353206635,-98.67057037353516,-98.67057037353516,-98.67057037353516,1.104416012763977,0.050116561353206635
3273,293660,89,668,497.74,497.74,1.274273157119751,0,0.001,-97.28406524658203,0.3236452639102936,0.002820149064064026,293559,0.04696048051118851,-97.28406524658203,-97.28406524658203,-97.28406524658203,1.274273157119751,0.04696048051118851
3295,295660,89,672,497.74,497.74,1.10541832447052,0,0.001,-98.24076080322266,-1.0137771368026733,0.0025056255981326103,295559,0.007025459315627813,-98.24076080322266,-98.24076080322266,-98.24076080322266,1.10541832447052,0.007025459315627813
3313,297218,89,676,493.39,493.39,1.0321428775787354,0,0.001,-97.2340087890625,1.6807106733322144,0.001816550618968904,297117,0.20432807505130768,-97.2340087890625,-97.2340087890625,-97.2340087890625,1.0321428775787354,0.20432807505130768
3335,299218,89,680,493.39,493.39,1.2237575054168701,0,0.001,-98.04086303710938,-0.8908157348632812,0.0031265574507415295,299117,0.018063949421048164,-98.04086303710938,-98.04086303710938,-98.04086303710938,1.2237575054168701,0.018063949421048164
