time/fps,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/episodes,train/Beta,train/actor_loss,train/critic_los,train/MSE_loss,train/MSE_losses,train/RL_loss,train/Main_losses,train/loss,train/n_updates,train/learning_rate,train/critic_loss
161,5.79,914,147921,5.79,25368,-0.0,-3.234617590904236,0.04463975504040718,1.6570097208023071,1.6601548790931702,-3.2155632972717285,-3.234617590904236,-3.2155632972717285,147819,0.001,0.035329005867242816
161,5.79,914,147945,5.79,25372,-0.0,-3.3717310428619385,0.04042687267065048,1.6054331064224243,1.5851136048634846,-3.3550796508789062,-3.3717310428619385,-3.3550796508789062,147843,0.001,0.034641724390288196
161,5.79,914,147968,5.79,25376,-0.0,-3.335720936457316,0.060768499970436096,1.7032520771026611,1.6498721440633137,-3.1715855598449707,-3.335720936457316,-3.1715855598449707,147866,0.001,0.034602136661609016
161,5.78,914,147991,5.78,25380,-0.0,-3.3095951875050864,0.022220198065042496,1.6477900743484497,1.6385902563730876,-3.323831796646118,-3.3095951875050864,-3.323831796646118,147890,0.001,0.036097963651021324
161,5.79,915,148015,5.79,25384,-0.0,-3.3852129777272544,0.07302668690681458,1.6118704080581665,1.6083662509918213,-3.35734486579895,-3.3852129777272544,-3.35734486579895,147913,0.001,0.043533191084861755
161,5.8,915,148040,5.8,25388,-0.0,-3.313536047935486,0.03982581943273544,1.7061498165130615,1.637175440788269,-3.1056106090545654,-3.313536047935486,-3.1056106090545654,147938,0.001,0.04239026749772685
161,5.8,915,148064,5.8,25392,-0.0,-3.32037361462911,0.029654184356331825,1.7217562198638916,1.6417783101399739,-3.1895341873168945,-3.32037361462911,-3.1895341873168945,147962,0.001,0.0450078904007872
161,5.79,915,148087,5.79,25396,-0.0,-3.5229856173197427,0.030308125540614128,1.5438493490219116,1.5733299255371094,-3.581921339035034,-3.5229856173197427,-3.581921339035034,147986,0.001,0.04370915237814188
161,5.8,915,148111,5.8,25400,-0.0,-3.23567001024882,0.06186384707689285,1.672180414199829,1.6714905103047688,-3.223961114883423,-3.23567001024882,-3.223961114883423,148009,0.001,0.04903210327029228
161,5.79,915,148133,5.79,25404,-0.0,-3.5382348696390786,0.030939355492591858,1.6275503635406494,1.5792287985483806,-3.4706010818481445,-3.5382348696390786,-3.4706010818481445,148031,0.001,0.0463260126610597
161,5.79,915,148156,5.79,25408,-0.0,-3.3306634426116943,0.04672470688819885,1.62045156955719,1.6404882669448853,-3.319037675857544,-3.3306634426116943,-3.319037675857544,148055,0.001,0.06392491733034451
161,5.8,916,148179,5.8,25412,-0.0,-3.1467995643615723,0.04614800214767456,1.7637850046157837,1.705334484577179,-2.9946653842926025,-3.1467995643615723,-2.9946653842926025,148077,0.001,0.04236824549734593
161,5.8,916,148202,5.8,25416,-0.0,-3.210426092147827,0.06192823126912117,1.6926101446151733,1.6523077885309856,-3.142982006072998,-3.210426092147827,-3.142982006072998,148100,0.001,0.05293767433613539
161,5.78,916,148224,5.78,25420,-0.0,-3.1276892820994058,0.04768268018960953,1.6381652355194092,1.661889870961507,-3.2025792598724365,-3.1276892820994058,-3.2025792598724365,148122,0.001,0.0328137514491876
161,5.79,916,148248,5.79,25424,-0.0,-3.3636969725290933,0.025411654263734818,1.7695287466049194,1.6354701519012451,-3.0092577934265137,-3.3636969725290933,-3.0092577934265137,148146,0.001,0.0426588219900926
161,5.79,916,148271,5.79,25428,-0.0,-3.275893211364746,0.07204021513462067,1.5676424503326416,1.6563467979431152,-3.439380407333374,-3.275893211364746,-3.439380407333374,148169,0.001,0.039837598179777466
161,5.8,916,148295,5.8,25432,-0.0,-3.344079335530599,0.02041579782962799,1.55756676197052,1.6290645202000935,-3.54880428314209,-3.344079335530599,-3.54880428314209,148193,0.001,0.03730338563521703
161,5.8,916,148318,5.8,25436,-0.0,-3.419728994369507,0.03892529383301735,1.5821868181228638,1.5931508938471477,-3.5259504318237305,-3.419728994369507,-3.5259504318237305,148216,0.001,0.03155109037955602
161,5.8,917,148342,5.8,25440,-0.0,-3.262300650278727,0.02397746592760086,1.6838656663894653,1.6527647972106934,-3.157367467880249,-3.262300650278727,-3.157367467880249,148240,0.001,0.04041450501730045
161,5.82,917,148366,5.82,25444,-0.0,-3.203871170679728,0.02453889697790146,1.5992333889007568,1.6759270032246907,-3.4131364822387695,-3.203871170679728,-3.4131364822387695,148264,0.001,0.03792095618943373
161,5.81,917,148389,5.81,25448,-0.0,-3.1545713742574057,0.030625462532043457,1.786887526512146,1.7056357860565186,-2.9626524448394775,-3.1545713742574057,-2.9626524448394775,148287,0.001,0.04109897774954637
161,5.83,917,148413,5.83,25452,-0.0,-3.358586629231771,0.04948309808969498,1.5125662088394165,1.603022535641988,-3.5404610633850098,-3.358586629231771,-3.5404610633850098,148311,0.001,0.04986156336963177
161,5.84,917,148437,5.84,25456,-0.0,-3.2553680737813315,0.0344209186732769,1.66839599609375,1.6749616066614788,-3.292963743209839,-3.2553680737813315,-3.292963743209839,148335,0.001,0.04193138889968395
161,5.86,917,148461,5.86,25460,-0.0,-3.027625640233358,0.029420174658298492,1.5989305973052979,1.7333299318949382,-3.263493537902832,-3.027625640233358,-3.263493537902832,148359,0.001,0.033427780183653034
161,5.86,917,148485,5.86,25464,-0.0,-3.3258236249287925,0.031495604664087296,1.6583712100982666,1.6472599506378174,-3.2726030349731445,-3.3258236249287925,-3.2726030349731445,148383,0.001,0.03341482703884443
161,5.85,918,148506,5.85,25468,-0.0,-3.2493484020233154,0.03888683766126633,1.6895949840545654,1.6767202615737915,-3.21541690826416,-3.2493484020233154,-3.21541690826416,148405,0.001,0.0401568416506052
161,5.84,918,148529,5.84,25472,-0.0,-3.2515250047047934,0.012982665561139584,1.7401297092437744,1.6560049057006836,-3.0599303245544434,-3.2515250047047934,-3.0599303245544434,148428,0.001,0.030305257843186457
161,5.85,918,148553,5.85,25476,-0.0,-3.442446788152059,0.026477660983800888,1.659735083580017,1.5891069571177165,-3.283299684524536,-3.442446788152059,-3.283299684524536,148451,0.001,0.041203863297899566
161,5.85,918,148576,5.85,25480,-0.0,-3.3807286421457925,0.06273093819618225,1.5592708587646484,1.607708255449931,-3.534853219985962,-3.3807286421457925,-3.534853219985962,148474,0.001,0.04487139483292898
161,5.85,918,148600,5.85,25484,-0.0,-3.3086256186167398,0.029627611860632896,1.5799816846847534,1.6462152004241943,-3.408653497695923,-3.3086256186167398,-3.408653497695923,148498,0.001,0.03626502274225155
161,5.83,918,148623,5.83,25488,-0.0,-3.318232218424479,0.04087052866816521,1.6577701568603516,1.6667262713114421,-3.2615623474121094,-3.318232218424479,-3.2615623474121094,148521,0.001,0.039521269810696445
161,5.83,918,148647,5.83,25492,-0.0,-3.2676218350728354,0.05390319600701332,1.641398549079895,1.6469133694966633,-3.3516845703125,-3.2676218350728354,-3.3516845703125,148545,0.001,0.05158057622611523
161,5.84,919,148671,5.84,25496,-0.0,-3.5838607947031655,0.05221033841371536,1.5318413972854614,1.547707200050354,-3.5993492603302,-3.5838607947031655,-3.5993492603302,148569,0.001,0.034610177079836525
161,5.83,919,148694,5.83,25500,-0.0,-3.21053417523702,0.027640819549560547,1.685034155845642,1.6727795600891113,-3.2782373428344727,-3.21053417523702,-3.2782373428344727,148592,0.001,0.03990244151403507
161,5.85,919,148718,5.85,25504,-0.0,-3.31766676902771,0.03009098395705223,1.66471529006958,1.649383505185445,-3.3690829277038574,-3.31766676902771,-3.3690829277038574,148616,0.001,0.0324166901409626
161,5.86,919,148742,5.86,25508,-0.0,-3.36592435836792,0.021861687302589417,1.6024714708328247,1.6058260599772136,-3.324768304824829,-3.36592435836792,-3.324768304824829,148640,0.001,0.04669977786640326
161,5.86,919,148765,5.86,25512,-0.0,-3.3662139177322388,0.05388560891151428,1.6825108528137207,1.633087158203125,-3.202796459197998,-3.3662139177322388,-3.202796459197998,148664,0.001,0.039301732555031776
161,5.86,919,148788,5.86,25516,-0.0,-3.3176259994506836,0.0633201003074646,1.6293914318084717,1.6344882249832153,-3.292574644088745,-3.3176259994506836,-3.292574644088745,148687,0.001,0.04312011754761139
161,5.88,919,148812,5.88,25520,-0.0,-3.314331293106079,0.05123000591993332,1.570433259010315,1.6313273906707764,-3.504831552505493,-3.314331293106079,-3.504831552505493,148710,0.001,0.038842879235744476
161,5.86,920,148834,5.86,25524,-0.0,-3.374933878580729,0.05757419764995575,1.6752599477767944,1.621645450592041,-3.248621940612793,-3.374933878580729,-3.248621940612793,148732,0.001,0.04615031865735849
161,5.86,920,148857,5.86,25528,-0.0,-3.3053317864735923,0.031701669096946716,1.673125982284546,1.6290900309880574,-3.2266321182250977,-3.3053317864735923,-3.2266321182250977,148756,0.001,0.046207230538129807
161,5.86,920,148881,5.86,25532,-0.0,-3.2963967323303223,0.03360307589173317,1.6529265642166138,1.64274795850118,-3.262033700942993,-3.2963967323303223,-3.262033700942993,148779,0.001,0.04323543546100458
161,5.87,920,148905,5.87,25536,-0.0,-3.34857185681661,0.031019221991300583,1.582786202430725,1.6227185328801472,-3.3906383514404297,-3.34857185681661,-3.3906383514404297,148803,0.001,0.040066986655195556
161,5.87,920,148929,5.87,25540,-0.0,-3.3971250851949057,0.04966067522764206,1.5830366611480713,1.5959275166193645,-3.336770534515381,-3.3971250851949057,-3.336770534515381,148827,0.001,0.04086579537640015
161,5.88,920,148954,5.88,25544,-0.0,-3.2627804279327393,0.06310049444437027,1.7334336042404175,1.6656467119852703,-3.1570732593536377,-3.2627804279327393,-3.1570732593536377,148852,0.001,0.03871618894239267
161,5.89,920,148978,5.89,25548,-0.0,-3.414299567540487,0.03243531286716461,1.5360305309295654,1.5777047077814739,-3.519359588623047,-3.414299567540487,-3.519359588623047,148877,0.001,0.033298938535153866
161,5.88,921,149001,5.88,25552,-0.0,-3.416108012199402,0.04242643713951111,1.6692728996276855,1.584522306919098,-3.1688079833984375,-3.416108012199402,-3.1688079833984375,148899,0.001,0.03721160665154457
161,5.88,921,149025,5.88,25556,-0.0,-3.3783280849456787,0.035868145525455475,1.6106088161468506,1.5963089068730671,-3.3306658267974854,-3.3783280849456787,-3.3306658267974854,148923,0.001,0.043960193172097206
161,5.88,921,149049,5.88,25560,-0.0,-3.245849847793579,0.02459392137825489,1.7747396230697632,1.6545709768931072,-2.9782230854034424,-3.245849847793579,-2.9782230854034424,148947,0.001,0.028854634302357834
161,5.87,921,149072,5.87,25564,-0.0,-3.3530821800231934,0.09397263824939728,1.607962965965271,1.6094708840052288,-3.2980198860168457,-3.3530821800231934,-3.2980198860168457,148970,0.001,0.04469696215043465
161,5.89,921,149095,5.89,25568,-0.0,-3.253281831741333,0.040279507637023926,1.5231722593307495,1.6602356831232707,-3.5870165824890137,-3.253281831741333,-3.5870165824890137,148994,0.001,0.03305379829059044
161,5.89,921,149118,5.89,25572,-0.0,-3.279595375061035,0.07273311913013458,1.6261646747589111,1.6398485104242961,-3.3136587142944336,-3.279595375061035,-3.3136587142944336,149016,0.001,0.03532381281256676
161,5.88,921,149141,5.88,25576,-0.0,-3.2818641662597656,0.05905602127313614,1.6633440256118774,1.641229788462321,-3.2445945739746094,-3.2818641662597656,-3.2445945739746094,149039,0.001,0.05920641620953878
161,5.89,922,149165,5.89,25580,-0.0,-3.338218927383423,0.03498956561088562,1.5855333805084229,1.6136579910914104,-3.4833898544311523,-3.338218927383423,-3.4833898544311523,149063,0.001,0.038736484944820404
161,5.88,922,149188,5.88,25584,-0.0,-3.384023904800415,0.031573813408613205,1.721022605895996,1.6124751965204875,-3.256044626235962,-3.384023904800415,-3.256044626235962,149086,0.001,0.04816362783312798
161,5.87,922,149210,5.87,25588,-0.0,-3.3150678873062134,0.05155695229768753,1.56668221950531,1.616821527481079,-3.416273355484009,-3.3150678873062134,-3.416273355484009,149109,0.001,0.036616387963294986
161,5.85,922,149232,5.85,25592,-0.0,-3.4318013191223145,0.07145517319440842,1.616241455078125,1.5956127246220906,-3.3068737983703613,-3.4318013191223145,-3.3068737983703613,149130,0.001,0.04688606783747673
161,5.85,922,149256,5.85,25596,-0.0,-3.3515330155690513,0.0384480282664299,1.644795298576355,1.6329521735509236,-3.2783937454223633,-3.3515330155690513,-3.2783937454223633,149154,0.001,0.03681004140526056
161,5.86,922,149280,5.86,25600,-0.0,-3.284535805384318,0.04035576432943344,1.56795072555542,1.6161218484242756,-3.3798108100891113,-3.284535805384318,-3.3798108100891113,149178,0.001,0.039745455607771873
161,5.85,922,149303,5.85,25604,-0.0,-3.212859312693278,0.031507886946201324,1.5501058101654053,1.6683101256688435,-3.475071668624878,-3.212859312693278,-3.475071668624878,149202,0.001,0.03929727027813593
161,5.85,923,149327,5.85,25608,-0.0,-3.144707679748535,0.03727102652192116,1.6557433605194092,1.6873441934585571,-3.2101542949676514,-3.144707679748535,-3.2101542949676514,149225,0.001,0.04277347959578037
161,5.86,923,149351,5.86,25612,-0.0,-3.0404300689697266,0.03455512970685959,1.85400390625,1.7442684570948284,-2.7820847034454346,-3.0404300689697266,-2.7820847034454346,149249,0.001,0.05163230809072653
