time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/critic_loss,train/learning_rate,train/actor_loss,train/loss,train/MSE_loss,train/n_updates,train/critic_los,train/Main_losses,train/RL_loss,train/MSE_losses,train/Beta
116370,161,5.89,722,5.89,19948,0.042889590530345835,0.001,-3.21822198232015,-3.2688233852386475,1.682161569595337,116272,0.07330390810966492,-3.21822198232015,-3.2688233852386475,1.6549623409907024,-0.0
116393,161,5.89,722,5.89,19952,0.04582476355135441,0.001,-3.160143733024597,-3.241220712661743,1.665292739868164,116295,0.04582642391324043,-3.160143733024597,-3.241220712661743,1.707791030406952,-0.0
116416,161,5.89,722,5.89,19956,0.02794224179039399,0.001,-3.3770431677500405,-3.329585552215576,1.6610668897628784,116318,0.02602611482143402,-3.3770431677500405,-3.329585552215576,1.6143378814061482,-0.0
116438,161,5.88,722,5.88,19960,0.05469134896993637,0.001,-3.31349770228068,-3.4242360591888428,1.6040698289871216,116340,0.10344536602497101,-3.31349770228068,-3.4242360591888428,1.6527026096979778,-0.0
116462,161,5.89,723,5.89,19964,0.04367487629254659,0.001,-3.173165957132975,-3.157647132873535,1.7145949602127075,116364,0.043656229972839355,-3.173165957132975,-3.157647132873535,1.6908188263575237,-0.0
116486,161,5.89,723,5.89,19968,0.035284739608565964,0.001,-3.207546869913737,-3.308499574661255,1.6230722665786743,116388,0.03855089470744133,-3.207546869913737,-3.308499574661255,1.6615484555562336,-0.0
116510,161,5.9,723,5.9,19972,0.0393426405886809,0.001,-3.256789286931356,-3.335960865020752,1.6026586294174194,116412,0.035443369299173355,-3.256789286931356,-3.335960865020752,1.6334513028462727,-0.0
116533,161,5.9,723,5.9,19976,0.039309763039151825,0.001,-3.3811373710632324,-3.2961318492889404,1.6540250778198242,116435,0.03688511252403259,-3.3811373710632324,-3.2961318492889404,1.6079683701197307,-0.0
116556,161,5.9,723,5.9,19980,0.040021973041196666,0.001,-3.1799658934275308,-3.2635464668273926,1.6100610494613647,116459,0.017955584451556206,-3.1799658934275308,-3.2635464668273926,1.667543888092041,-0.0
116581,161,5.91,723,5.91,19984,0.044683667831122875,0.001,-3.3346906503041587,-3.3706071376800537,1.606245994567871,116482,0.04500807449221611,-3.3346906503041587,-3.3706071376800537,1.6229393084843953,-0.0
116605,161,5.91,723,5.91,19988,0.039295694480339684,0.001,-3.264439344406128,-3.4743266105651855,1.5868967771530151,116507,0.02900724858045578,-3.264439344406128,-3.4743266105651855,1.6481144030888875,-0.0
116627,161,5.88,724,5.88,19992,0.042237324019273124,0.001,-3.1549720764160156,-2.97554874420166,1.7420110702514648,116529,0.044978298246860504,-3.1549720764160156,-2.97554874420166,1.6751667658487956,-0.0
116650,161,5.87,724,5.87,19996,0.05384876982619365,0.001,-3.275602420171102,-3.2501049041748047,1.6542339324951172,116552,0.028885578736662865,-3.275602420171102,-3.2501049041748047,1.6449232896169026,-0.0
116673,161,5.85,724,5.85,20000,0.04047138119737307,0.001,-3.3604206244150796,-3.2507646083831787,1.663442850112915,116575,0.04357697069644928,-3.3604206244150796,-3.2507646083831787,1.621091365814209,-0.0
116697,161,5.86,724,5.86,20004,0.04582307611902555,0.001,-3.398380438486735,-3.4698400497436523,1.563536286354065,116599,0.06089404225349426,-3.398380438486735,-3.4698400497436523,1.6155627965927124,-0.0
116720,161,5.85,724,5.85,20008,0.039902372285723686,0.001,-3.270485242207845,-3.1782917976379395,1.6774358749389648,116623,0.04546672850847244,-3.270485242207845,-3.1782917976379395,1.6304182211558025,-0.0
116744,161,5.86,724,5.86,20012,0.03484205435961485,0.001,-3.2554538249969482,-3.2315304279327393,1.650875210762024,116646,0.037021372467279434,-3.2554538249969482,-3.2315304279327393,1.647423227628072,-0.0
116767,161,5.86,724,5.86,20016,0.04670092463493347,0.001,-3.4337290128072104,-3.2745983600616455,1.6199091672897339,116669,0.04506104439496994,-3.4337290128072104,-3.2745983600616455,1.5948656400044758,-0.0
116790,161,5.88,725,5.88,20020,0.049108101365466915,0.001,-3.2677272160847983,-3.162135601043701,1.749146580696106,116692,0.07925941050052643,-3.2677272160847983,-3.162135601043701,1.6581638654073079,-0.0
116814,161,5.88,725,5.88,20024,0.04368320852518082,0.001,-3.3292418320973716,-3.225111722946167,1.6320627927780151,116715,0.046044327318668365,-3.3292418320973716,-3.225111722946167,1.6220879554748535,-0.0
116838,161,5.88,725,5.88,20028,0.04463362507522106,0.001,-3.3287158012390137,-3.3663651943206787,1.6568737030029297,116740,0.04944803565740585,-3.3287158012390137,-3.3663651943206787,1.667925198872884,-0.0
116862,161,5.89,725,5.89,20032,0.05419694446027279,0.001,-3.345989942550659,-3.4430575370788574,1.6015619039535522,116764,0.050096072256565094,-3.345989942550659,-3.4430575370788574,1.5980340242385864,-0.0
116884,161,5.87,725,5.87,20036,0.045555951073765755,0.001,-3.205767552057902,-3.1545300483703613,1.6739894151687622,116787,0.04968366026878357,-3.205767552057902,-3.1545300483703613,1.6753726402918498,-0.0
116908,161,5.87,725,5.87,20040,0.03128105712433656,0.001,-3.2722955544789634,-3.4971981048583984,1.6229795217514038,116810,0.02418600395321846,-3.2722955544789634,-3.4971981048583984,1.664150357246399,-0.0
116931,161,5.86,725,5.86,20044,0.04630520256857077,0.001,-3.220856269200643,-3.2232186794281006,1.6623594760894775,116833,0.04758621007204056,-3.220856269200643,-3.2232186794281006,1.6841273705164592,-0.0
116954,161,5.84,726,5.84,20048,0.034997117395202317,0.001,-3.0857531229654946,-3.020249605178833,1.7189295291900635,116857,0.03716497868299484,-3.0857531229654946,-3.020249605178833,1.7229996522267659,-0.0
116977,161,5.84,726,5.84,20052,0.040657155215740204,0.001,-3.2561941941579184,-3.349679470062256,1.6441686153411865,116880,0.04270055890083313,-3.2561941941579184,-3.349679470062256,1.6570460796356201,-0.0
117001,161,5.85,726,5.85,20056,0.04217953390131394,0.001,-3.2859249114990234,-3.174640417098999,1.662855625152588,116903,0.024502737447619438,-3.2859249114990234,-3.174640417098999,1.634906013806661,-0.0
117025,161,5.87,726,5.87,20060,0.039056507870554924,0.001,-3.2874112129211426,-3.1595940589904785,1.6084824800491333,116927,0.04187873750925064,-3.2874112129211426,-3.1595940589904785,1.6090058485666912,-0.0
117048,161,5.86,726,5.86,20064,0.041830542807777725,0.001,-3.360509713490804,-3.352059841156006,1.6631814241409302,116950,0.03568586707115173,-3.360509713490804,-3.352059841156006,1.6443716684977214,-0.0
117071,161,5.85,726,5.85,20068,0.050080121184388794,0.001,-3.1392617225646973,-3.1652183532714844,1.716989278793335,116973,0.04827731475234032,-3.1392617225646973,-3.1652183532714844,1.71704097588857,-0.0
117095,161,5.85,726,5.85,20072,0.050754874323805176,0.001,-3.327007293701172,-3.3130900859832764,1.585844874382019,116997,0.06772840023040771,-3.327007293701172,-3.3130900859832764,1.6200363238652546,-0.0
117118,161,5.85,727,5.85,20076,0.04142337727049986,0.001,-3.2103925546010337,-3.34401273727417,1.5844401121139526,117020,0.05829818174242973,-3.2103925546010337,-3.34401273727417,1.68186350663503,-0.0
117141,161,5.85,727,5.85,20080,0.0478835574661692,0.001,-3.31412943204244,-3.456698417663574,1.577863097190857,117043,0.05363152548670769,-3.31412943204244,-3.456698417663574,1.6124276717503865,-0.0
117164,161,5.83,727,5.83,20084,0.08281822378436725,0.001,-3.2770097255706787,-3.462618827819824,1.567936658859253,117066,0.061204299330711365,-3.2770097255706787,-3.462618827819824,1.64144233862559,-0.0
117189,161,5.84,727,5.84,20088,0.04296011322488388,0.001,-3.3082923094431558,-3.1461095809936523,1.7189053297042847,117091,0.043908439576625824,-3.3082923094431558,-3.1461095809936523,1.6569565534591675,-0.0
117212,161,5.85,727,5.85,20092,0.05457417704164982,0.001,-3.2090889612833657,-3.042112350463867,1.7233233451843262,117114,0.025534408167004585,-3.2090889612833657,-3.042112350463867,1.6462560097376506,-0.0
117234,161,5.84,727,5.84,20096,0.03892278422911962,0.001,-3.3287862141927085,-3.3373525142669678,1.5884039402008057,117137,0.028653554618358612,-3.3287862141927085,-3.3373525142669678,1.6041566133499146,-0.0
117258,161,5.85,727,5.85,20100,0.050203497832020126,0.001,-3.2495639324188232,-3.1138272285461426,1.693719744682312,117160,0.029093913733959198,-3.2495639324188232,-3.1138272285461426,1.639150341351827,-0.0
117282,161,5.85,728,5.85,20104,0.042429949467380844,0.001,-3.242886702219645,-2.999309539794922,1.7531934976577759,117184,0.03799748048186302,-3.242886702219645,-2.999309539794922,1.6217991908391316,-0.0
117305,161,5.85,728,5.85,20108,0.05515133341153463,0.001,-3.312574783960978,-2.9518675804138184,1.7555917501449585,117208,0.04502376914024353,-3.312574783960978,-2.9518675804138184,1.6512993971506755,-0.0
117328,161,5.84,728,5.84,20112,0.04488430917263031,0.001,-3.316553274790446,-3.3259990215301514,1.637615442276001,117230,0.04440571367740631,-3.316553274790446,-3.3259990215301514,1.6261892716089885,-0.0
117351,161,5.84,728,5.84,20116,0.04566491643587748,0.001,-3.1657633781433105,-3.13777756690979,1.64898681640625,117254,0.048547230660915375,-3.1657633781433105,-3.13777756690979,1.6684167385101318,-0.0
117374,161,5.84,728,5.84,20120,0.0703299989302953,0.001,-3.242074489593506,-3.0465245246887207,1.72602379322052,117276,0.05572398006916046,-3.242074489593506,-3.0465245246887207,1.642828901608785,-0.0
117397,161,5.83,728,5.83,20124,0.059807658195495605,0.001,-3.266449809074402,-2.9830589294433594,1.7256319522857666,117299,0.03901519253849983,-3.266449809074402,-2.9830589294433594,1.6421484351158142,-0.0
117421,161,5.83,728,5.83,20128,0.04173449675242106,0.001,-3.3181557655334473,-3.245361804962158,1.6434485912322998,117323,0.02926889806985855,-3.3181557655334473,-3.245361804962158,1.6123404900232952,-0.0
117445,161,5.83,729,5.83,20132,0.05174616382767757,0.001,-3.0858190854390464,-3.1035852432250977,1.7156383991241455,117347,0.0677248165011406,-3.0858190854390464,-3.1035852432250977,1.7134649356206257,-0.0
117469,161,5.85,729,5.85,20136,0.04384003672748804,0.001,-3.346450090408325,-3.154899835586548,1.6942991018295288,117371,0.036723800003528595,-3.346450090408325,-3.154899835586548,1.6476999123891194,-0.0
117493,161,5.85,729,5.85,20140,0.039332675747573376,0.001,-3.1959033012390137,-3.284573793411255,1.6638990640640259,117395,0.046532366424798965,-3.1959033012390137,-3.284573793411255,1.6875039339065552,-0.0
117516,161,5.85,729,5.85,20144,0.039224255457520486,0.001,-3.2376089096069336,-3.1644270420074463,1.6801040172576904,117418,0.04557499289512634,-3.2376089096069336,-3.1644270420074463,1.6608247359593709,-0.0
117539,161,5.85,729,5.85,20148,0.04692498780786991,0.001,-3.3827807108561196,-3.4733340740203857,1.563912272453308,117441,0.029350552707910538,-3.3827807108561196,-3.4733340740203857,1.6210262775421143,-0.0
117563,161,5.86,729,5.86,20152,0.05809825627754132,0.001,-3.1700456937154136,-3.114748477935791,1.7187930345535278,117465,0.07284381985664368,-3.1700456937154136,-3.114748477935791,1.6737881501515706,-0.0
117587,161,5.86,730,5.86,20156,0.04654053474466006,0.001,-3.336633841196696,-3.2034969329833984,1.6971620321273804,117489,0.0559319406747818,-3.336633841196696,-3.2034969329833984,1.6353953282038372,-0.0
117609,161,5.84,730,5.84,20160,0.04294219675163428,0.001,-3.250730593999227,-3.417041301727295,1.6183158159255981,117512,0.03826671466231346,-3.250730593999227,-3.417041301727295,1.6726397275924683,-0.0
117631,161,5.83,730,5.83,20164,0.046257978615661464,0.001,-3.21614146232605,-3.093942880630493,1.7205382585525513,117534,0.02620515413582325,-3.21614146232605,-3.093942880630493,1.6861765384674072,-0.0
117654,161,5.83,730,5.83,20168,0.05304252952337265,0.001,-3.316460132598877,-3.465825080871582,1.5761061906814575,117556,0.03465265780687332,-3.316460132598877,-3.465825080871582,1.6354715426762898,-0.0
117676,161,5.81,730,5.81,20172,0.04917036667466164,0.001,-3.3688231706619263,-3.3299522399902344,1.6045969724655151,117579,0.03827698528766632,-3.3688231706619263,-3.3299522399902344,1.6064901947975159,-0.0
117699,161,5.81,730,5.81,20176,0.053878214210271835,0.001,-3.4060195287068686,-3.269636392593384,1.6423920392990112,117602,0.04807150363922119,-3.4060195287068686,-3.269636392593384,1.5798125267028809,-0.0
117723,161,5.82,730,5.82,20180,0.05290824609498183,0.001,-3.4369264443715415,-3.529221773147583,1.5066195726394653,117625,0.07324793189764023,-3.4369264443715415,-3.529221773147583,1.5626137653986614,-0.0
117747,161,5.83,731,5.83,20184,0.06069454116125902,0.001,-3.2388968467712402,-3.075348377227783,1.732236623764038,117649,0.03832080960273743,-3.2388968467712402,-3.075348377227783,1.640487829844157,-0.0
117770,161,5.81,731,5.81,20188,0.03818987806638082,0.001,-3.161645253499349,-2.9465386867523193,1.753805160522461,117673,0.0398220419883728,-3.161645253499349,-2.9465386867523193,1.6955100297927856,-0.0
117793,161,5.81,731,5.81,20192,0.05205730348825455,0.001,-3.2940948009490967,-3.1720921993255615,1.6952239274978638,117695,0.0511651337146759,-3.2940948009490967,-3.1720921993255615,1.677825927734375,-0.0
117816,161,5.82,731,5.82,20196,0.04975438738862673,0.001,-3.250360647837321,-3.294678211212158,1.6616491079330444,117718,0.054133906960487366,-3.250360647837321,-3.294678211212158,1.6795714298884075,-0.0
117838,161,5.8,731,5.8,20200,0.04179868027567864,0.001,-3.1503848234812417,-3.276345729827881,1.6331275701522827,117740,0.0373668298125267,-3.1503848234812417,-3.276345729827881,1.7077360153198242,-0.0
117861,161,5.79,731,5.79,20204,0.06612011728187402,0.001,-3.063793341318766,-2.9135875701904297,1.733620524406433,117763,0.08564365655183792,-3.063793341318766,-2.9135875701904297,1.7060784101486206,-0.0
117885,161,5.8,731,5.8,20208,0.05176545839224543,0.001,-3.14695676167806,-3.1731340885162354,1.6837859153747559,117787,0.04121340066194534,-3.14695676167806,-3.1731340885162354,1.6975208123524983,-0.0
117909,161,5.81,732,5.81,20212,0.04296464410920938,0.001,-3.3169407844543457,-3.259599447250366,1.624210000038147,117811,0.03419246897101402,-3.3169407844543457,-3.259599447250366,1.613755186398824,-0.0
117932,161,5.81,732,5.81,20216,0.05082073497275511,0.001,-3.2382521629333496,-3.4427473545074463,1.5753237009048462,117835,0.04547720402479172,-3.2382521629333496,-3.4427473545074463,1.6504590511322021,-0.0
117954,161,5.8,732,5.8,20220,0.07074686735868455,0.001,-3.570648988087972,-3.4787423610687256,1.574163794517517,117856,0.08891268819570541,-3.570648988087972,-3.4787423610687256,1.5411290725072224,-0.0
117978,161,5.81,732,5.81,20224,0.0395449735224247,0.001,-3.2723023891448975,-3.367676258087158,1.6367037296295166,117880,0.04050298407673836,-3.2723023891448975,-3.367676258087158,1.6404067277908325,-0.0
118002,161,5.81,732,5.81,20228,0.05010866622130076,0.001,-3.2597757975260415,-3.3753674030303955,1.601369023323059,117904,0.04830697923898697,-3.2597757975260415,-3.3753674030303955,1.6412094831466675,-0.0
118025,161,5.8,732,5.8,20232,0.05118112117052078,0.001,-3.122473120689392,-3.0895440578460693,1.7240967750549316,117927,0.04788284748792648,-3.122473120689392,-3.0895440578460693,1.6983238458633423,-0.0
118049,161,5.8,732,5.8,20236,0.043982330709695816,0.001,-3.294212738672892,-3.333390951156616,1.5914149284362793,117951,0.041389286518096924,-3.294212738672892,-3.333390951156616,1.6495224634806316,-0.0
118072,161,5.79,733,5.79,20240,0.04700743407011032,0.001,-3.1963629722595215,-3.0112972259521484,1.688491940498352,117974,0.046936072409152985,-3.1963629722595215,-3.0112972259521484,1.6609168847401936,-0.0
118096,161,5.8,733,5.8,20244,0.04714906339844068,0.001,-3.4311208724975586,-3.1796820163726807,1.6689374446868896,117998,0.037350282073020935,-3.4311208724975586,-3.1796820163726807,1.5950421492258708,-0.0
118120,161,5.81,733,5.81,20248,0.051584470396240555,0.001,-3.4039859771728516,-3.3412022590637207,1.6242461204528809,118022,0.040705326944589615,-3.4039859771728516,-3.3412022590637207,1.5870445171991985,-0.0
118144,161,5.81,733,5.81,20252,0.052160030230879784,0.001,-3.378955523173014,-3.384852886199951,1.5730702877044678,118046,0.0651392936706543,-3.378955523173014,-3.384852886199951,1.5856669743855794,-0.0
118168,161,5.81,733,5.81,20256,0.05802128463983536,0.001,-3.2870452404022217,-3.560187339782715,1.5505344867706299,118070,0.06752035021781921,-3.2870452404022217,-3.560187339782715,1.6561791102091472,-0.0
118191,161,5.82,733,5.82,20260,0.05000027331213156,0.001,-3.343827565511068,-3.3453688621520996,1.5636346340179443,118093,0.047440025955438614,-3.343827565511068,-3.3453688621520996,1.5922682285308838,-0.0
118215,161,5.84,733,5.84,20264,0.042808099649846554,0.001,-3.191013733545939,-3.1872856616973877,1.6472737789154053,118117,0.060323335230350494,-3.191013733545939,-3.1872856616973877,1.6695434252421062,-0.0
118239,161,5.85,734,5.85,20268,0.05444526734451453,0.001,-3.1990836461385093,-3.2504076957702637,1.653954267501831,118141,0.07014969736337662,-3.1990836461385093,-3.2504076957702637,1.6535146236419678,-0.0
118262,161,5.86,734,5.86,20272,0.0574197651197513,0.001,-3.2573413054148355,-3.3509461879730225,1.5602620840072632,118164,0.06936651468276978,-3.2573413054148355,-3.3509461879730225,1.6072500546773274,-0.0
118285,161,5.86,734,5.86,20276,0.05408493482640812,0.001,-3.289003849029541,-3.2959532737731934,1.593502163887024,118187,0.028171829879283905,-3.289003849029541,-3.2959532737731934,1.5960790316263835,-0.0
118308,161,5.85,734,5.85,20280,0.06190295144915581,0.001,-3.1777807076772056,-3.050051212310791,1.7282629013061523,118211,0.06521356105804443,-3.1777807076772056,-3.050051212310791,1.6825342178344727,-0.0
118332,161,5.85,734,5.85,20284,0.0454008604089419,0.001,-3.2161810398101807,-3.415156841278076,1.5262612104415894,118234,0.05869323015213013,-3.2161810398101807,-3.415156841278076,1.6534644762674968,-0.0
118356,161,5.86,734,5.86,20288,0.06838650815188885,0.001,-3.1727708180745444,-3.231031656265259,1.6646684408187866,118258,0.07931734621524811,-3.1727708180745444,-3.231031656265259,1.6847782929738362,-0.0
118378,161,5.85,734,5.85,20292,0.057396048307418825,0.001,-3.1712470054626465,-3.187114715576172,1.675610899925232,118280,0.04124151170253754,-3.1712470054626465,-3.187114715576172,1.6777348915735881,-0.0
118401,161,5.85,735,5.85,20296,0.05451639058689276,0.001,-3.2152280807495117,-3.1132466793060303,1.6876696348190308,118303,0.066312275826931,-3.2152280807495117,-3.1132466793060303,1.6631831328074138,-0.0
118425,161,5.87,735,5.87,20300,0.04468999803066254,0.001,-3.3443522453308105,-3.3639156818389893,1.5880557298660278,118327,0.022739194333553314,-3.3443522453308105,-3.3639156818389893,1.6210712591807048,-0.0
118447,161,5.86,735,5.86,20304,0.05095873773097992,0.001,-3.2491350173950195,-3.384788751602173,1.5854029655456543,118349,0.0809425488114357,-3.2491350173950195,-3.384788751602173,1.6318734089533489,-0.0
118470,161,5.85,735,5.85,20308,0.06420650407671928,0.001,-3.3036691347757974,-3.297532081604004,1.6336843967437744,118372,0.06734044849872589,-3.3036691347757974,-3.297532081604004,1.6281495889027913,-0.0
118492,161,5.83,735,5.83,20312,0.05205325006196896,0.001,-3.0840040842692056,-3.3469786643981934,1.6363656520843506,118394,0.03234052285552025,-3.0840040842692056,-3.3469786643981934,1.707467754681905,-0.0
118514,161,5.82,735,5.82,20316,0.046764592081308363,0.001,-3.293822924296061,-3.063225746154785,1.699323058128357,118416,0.051202528178691864,-3.293822924296061,-3.063225746154785,1.6257528861363728,-0.0
118538,161,5.84,735,5.84,20320,0.048526099572579064,0.001,-3.1808441480000815,-3.2844603061676025,1.597864031791687,118440,0.04984455555677414,-3.1808441480000815,-3.2844603061676025,1.6493788560231526,-0.0
118562,161,5.84,736,5.84,20324,0.05868028849363327,0.001,-3.1520279248555503,-3.2287113666534424,1.682106614112854,118464,0.03936200588941574,-3.1520279248555503,-3.2287113666534424,1.7043788035710652,-0.0
118586,161,5.84,736,5.84,20328,0.05146352139612039,0.001,-3.1879212856292725,-3.203617572784424,1.6991164684295654,118488,0.05061948299407959,-3.1879212856292725,-3.203617572784424,1.6884006261825562,-0.0
118608,161,5.83,736,5.83,20332,0.048871720830599465,0.001,-3.4710100491841636,-3.5635905265808105,1.6136205196380615,118511,0.06191316992044449,-3.4710100491841636,-3.5635905265808105,1.5833855867385864,-0.0
118630,161,5.81,736,5.81,20336,0.06981978689630826,0.001,-3.313133875528971,-3.248912811279297,1.635498285293579,118532,0.06703664362430573,-3.313133875528971,-3.248912811279297,1.6173030138015747,-0.0
118654,161,5.82,736,5.82,20340,0.040491740219295025,0.001,-3.2196425596872964,-3.120269775390625,1.7266769409179688,118556,0.02623245306313038,-3.2196425596872964,-3.120269775390625,1.6648705800374348,-0.0
118677,161,5.81,736,5.81,20344,0.05723115876317024,0.001,-3.238944172859192,-3.2467501163482666,1.698930263519287,118579,0.06566949188709259,-3.238944172859192,-3.2467501163482666,1.670117735862732,-0.0
118701,161,5.81,736,5.81,20348,0.05376132652163505,0.001,-3.4099457263946533,-3.3304195404052734,1.613545298576355,118603,0.08574601262807846,-3.4099457263946533,-3.3304195404052734,1.562033236026764,-0.0
118725,161,5.81,737,5.81,20352,0.04040853399783373,0.001,-3.258221387863159,-3.3586790561676025,1.596540093421936,118627,0.04008372128009796,-3.258221387863159,-3.3586790561676025,1.6328188578287761,-0.0
118749,161,5.81,737,5.81,20356,0.04630605255564054,0.001,-3.232154925664266,-3.272862672805786,1.6212072372436523,118652,0.03577747195959091,-3.232154925664266,-3.272862672805786,1.6434170007705688,-0.0
118773,161,5.82,737,5.82,20360,0.054439958184957504,0.001,-3.185443719228109,-3.12691330909729,1.6791950464248657,118675,0.052748747169971466,-3.185443719228109,-3.12691330909729,1.6819156010945637,-0.0
118797,161,5.82,737,5.82,20364,0.04990881681442261,0.001,-3.2509950002034507,-3.185821771621704,1.6516432762145996,118699,0.04601451754570007,-3.2509950002034507,-3.185821771621704,1.619057059288025,-0.0
118821,161,5.82,737,5.82,20368,0.05168272244433562,0.001,-3.368762493133545,-3.3034868240356445,1.5971587896347046,118723,0.05210219323635101,-3.368762493133545,-3.3034868240356445,1.5700070063273113,-0.0
118844,161,5.82,737,5.82,20372,0.061934562399983406,0.001,-3.4509193897247314,-3.575944662094116,1.5211187601089478,118746,0.05889282748103142,-3.4509193897247314,-3.575944662094116,1.577306588490804,-0.0
118868,161,5.83,737,5.83,20376,0.0490112037708362,0.001,-3.063812017440796,-2.8347527980804443,1.8046783208847046,118770,0.048367712646722794,-3.063812017440796,-2.8347527980804443,1.730658769607544,-0.0
118891,161,5.83,738,5.83,20380,0.05782670403520266,0.001,-3.1878528594970703,-3.287177324295044,1.5791336297988892,118793,0.05275662988424301,-3.1878528594970703,-3.287177324295044,1.6514003276824951,-0.0
118915,161,5.83,738,5.83,20384,0.047394623359044395,0.001,-3.1954614321390786,-3.1986279487609863,1.6528866291046143,118817,0.04020465910434723,-3.1954614321390786,-3.1986279487609863,1.6597500244776409,-0.0
118937,161,5.81,738,5.81,20388,0.08098872378468513,0.001,-3.249137043952942,-3.2890281677246094,1.648010492324829,118839,0.035583071410655975,-3.249137043952942,-3.2890281677246094,1.6571015119552612,-0.0
118958,161,5.8,738,5.8,20392,0.05773868411779404,0.001,-3.370894114176432,-3.4557690620422363,1.6228305101394653,118861,0.04871336370706558,-3.370894114176432,-3.4557690620422363,1.5982139110565186,-0.0
118981,161,5.8,738,5.8,20396,0.05242708201209704,0.001,-3.3709842363993325,-3.391794443130493,1.550453782081604,118883,0.04519232362508774,-3.3709842363993325,-3.391794443130493,1.5757507880528767,-0.0
119003,161,5.78,738,5.78,20400,0.05000560420254866,0.001,-3.3969128926595054,-3.372387647628784,1.65610671043396,118906,0.031181637197732925,-3.3969128926595054,-3.372387647628784,1.6171533266703289,-0.0
119026,161,5.79,738,5.79,20404,0.04646057200928529,0.001,-3.2804056803385415,-3.2895305156707764,1.667038083076477,118928,0.0435861200094223,-3.2804056803385415,-3.2895305156707764,1.6438324451446533,-0.0
119050,161,5.8,739,5.8,20408,0.05511890289684137,0.001,-3.225281318028768,-2.9930834770202637,1.7955400943756104,118952,0.06699476391077042,-3.225281318028768,-2.9930834770202637,1.6651511192321777,-0.0
119074,161,5.82,739,5.82,20412,0.051269972076018654,0.001,-3.26163117090861,-3.159808874130249,1.687148094177246,118976,0.031209658831357956,-3.26163117090861,-3.159808874130249,1.6634104251861572,-0.0
119098,161,5.84,739,5.84,20416,0.06415493413805962,0.001,-3.360682725906372,-3.3395330905914307,1.5816128253936768,119001,0.03709863871335983,-3.360682725906372,-3.3395330905914307,1.5980801979700725,-0.0
119122,161,5.84,739,5.84,20420,0.05574937164783478,0.001,-2.9743725458780923,-3.197052240371704,1.623079538345337,119024,0.0441276840865612,-2.9743725458780923,-3.197052240371704,1.7448631127675374,-0.0
119145,161,5.83,739,5.83,20424,0.050227382530768715,0.001,-3.3376681804656982,-3.3859570026397705,1.5723143815994263,119048,0.03856969624757767,-3.3376681804656982,-3.3859570026397705,1.6332626342773438,-0.0
119169,161,5.83,739,5.83,20428,0.056617770344018936,0.001,-3.2534096240997314,-3.054255247116089,1.704522967338562,119071,0.06933069229125977,-3.2534096240997314,-3.054255247116089,1.6260873476664226,-0.0
119192,161,5.84,739,5.84,20432,0.058752656603852906,0.001,-3.084919532140096,-3.1608943939208984,1.661999225616455,119095,0.06779451668262482,-3.084919532140096,-3.1608943939208984,1.7038718461990356,-0.0
119214,161,5.84,740,5.84,20436,0.0719000443816185,0.001,-3.1692310174306235,-3.179419755935669,1.6910845041275024,119116,0.0861944854259491,-3.1692310174306235,-3.179419755935669,1.6706785758336384,-0.0
119238,161,5.84,740,5.84,20440,0.052876350159446396,0.001,-3.110029379526774,-3.1162936687469482,1.6966748237609863,119140,0.040816232562065125,-3.110029379526774,-3.1162936687469482,1.703664223353068,-0.0
119262,161,5.85,740,5.85,20444,0.06171691541870435,0.001,-3.241840442021688,-3.3141746520996094,1.6005938053131104,119164,0.08635146915912628,-3.241840442021688,-3.3141746520996094,1.6147836844126384,-0.0
119286,161,5.85,740,5.85,20448,0.05439455956220627,0.001,-3.3964006106058755,-3.346510648727417,1.60775887966156,119188,0.06473811715841293,-3.3964006106058755,-3.346510648727417,1.5726420084635417,-0.0
119310,161,5.85,740,5.85,20452,0.04877873199681441,0.001,-3.1624158223470054,-3.1233813762664795,1.7004668712615967,119212,0.03906146436929703,-3.1624158223470054,-3.1233813762664795,1.6909987926483154,-0.0
119334,161,5.85,740,5.85,20456,0.06531423050910234,0.001,-3.2675138314565024,-3.2898340225219727,1.6074491739273071,119236,0.05662273243069649,-3.2675138314565024,-3.2898340225219727,1.6244782209396362,-0.0
119358,161,5.85,741,5.85,20460,0.054820808892448745,0.001,-3.2551124890645347,-3.3105766773223877,1.6484463214874268,119260,0.05885928124189377,-3.2551124890645347,-3.3105766773223877,1.6401726404825847,-0.0
119381,161,5.84,741,5.84,20464,0.05201150414844354,0.001,-3.22265354792277,-3.107569456100464,1.6801061630249023,119283,0.04146257042884827,-3.22265354792277,-3.107569456100464,1.639812668164571,-0.0
119406,161,5.85,741,5.85,20468,0.05348151301344236,0.001,-3.2271719773610434,-3.1859898567199707,1.6715240478515625,119308,0.0827057808637619,-3.2271719773610434,-3.1859898567199707,1.6305361191431682,-0.0
119430,161,5.86,741,5.86,20472,0.053514702866474785,0.001,-3.3011767864227295,-3.303940773010254,1.6048851013183594,119332,0.08124187588691711,-3.3011767864227295,-3.303940773010254,1.6268728971481323,-0.0
119453,161,5.85,741,5.85,20476,0.06843893751502036,0.001,-3.2156951427459717,-3.2803893089294434,1.619097352027893,119355,0.05757078155875206,-3.2156951427459717,-3.2803893089294434,1.6649317145347595,-0.0
