rollout/ep_len_mean,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,train/n_updates,train/MSE_loss,train/loss,train/learning_rate,train/Beta,train/RL_loss,train/critic_loss,train/Main_losses,train/critic_los,train/actor_loss,train/MSE_losses
485.14,110734,158,485.14,698,244,110142,0.20986831188201904,-85.65888977050781,0.001,0.516,-86.74181365966797,0.4774312701970339,-85.17344235229493,0.27911728620529175,-86.50754821777343,0.2585476732850075
485.14,112734,158,485.14,710,248,112142,0.2689051628112793,-86.02513122558594,0.001,0.508,-87.39116668701172,0.6522145863175393,-85.38344512939453,1.3311336040496826,-86.69547860717773,0.2582743648290634
487.38,114734,158,487.38,723,252,114142,0.22700947523117065,-85.5802993774414,0.001,0.5,-86.71534729003906,0.6067023781463504,-85.45234762573241,0.09128294885158539,-86.74041305541992,0.2576130732297897
487.38,116734,158,487.38,736,256,116142,0.26738813519477844,-85.86432647705078,0.001,0.492,-87.17987823486328,0.34847620090842246,-85.59147393798828,0.14909282326698303,-86.8514344177246,0.25608952242136
487.38,118734,158,487.38,749,260,118142,0.21752992272377014,-85.82588958740234,0.001,0.484,-86.87873077392578,0.7446516175121068,-86.19119815063476,0.14946217834949493,-87.5575625,0.2823066902756691
487.38,120734,158,487.38,761,264,120142,0.26839447021484375,-86.52002716064453,0.001,0.476,-87.7975845336914,0.5483213985562324,-86.84515258789062,0.24434074759483337,-88.0791947631836,0.2592525407075882
483.01,122297,158,483.01,772,268,121884,0.26897376775741577,-87.10330963134766,0.001,0.468,-88.36210632324219,0.3006422208729854,-86.7154602176887,0.11924934387207031,-87.8939664225933,0.2518175903184355
472.95,123291,158,472.95,778,272,122773,0.24940522015094757,-87.09461212158203,0.001,0.46,-88.24187469482422,0.4292397987657944,-86.32101615973278,0.1796775758266449,-87.49587263259212,0.25540369116099537
472.95,125291,158,472.95,790,276,124699,0.24659548699855804,-86.74308776855469,0.001,0.452,-87.85769653320312,0.7336192848086357,-86.19595025634766,0.1784643828868866,-87.34785705566406,0.25484660786390306
472.95,127291,158,472.95,803,280,126699,0.207864448428154,-86.6501235961914,0.001,0.444,-87.57304382324219,0.41923024563491346,-86.27119967651367,0.12634707987308502,-87.40028997802735,0.2542995983362198
469.54,128901,158,469.54,814,284,128511,0.2975478768348694,-86.074951171875,0.001,0.436,-87.37226104736328,0.3946650102495765,-86.56629224923941,0.3489822447299957,-87.82353963607397,0.2883595399176463
470.17,130901,158,470.17,826,288,130309,0.27265164256095886,-86.43838500976562,0.001,0.428,-87.60533142089844,1.0324419739544393,-87.69813275146484,0.3944144546985626,-88.92344482421875,0.28628787928819655
475.23,132901,158,475.23,838,292,132309,0.34352293610572815,-85.7538070678711,0.001,0.42,-87.19660186767578,0.501527199447155,-87.71027044677734,0.19115915894508362,-88.89194659423828,0.28135145688056945
475.23,134901,158,475.23,851,296,134309,0.30032867193222046,-87.51026153564453,0.001,0.412,-88.74761199951172,0.4011065413206816,-88.16350967407226,0.1224680244922638,-89.27731420898438,0.2703408902287483
